week,state,recession_90,recession_01,recession_07,covid
62,TN,,,574943.0,
63,TN,,,588957.0,
64,TN,,,600264.0,
65,TN,,,614289.0,
66,TN,,,629935.0,
67,TN,,,642127.0,
68,TN,,,654059.0,
69,TN,,,664988.0,
70,TN,,,675230.0,
71,TN,,,687626.0,
72,TN,,,700171.0,
73,TN,,,710663.0,
74,TN,,,721827.0,
75,TN,,,736896.0,
76,TN,,,747551.0,
77,TN,,,759858.0,
78,TN,,,769422.0,
79,TN,,,778412.0,
1,TX,13145.0,20182.0,12388.0,155426.0
2,TX,26848.0,35357.0,28569.0,431611.0
3,TX,39486.0,52610.0,43261.0,746778.0
4,TX,52879.0,69167.0,55066.0,1021035.0
5,TX,66683.0,87310.0,68034.0,1301796.0
6,TX,79067.0,104162.0,80748.0,1555880.0
7,TX,91750.0,122863.0,92738.0,1799815.0
8,TX,103591.0,140117.0,104619.0,1941368.0
9,TX,115640.0,159313.0,117061.0,2075749.0
10,TX,128098.0,176192.0,130133.0,
11,TX,140560.0,193564.0,145380.0,
12,TX,153264.0,210979.0,158080.0,
13,TX,166423.0,232103.0,170424.0,
14,TX,180799.0,252260.0,185145.0,
15,TX,196492.0,269471.0,199968.0,
16,TX,212589.0,287004.0,216728.0,
17,TX,227385.0,304495.0,230115.0,
18,TX,243668.0,322882.0,243578.0,
19,TX,261039.0,339149.0,257241.0,
20,TX,275905.0,356082.0,270946.0,
21,TX,291451.0,373305.0,284449.0,
22,TX,309863.0,391832.0,298962.0,
23,TX,327295.0,410525.0,316206.0,
24,TX,345857.0,425362.0,330786.0,
25,TX,356939.0,443924.0,344689.0,
26,TX,368721.0,465141.0,360129.0,
27,TX,390772.0,487993.0,373213.0,
28,TX,415264.0,512485.0,388995.0,
29,TX,434682.0,534782.0,405939.0,
30,TX,452734.0,558247.0,419683.0,
31,TX,471408.0,580724.0,435354.0,
32,TX,488131.0,605168.0,450615.0,
33,TX,504107.0,625260.0,465008.0,
34,TX,518150.0,649126.0,481473.0,
35,TX,532957.0,668249.0,497123.0,
36,TX,,,509518.0,
37,TX,,,523143.0,
38,TX,,,559003.0,
39,TX,,,608401.0,
40,TX,,,639881.0,
41,TX,,,665393.0,
42,TX,,,690072.0,
43,TX,,,708853.0,
44,TX,,,728835.0,
45,TX,,,750040.0,
46,TX,,,770737.0,
47,TX,,,796136.0,
48,TX,,,814406.0,
49,TX,,,841774.0,
50,TX,,,866559.0,
51,TX,,,894283.0,
52,TX,,,908775.0,
53,TX,,,930452.0,
54,TX,,,961282.0,
55,TX,,,992649.0,
56,TX,,,1016832.0,
57,TX,,,1042478.0,
58,TX,,,1071516.0,
59,TX,,,1099367.0,
60,TX,,,1126196.0,
61,TX,,,1152758.0,
62,TX,,,1183327.0,
63,TX,,,1214924.0,
64,TX,,,1241699.0,
65,TX,,,1267322.0,
66,TX,,,1296679.0,
67,TX,,,1323330.0,
68,TX,,,1347663.0,
69,TX,,,1372312.0,
70,TX,,,1397551.0,
71,TX,,,1423130.0,
72,TX,,,1448726.0,
73,TX,,,1475870.0,
74,TX,,,1500128.0,
75,TX,,,1527935.0,
76,TX,,,1554391.0,
77,TX,,,1578088.0,
78,TX,,,1601541.0,
79,TX,,,1625191.0,
1,UT,1364.0,1912.0,1985.0,19690.0
2,UT,2375.0,3683.0,4432.0,48222.0
3,UT,3089.0,5470.0,6458.0,81262.0
4,UT,3912.0,7121.0,8137.0,105777.0
5,UT,4827.0,8741.0,10038.0,125426.0
6,UT,5615.0,10249.0,11888.0,137164.0
7,UT,6589.0,11708.0,13503.0,146156.0
8,UT,7373.0,13081.0,15041.0,153232.0
9,UT,8182.0,14512.0,16524.0,159507.0
10,UT,9050.0,16187.0,17963.0,
11,UT,9855.0,17656.0,19217.0,
12,UT,10760.0,19180.0,20334.0,
13,UT,11724.0,20742.0,21610.0,
14,UT,13375.0,22578.0,23094.0,
15,UT,14530.0,24213.0,24726.0,
16,UT,15810.0,25658.0,26281.0,
17,UT,17195.0,27128.0,27760.0,
18,UT,18785.0,28665.0,29240.0,
19,UT,20353.0,30112.0,30639.0,
20,UT,22096.0,31685.0,32031.0,
21,UT,23700.0,33468.0,33449.0,
22,UT,25221.0,35041.0,34690.0,
23,UT,26640.0,36421.0,36274.0,
24,UT,28289.0,37821.0,37794.0,
25,UT,30645.0,39492.0,39229.0,
26,UT,32320.0,41279.0,40620.0,
27,UT,34716.0,43381.0,42385.0,
28,UT,36604.0,45435.0,44330.0,
29,UT,38134.0,47410.0,46183.0,
30,UT,40098.0,49439.0,47660.0,
31,UT,41583.0,51865.0,49402.0,
32,UT,43024.0,54365.0,50830.0,
33,UT,44071.0,56733.0,52319.0,
34,UT,45257.0,59630.0,53909.0,
35,UT,46413.0,63452.0,55406.0,
36,UT,,,56740.0,
37,UT,,,58308.0,
38,UT,,,60055.0,
39,UT,,,61674.0,
40,UT,,,63714.0,
41,UT,,,65923.0,
42,UT,,,68124.0,
43,UT,,,70500.0,
44,UT,,,73181.0,
45,UT,,,76746.0,
46,UT,,,80243.0,
47,UT,,,83703.0,
48,UT,,,86570.0,
49,UT,,,90394.0,
50,UT,,,94620.0,
51,UT,,,99284.0,
52,UT,,,102376.0,
53,UT,,,105641.0,
54,UT,,,110846.0,
55,UT,,,115403.0,
56,UT,,,119074.0,
57,UT,,,123022.0,
58,UT,,,127366.0,
59,UT,,,131406.0,
60,UT,,,135139.0,
61,UT,,,138831.0,
62,UT,,,142765.0,
63,UT,,,146258.0,
64,UT,,,149285.0,
65,UT,,,152556.0,
66,UT,,,156359.0,
67,UT,,,159755.0,
68,UT,,,163157.0,
69,UT,,,166247.0,
70,UT,,,169178.0,
71,UT,,,172201.0,
72,UT,,,175080.0,
73,UT,,,177746.0,
74,UT,,,180285.0,
75,UT,,,183328.0,
76,UT,,,186236.0,
77,UT,,,188947.0,
78,UT,,,191611.0,
79,UT,,,194535.0,
1,VA,7884.0,7204.0,9541.0,46277.0
2,VA,14358.0,12387.0,19640.0,158774.0
3,VA,20212.0,17853.0,25992.0,306143.0
4,VA,26128.0,23312.0,32684.0,410762.0
5,VA,31752.0,28805.0,38862.0,493491.0
6,VA,38533.0,33639.0,44991.0,565979.0
7,VA,44185.0,39529.0,50677.0,625610.0
8,VA,49693.0,45280.0,55795.0,677749.0
9,VA,55867.0,49370.0,61265.0,723537.0
10,VA,61800.0,56509.0,66554.0,
11,VA,68182.0,62834.0,71561.0,
12,VA,74163.0,68676.0,77010.0,
13,VA,81085.0,79371.0,81659.0,
14,VA,88240.0,89045.0,87391.0,
15,VA,100291.0,99205.0,92159.0,
16,VA,115131.0,107042.0,96626.0,
17,VA,124286.0,111926.0,101081.0,
18,VA,134841.0,117406.0,106320.0,
19,VA,145331.0,122893.0,111415.0,
20,VA,157538.0,127761.0,117107.0,
21,VA,169325.0,133302.0,121942.0,
22,VA,183023.0,138903.0,126028.0,
23,VA,195981.0,144637.0,131427.0,
24,VA,216934.0,152666.0,136565.0,
25,VA,239769.0,158756.0,141490.0,
26,VA,262985.0,167429.0,146182.0,
27,VA,283726.0,177141.0,150983.0,
28,VA,299493.0,185258.0,158749.0,
29,VA,312049.0,192750.0,165324.0,
30,VA,327885.0,202005.0,170211.0,
31,VA,338822.0,209449.0,175362.0,
32,VA,353315.0,217140.0,180613.0,
33,VA,365103.0,225391.0,185517.0,
34,VA,375590.0,234767.0,190632.0,
35,VA,392092.0,244977.0,195527.0,
36,VA,,,200766.0,
37,VA,,,207612.0,
38,VA,,,213006.0,
39,VA,,,218950.0,
40,VA,,,226368.0,
41,VA,,,233023.0,
42,VA,,,240576.0,
43,VA,,,248470.0,
44,VA,,,256136.0,
45,VA,,,266490.0,
46,VA,,,274483.0,
47,VA,,,285843.0,
48,VA,,,292789.0,
49,VA,,,309078.0,
50,VA,,,318995.0,
51,VA,,,332924.0,
52,VA,,,340910.0,
53,VA,,,356258.0,
54,VA,,,378120.0,
55,VA,,,390668.0,
56,VA,,,403898.0,
57,VA,,,415191.0,
58,VA,,,427587.0,
59,VA,,,440895.0,
60,VA,,,450713.0,
61,VA,,,462632.0,
62,VA,,,474732.0,
63,VA,,,486475.0,
64,VA,,,496811.0,
65,VA,,,508727.0,
66,VA,,,520918.0,
67,VA,,,530436.0,
68,VA,,,540213.0,
69,VA,,,549330.0,
70,VA,,,556718.0,
71,VA,,,566977.0,
72,VA,,,576788.0,
73,VA,,,585434.0,
74,VA,,,593300.0,
75,VA,,,603674.0,
76,VA,,,613246.0,
77,VA,,,622123.0,
78,VA,,,630484.0,
79,VA,,,639020.0,
1,VT,782.0,904.0,1267.0,3784.0
2,VT,1446.0,1790.0,2242.0,18417.0
3,VT,2241.0,2882.0,3198.0,34891.0
4,VT,2782.0,3820.0,4022.0,44553.0
5,VT,3413.0,4454.0,4775.0,51151.0
6,VT,3952.0,5290.0,5482.0,56268.0
7,VT,4473.0,5901.0,6072.0,60143.0
8,VT,4927.0,6479.0,7209.0,63056.0
9,VT,5563.0,7048.0,8347.0,65154.0
10,VT,6229.0,7630.0,9140.0,
11,VT,6833.0,8178.0,9994.0,
12,VT,7419.0,8976.0,10738.0,
13,VT,8235.0,9611.0,11712.0,
14,VT,9043.0,10601.0,12688.0,
15,VT,10443.0,11451.0,13703.0,
16,VT,11716.0,12060.0,15054.0,
17,VT,12984.0,12807.0,16501.0,
18,VT,14270.0,13341.0,17340.0,
19,VT,15619.0,13861.0,18029.0,
20,VT,17365.0,14254.0,18853.0,
21,VT,18672.0,14647.0,19520.0,
22,VT,20090.0,15072.0,20425.0,
23,VT,21417.0,15816.0,20960.0,
24,VT,22869.0,16315.0,21515.0,
25,VT,26417.0,16885.0,22513.0,
26,VT,27857.0,17399.0,23432.0,
27,VT,29380.0,17969.0,24217.0,
28,VT,30577.0,18662.0,24936.0,
29,VT,31933.0,20036.0,25648.0,
30,VT,33271.0,21014.0,26628.0,
31,VT,34414.0,21951.0,27491.0,
32,VT,35550.0,23075.0,28207.0,
33,VT,36593.0,24009.0,28732.0,
34,VT,37565.0,26125.0,29592.0,
35,VT,38710.0,27299.0,30209.0,
36,VT,,,30792.0,
37,VT,,,31406.0,
38,VT,,,31996.0,
39,VT,,,32593.0,
40,VT,,,33341.0,
41,VT,,,34121.0,
42,VT,,,34961.0,
43,VT,,,36166.0,
44,VT,,,37435.0,
45,VT,,,38691.0,
46,VT,,,39903.0,
47,VT,,,41476.0,
48,VT,,,43310.0,
49,VT,,,44845.0,
50,VT,,,46117.0,
51,VT,,,47721.0,
52,VT,,,50384.0,
53,VT,,,52145.0,
54,VT,,,54166.0,
55,VT,,,55864.0,
56,VT,,,57226.0,
57,VT,,,58649.0,
58,VT,,,60080.0,
59,VT,,,61617.0,
60,VT,,,63000.0,
61,VT,,,64587.0,
62,VT,,,66242.0,
63,VT,,,67688.0,
64,VT,,,68809.0,
65,VT,,,70031.0,
66,VT,,,71458.0,
67,VT,,,72939.0,
68,VT,,,74623.0,
69,VT,,,76151.0,
70,VT,,,77303.0,
71,VT,,,78435.0,
72,VT,,,79873.0,
73,VT,,,80879.0,
74,VT,,,81864.0,
75,VT,,,82840.0,
76,VT,,,83892.0,
77,VT,,,85277.0,
78,VT,,,86573.0,
79,VT,,,87632.0,
1,WA,9048.0,14118.0,13280.0,129909.0
2,WA,16819.0,25328.0,24577.0,312758.0
3,WA,24905.0,36535.0,34610.0,484010.0
4,WA,33288.0,47120.0,43756.0,628465.0
5,WA,41350.0,58254.0,55612.0,711940.0
6,WA,49328.0,69165.0,66395.0,851445.0
7,WA,56355.0,79390.0,75101.0,953661.0
8,WA,63438.0,89910.0,82826.0,1064492.0
9,WA,69953.0,100010.0,91094.0,1209720.0
10,WA,77281.0,110785.0,99764.0,
11,WA,84260.0,121231.0,108344.0,
12,WA,91351.0,132013.0,116644.0,
13,WA,99307.0,141937.0,124750.0,
14,WA,108550.0,154431.0,134841.0,
15,WA,119516.0,166859.0,144060.0,
16,WA,131044.0,177249.0,153074.0,
17,WA,142431.0,187790.0,161307.0,
18,WA,154444.0,198851.0,169696.0,
19,WA,165011.0,208995.0,177894.0,
20,WA,176266.0,219203.0,185723.0,
21,WA,189743.0,229531.0,193535.0,
22,WA,202506.0,239633.0,200574.0,
23,WA,213974.0,249271.0,208818.0,
24,WA,229158.0,258917.0,217001.0,
25,WA,246872.0,268964.0,225621.0,
26,WA,262380.0,280113.0,233844.0,
27,WA,279636.0,291995.0,241562.0,
28,WA,294136.0,306274.0,250922.0,
29,WA,305224.0,320068.0,258302.0,
30,WA,318292.0,334734.0,266100.0,
31,WA,330770.0,350828.0,274441.0,
32,WA,343118.0,367402.0,282891.0,
33,WA,354134.0,382072.0,290749.0,
34,WA,365457.0,397017.0,298430.0,
35,WA,377436.0,415618.0,306306.0,
36,WA,,,314033.0,
37,WA,,,322175.0,
38,WA,,,332724.0,
39,WA,,,344197.0,
40,WA,,,354861.0,
41,WA,,,367239.0,
42,WA,,,379122.0,
43,WA,,,391719.0,
44,WA,,,405518.0,
45,WA,,,422117.0,
46,WA,,,437540.0,
47,WA,,,454045.0,
48,WA,,,470266.0,
49,WA,,,488048.0,
50,WA,,,503583.0,
51,WA,,,524326.0,
52,WA,,,550401.0,
53,WA,,,569028.0,
54,WA,,,589164.0,
55,WA,,,607348.0,
56,WA,,,621725.0,
57,WA,,,639232.0,
58,WA,,,657557.0,
59,WA,,,673893.0,
60,WA,,,689850.0,
61,WA,,,706442.0,
62,WA,,,723253.0,
63,WA,,,737943.0,
64,WA,,,752290.0,
65,WA,,,767889.0,
66,WA,,,785187.0,
67,WA,,,801168.0,
68,WA,,,814717.0,
69,WA,,,828358.0,
70,WA,,,842646.0,
71,WA,,,856091.0,
72,WA,,,870300.0,
73,WA,,,883346.0,
74,WA,,,896236.0,
75,WA,,,910088.0,
76,WA,,,922363.0,
77,WA,,,935324.0,
78,WA,,,948930.0,
79,WA,,,961310.0,
1,WI,8854.0,14510.0,20242.0,51031.0
2,WI,15663.0,29123.0,37120.0,161965.0
3,WI,21464.0,44514.0,50281.0,266788.0
4,WI,27690.0,55863.0,65777.0,336788.0
5,WI,32905.0,66580.0,80860.0,392671.0
6,WI,38070.0,77259.0,93711.0,442664.0
7,WI,42958.0,88266.0,106821.0,480549.0
8,WI,47651.0,102625.0,119976.0,519259.0
9,WI,54210.0,114918.0,132047.0,550573.0
10,WI,58970.0,126931.0,146253.0,
11,WI,63655.0,139916.0,158454.0,
12,WI,68404.0,150761.0,172181.0,
13,WI,73683.0,162287.0,188171.0,
14,WI,80730.0,195192.0,202086.0,
15,WI,87458.0,208717.0,215154.0,
16,WI,94612.0,218206.0,225981.0,
17,WI,102746.0,228038.0,236773.0,
18,WI,111915.0,238549.0,248588.0,
19,WI,122538.0,248367.0,258889.0,
20,WI,142567.0,257796.0,269773.0,
21,WI,153328.0,266206.0,281305.0,
22,WI,164784.0,275465.0,292806.0,
23,WI,175872.0,284435.0,302925.0,
24,WI,190270.0,293051.0,314827.0,
25,WI,224945.0,302190.0,327565.0,
26,WI,240602.0,312694.0,338174.0,
27,WI,260611.0,324213.0,354637.0,
28,WI,272255.0,336233.0,363255.0,
29,WI,283752.0,348544.0,375554.0,
30,WI,296469.0,361977.0,385672.0,
31,WI,308042.0,375581.0,396879.0,
32,WI,319585.0,388787.0,407184.0,
33,WI,330888.0,403378.0,416389.0,
34,WI,340945.0,438533.0,427526.0,
35,WI,352010.0,456776.0,437594.0,
36,WI,,,449252.0,
37,WI,,,458596.0,
38,WI,,,467890.0,
39,WI,,,477695.0,
40,WI,,,490232.0,
41,WI,,,504189.0,
42,WI,,,517292.0,
43,WI,,,531135.0,
44,WI,,,547097.0,
45,WI,,,563084.0,
46,WI,,,580622.0,
47,WI,,,599533.0,
48,WI,,,634769.0,
49,WI,,,661412.0,
50,WI,,,680556.0,
51,WI,,,700360.0,
52,WI,,,736245.0,
53,WI,,,765358.0,
54,WI,,,795504.0,
55,WI,,,817907.0,
56,WI,,,841665.0,
57,WI,,,866914.0,
58,WI,,,892881.0,
59,WI,,,915150.0,
60,WI,,,936908.0,
61,WI,,,961672.0,
62,WI,,,985566.0,
63,WI,,,1007796.0,
64,WI,,,1030364.0,
65,WI,,,1055105.0,
66,WI,,,1078768.0,
67,WI,,,1106042.0,
68,WI,,,1131053.0,
69,WI,,,1152723.0,
70,WI,,,1175025.0,
71,WI,,,1195636.0,
72,WI,,,1215550.0,
73,WI,,,1236928.0,
74,WI,,,1258694.0,
75,WI,,,1279753.0,
76,WI,,,1301001.0,
77,WI,,,1322512.0,
78,WI,,,1342837.0,
79,WI,,,1369000.0,
1,WV,1697.0,1699.0,1487.0,3536.0
2,WV,3330.0,2951.0,5016.0,18059.0
3,WV,5072.0,4288.0,7625.0,32553.0
4,WV,6585.0,5408.0,9709.0,47497.0
5,WV,8059.0,6723.0,11933.0,94252.0
6,WV,9510.0,7893.0,13547.0,124070.0
7,WV,11349.0,9210.0,14929.0,137297.0
8,WV,12727.0,10573.0,16265.0,143342.0
9,WV,14128.0,11810.0,17751.0,148195.0
10,WV,15555.0,13422.0,19182.0,
11,WV,16866.0,14818.0,20311.0,
12,WV,18128.0,16184.0,21655.0,
13,WV,19380.0,17221.0,22725.0,
14,WV,21415.0,19087.0,23621.0,
15,WV,23604.0,20695.0,25035.0,
16,WV,25609.0,22213.0,26129.0,
17,WV,27456.0,23788.0,27226.0,
18,WV,30009.0,25110.0,28415.0,
19,WV,32643.0,26361.0,29473.0,
20,WV,34145.0,27429.0,30539.0,
21,WV,36447.0,28588.0,31844.0,
22,WV,39180.0,29702.0,32946.0,
23,WV,41886.0,30815.0,34430.0,
24,WV,44347.0,31827.0,35681.0,
25,WV,45886.0,32914.0,36684.0,
26,WV,48003.0,34376.0,37839.0,
27,WV,53227.0,35426.0,38729.0,
28,WV,58220.0,37006.0,40430.0,
29,WV,61389.0,38396.0,41799.0,
30,WV,64596.0,39724.0,43832.0,
31,WV,67581.0,41315.0,45655.0,
32,WV,69694.0,43043.0,46978.0,
33,WV,71588.0,44662.0,48224.0,
34,WV,73648.0,45930.0,49459.0,
35,WV,75719.0,48755.0,50637.0,
36,WV,,,51766.0,
37,WV,,,52877.0,
38,WV,,,53840.0,
39,WV,,,54829.0,
40,WV,,,55808.0,
41,WV,,,57425.0,
42,WV,,,58609.0,
43,WV,,,59998.0,
44,WV,,,61532.0,
45,WV,,,63064.0,
46,WV,,,64839.0,
47,WV,,,66900.0,
48,WV,,,68649.0,
49,WV,,,72501.0,
50,WV,,,76298.0,
51,WV,,,79605.0,
52,WV,,,81427.0,
53,WV,,,83609.0,
54,WV,,,87977.0,
55,WV,,,91834.0,
56,WV,,,94910.0,
57,WV,,,97887.0,
58,WV,,,100728.0,
59,WV,,,103275.0,
60,WV,,,105602.0,
61,WV,,,108071.0,
62,WV,,,110131.0,
63,WV,,,112257.0,
64,WV,,,113977.0,
65,WV,,,115677.0,
66,WV,,,117433.0,
67,WV,,,120531.0,
68,WV,,,123222.0,
69,WV,,,125853.0,
70,WV,,,128101.0,
71,WV,,,130484.0,
72,WV,,,132694.0,
73,WV,,,134855.0,
74,WV,,,136706.0,
75,WV,,,139752.0,
76,WV,,,142361.0,
77,WV,,,144242.0,
78,WV,,,146223.0,
79,WV,,,147815.0,
1,WY,377.0,433.0,452.0,3653.0
2,WY,684.0,816.0,1171.0,10049.0
3,WY,1066.0,1150.0,1723.0,16592.0
4,WY,1442.0,1374.0,2345.0,22386.0
5,WY,1754.0,1623.0,2791.0,26767.0
6,WY,2084.0,1889.0,3259.0,30264.0
7,WY,2435.0,2094.0,3668.0,33118.0
8,WY,2773.0,2326.0,3987.0,36415.0
9,WY,3111.0,2500.0,4311.0,38326.0
10,WY,3445.0,2839.0,4718.0,
11,WY,3820.0,3103.0,5151.0,
12,WY,4186.0,3308.0,5554.0,
13,WY,4640.0,3489.0,5915.0,
14,WY,5115.0,3716.0,6322.0,
15,WY,5393.0,3915.0,6878.0,
16,WY,5730.0,4092.0,7250.0,
17,WY,6305.0,4260.0,7553.0,
18,WY,7213.0,4442.0,7842.0,
19,WY,7815.0,4607.0,8134.0,
20,WY,8311.0,4782.0,8452.0,
21,WY,9218.0,4962.0,8761.0,
22,WY,9979.0,5133.0,9217.0,
23,WY,10735.0,5310.0,9575.0,
24,WY,11723.0,5504.0,9891.0,
25,WY,12471.0,5740.0,10160.0,
26,WY,12899.0,5993.0,10419.0,
27,WY,14193.0,6264.0,10664.0,
28,WY,14998.0,6598.0,11005.0,
29,WY,15718.0,6966.0,11285.0,
30,WY,16521.0,7359.0,11569.0,
31,WY,17373.0,7765.0,11846.0,
32,WY,18075.0,8259.0,12133.0,
33,WY,18813.0,8771.0,12358.0,
34,WY,19470.0,9223.0,12616.0,
35,WY,20127.0,9994.0,12887.0,
36,WY,,,13188.0,
37,WY,,,13528.0,
38,WY,,,13817.0,
39,WY,,,14123.0,
40,WY,,,14498.0,
41,WY,,,15011.0,
42,WY,,,15312.0,
43,WY,,,15821.0,
44,WY,,,16357.0,
45,WY,,,17107.0,
46,WY,,,17767.0,
47,WY,,,18455.0,
48,WY,,,19052.0,
49,WY,,,19948.0,
50,WY,,,20868.0,
51,WY,,,22033.0,
52,WY,,,22812.0,
53,WY,,,23671.0,
54,WY,,,24964.0,
55,WY,,,26005.0,
56,WY,,,26909.0,
57,WY,,,27896.0,
58,WY,,,28851.0,
59,WY,,,29826.0,
60,WY,,,30758.0,
61,WY,,,31723.0,
62,WY,,,32751.0,
63,WY,,,33818.0,
64,WY,,,34855.0,
65,WY,,,35932.0,
66,WY,,,37135.0,
67,WY,,,38613.0,
68,WY,,,39560.0,
69,WY,,,40340.0,
70,WY,,,41175.0,
71,WY,,,41994.0,
72,WY,,,42753.0,
73,WY,,,43425.0,
74,WY,,,44144.0,
75,WY,,,45052.0,
76,WY,,,45926.0,
77,WY,,,46632.0,
78,WY,,,47265.0,
79,WY,,,47817.0,
1,PR,5015.0,4160.0,387.0,20148.0
2,PR,8765.0,6273.0,5198.0,65542.0
3,PR,11281.0,10326.0,9477.0,132097.0
4,PR,16878.0,15730.0,12934.0,174171.0
5,PR,22417.0,19546.0,16412.0,200652.0
6,PR,27724.0,23362.0,19898.0,217938.0
7,PR,32731.0,26559.0,22616.0,239824.0
8,PR,37481.0,32452.0,25462.0,254891.0
9,PR,41653.0,36264.0,28503.0,265654.0
10,PR,45920.0,41575.0,31543.0,
11,PR,50496.0,45489.0,34390.0,
12,PR,55949.0,49569.0,34448.0,
13,PR,60873.0,54082.0,38513.0,
14,PR,65714.0,58300.0,41532.0,
15,PR,71552.0,64257.0,45993.0,
16,PR,77181.0,68692.0,49126.0,
17,PR,82727.0,70529.0,51715.0,
18,PR,87207.0,76039.0,54879.0,
19,PR,91309.0,80952.0,58064.0,
20,PR,93913.0,85005.0,61138.0,
21,PR,98450.0,88697.0,64445.0,
22,PR,102411.0,92947.0,68073.0,
23,PR,106277.0,96488.0,73052.0,
24,PR,111566.0,100408.0,76445.0,
25,PR,116175.0,104867.0,79750.0,
26,PR,119582.0,108752.0,82822.0,
27,PR,123322.0,113911.0,86141.0,
28,PR,129658.0,118240.0,90911.0,
29,PR,134066.0,123568.0,94884.0,
30,PR,139386.0,128323.0,94885.0,
31,PR,144327.0,132706.0,98703.0,
32,PR,149454.0,136719.0,104795.0,
33,PR,153151.0,140316.0,111447.0,
34,PR,157791.0,142689.0,118714.0,
35,PR,162381.0,147310.0,124931.0,
36,PR,,,129812.0,
37,PR,,,135149.0,
38,PR,,,139423.0,
39,PR,,,142883.0,
40,PR,,,146267.0,
41,PR,,,150510.0,
42,PR,,,153350.0,
43,PR,,,156689.0,
44,PR,,,160277.0,
45,PR,,,162990.0,
46,PR,,,165944.0,
47,PR,,,168949.0,
48,PR,,,171568.0,
49,PR,,,175487.0,
50,PR,,,178669.0,
51,PR,,,182148.0,
52,PR,,,183922.0,
53,PR,,,185636.0,
54,PR,,,189402.0,
55,PR,,,194476.0,
56,PR,,,199864.0,
57,PR,,,205859.0,
58,PR,,,211819.0,
59,PR,,,216675.0,
60,PR,,,220913.0,
61,PR,,,225048.0,
62,PR,,,229473.0,
63,PR,,,233622.0,
64,PR,,,237433.0,
65,PR,,,240839.0,
66,PR,,,245174.0,
67,PR,,,247092.0,
68,PR,,,249218.0,
69,PR,,,254537.0,
70,PR,,,258603.0,
71,PR,,,262973.0,
72,PR,,,267013.0,
73,PR,,,271285.0,
74,PR,,,275480.0,
75,PR,,,278544.0,
76,PR,,,284169.0,
77,PR,,,288330.0,
78,PR,,,291892.0,
79,PR,,,295251.0,
