"Report date","Week #","Week ","MN","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38360.0","1.0","38353.0","11841.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","6806.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","6591.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","5406.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","7388.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","5405.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","5570.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","5879.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","6877.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","5105.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","5199.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","4713.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","5333.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","5169.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","6837.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","4036.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","4112.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","4337.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","5238.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","5694.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","5341.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","4669.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","4607.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","4306.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","3945.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","5143.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","5571.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","4093.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","4589.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","3323.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3729.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","3533.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","3332.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","4443.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","4159.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","3845.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","3708.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","3399.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","4674.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","4207.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","3731.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","3845.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","4026.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","5688.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","4993.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","9266.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","6899.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","11687.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","9342.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","7794.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","8158.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","8535.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","10336.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","7167.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","5943.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","5488.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","7161.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","5418.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","5074.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","4901.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","5103.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","5984.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","4970.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","5485.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","5342.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","5227.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4138.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","4223.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","5282.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","4138.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","4132.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","4359.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","5568.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","4420.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","4401.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","4019.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","3838.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","4598.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","4885.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","4577.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","4365.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","3250.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","3654.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","3525.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","3502.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","3293.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","3792.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","3778.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","4983.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","3407.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","3545.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","5684.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","4455.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","4557.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","5811.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","6300.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","6313.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","8439.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","7189.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","10815.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","9976.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","7564.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","9750.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","9337.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","8354.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","13106.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","6839.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","5821.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","5909.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","6611.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","5293.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","4703.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","4808.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","5758.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","5051.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","5138.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","4734.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","5700.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","4857.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","4265.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","3862.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","4289.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","4103.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","4398.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","4382.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","5328.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","5267.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","4503.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","3927.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","4344.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","5775.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","4470.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","3628.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","3492.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","3901.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","3733.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","3621.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","4057.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","4095.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3739.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3904.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","4139.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","3748.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","4340.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","3611.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","4186.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","4458.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","4952.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","5929.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","5990.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","6774.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","9783.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","9883.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","7610.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","7549.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","7819.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","8145.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","7967.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","6332.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","5788.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","5379.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","5114.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","4938.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","5023.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","4596.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","4825.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","4477.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","4733.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","4575.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","5181.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","5046.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","4417.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","4055.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","4318.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","4073.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","3697.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","4072.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","4509.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","5758.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","4860.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","4541.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","5049.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","4981.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","6272.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","4924.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","3982.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","4026.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","4224.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","4004.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","4132.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","3863.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","4225.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","4329.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","4070.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","4186.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","4781.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","5390.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","5633.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","6160.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","6961.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","9909.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","10899.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","11756.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","10916.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","15195.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","11544.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","12555.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","12010.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","11807.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","13601.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","11510.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","9956.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","9752.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","10979.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","10275.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","9246.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","8994.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","10096.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","9474.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","9805.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","8246.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","9846.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","8633.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","7725.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","8100.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","8241.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","8641.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","8662.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","8588.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","7766.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","9828.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","8617.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","8352.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","7905.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","9081.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","9537.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","7445.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","6560.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","6636.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","6622.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","6113.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","6777.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","6649.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","7335.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","6455.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","6587.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","5932.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","6532.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","7071.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","7685.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","8079.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","7974.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","9645.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","9459.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","10012.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","9861.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","13542.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","10776.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","10856.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","11527.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","13669.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","13775.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","8936.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","7478.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","7836.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","8185.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","7885.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","6933.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","6798.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","7029.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","6842.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","6419.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","5822.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","5898.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","6089.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","5326.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","5268.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","5325.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","5960.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","6140.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","6197.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","5602.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","5717.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","6705.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","6454.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","5956.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","6200.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","6037.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","5936.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6224.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","5860.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","5986.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","5375.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","4908.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","4813.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","5125.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","5081.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","5458.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","4792.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","5467.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","5841.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","6362.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","6044.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","7044.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","8222.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","8073.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","9752.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","9257.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","12001.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","8947.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","8860.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","7998.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","8913.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","10833.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","7779.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","7117.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","6580.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","6132.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","6325.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","5414.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","5057.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","5866.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5503.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","5202.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","5415.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","5591.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","5188.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","4780.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","4863.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","4937.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","4797.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","4834.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","4768.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","4743.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","4996.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","5757.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","5271.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","4859.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","8178.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","17859.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","7507.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","4401.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","4873.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","5019.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","3958.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","3814.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","3671.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","4025.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","4018.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","4181.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","3691.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","3846.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","4657.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","4760.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","4576.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","5359.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","6568.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","7407.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","8097.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","7700.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","9815.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","8476.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","7601.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","8622.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","8875.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","9576.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","7169.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","6127.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","5969.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","5805.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","5500.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","5051.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","4816.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","4990.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","4979.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","4472.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","4514.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","4400.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","5021.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","4418.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","4083.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","4133.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","4096.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","4375.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","4273.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","4380.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","4554.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","4488.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","4993.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","4240.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","4666.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","5138.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","5366.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","3779.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","3643.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","3794.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","3645.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","3469.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","3565.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","3686.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4051.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","3951.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","3581.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","3846.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","4510.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","4543.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","4603.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","5195.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","5879.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","7196.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","8068.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","7104.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","10272.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","8158.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","7673.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","8176.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","8751.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","8838.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","7252.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","5919.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","5805.0","","","","","","","","","","","",""
