"Report date","Week #","Week ","UT","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38388.0","5.0","38381.0","1474.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","1351.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1416.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1157.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1200.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1027.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1041.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","1254.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","1232.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","1648.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1346.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","1254.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1318.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1158.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1328.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1161.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1105.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1260.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1139.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1097.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1010.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1183.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1309.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1033.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","938.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","828.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","917.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","979.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","956.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","886.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1013.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","849.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","897.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","894.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","850.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","1293.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","796.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1196.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1115.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","1386.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1068.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1396.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","953.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","1597.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","1944.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","1559.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","1360.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","721.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2088.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","1776.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1365.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1311.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1329.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1157.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1063.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1012.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1086.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1041.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","890.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","889.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","850.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1267.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","959.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1199.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1075.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","1021.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1040.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1035.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","929.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","933.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1081.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","977.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","946.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1101.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1160.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1042.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","922.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","815.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","894.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","865.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","923.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","874.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","816.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","747.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","835.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","929.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","911.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1207.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","904.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1028.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1042.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1204.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","993.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1478.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","1031.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","2142.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","1602.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1448.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1708.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1378.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1653.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","1832.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","1598.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","1283.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1244.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1102.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","1068.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","967.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1185.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","971.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","850.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","817.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","980.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","955.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1032.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1144.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","939.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","908.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","849.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1054.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","942.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","967.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","1103.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","954.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","979.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","1093.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","1224.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1129.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","997.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","827.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","1087.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1013.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","960.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","996.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","1054.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","919.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1054.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","994.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","1023.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","1188.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","1125.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1338.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","1182.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1394.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","1503.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1412.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1292.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2070.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","2267.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","2098.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","2148.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","1835.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","1985.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","2447.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2026.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1679.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","1901.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1850.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1615.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1538.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1483.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1439.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1254.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","1117.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1276.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","1484.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","1632.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1555.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1479.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1480.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1399.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1392.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","1418.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","1241.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1584.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1520.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1435.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1391.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","1765.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1945.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1853.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","1477.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1742.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1428.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","1489.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1590.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1497.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1334.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1568.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1747.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1619.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","2040.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","2209.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","2201.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","2376.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","2681.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","3565.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","3497.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","3460.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","2867.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","3824.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","4226.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","4664.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","3092.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","3265.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","5205.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","4557.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","3671.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","3948.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","4344.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","4040.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","3733.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","3692.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","3934.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","3493.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","3027.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","3271.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","3803.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","3396.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","3402.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","3090.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","2931.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","3023.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","2879.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","2666.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","2539.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","3043.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","2908.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","2711.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","2664.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","2924.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","3597.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","3107.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","2280.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","2371.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","2581.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","2413.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","2259.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","2194.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","2505.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","2101.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","2488.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","2322.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","2639.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","3074.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","2703.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","2647.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","3191.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","3460.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","3453.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","3569.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","2888.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","4030.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","4029.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","3551.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","2937.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","3170.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","4368.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","4284.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3309.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3299.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","3278.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2956.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","2673.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","2632.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2647.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","2548.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","2112.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","2190.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","2531.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","3100.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3054.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","2671.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2481.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","2391.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","2590.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","2460.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","2388.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","2195.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","2518.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","2302.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","2137.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","2524.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","2738.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","2611.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","2312.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","2772.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","2269.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","2296.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","2155.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","2016.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","2261.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","1833.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","2090.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","1986.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","2072.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3161.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","2408.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","2296.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","2436.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","2887.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","2631.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","3020.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","2915.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","3810.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","3103.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","2965.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","3132.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3046.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","5139.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","4122.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","2741.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","2621.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2789.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","2260.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2080.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","1919.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2194.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","2141.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","2071.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1952.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","1786.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","2855.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","2628.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","2425.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2138.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","2154.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","2025.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","2125.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","2112.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1986.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","2091.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1888.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1738.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","1891.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","2188.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","1987.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","1700.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1534.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1805.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1748.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1812.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1883.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1935.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1723.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1819.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","1615.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","1718.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","2353.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","1950.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2084.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","2021.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","2506.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2536.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","2568.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","2410.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","3017.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","2683.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","2664.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","2527.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","2470.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","3893.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3173.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2584.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2321.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2261.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","2082.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","1823.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1697.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","1978.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","1940.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","1652.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","1572.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","1600.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","2312.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","1993.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","2232.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","1807.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","1787.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1661.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","1726.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","1809.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","1650.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1863.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1736.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1620.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1637.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","2012.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","1762.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","1625.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","1473.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1618.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","1667.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1555.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1533.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1669.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","1434.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","1539.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1444.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","1530.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","1729.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","1911.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1837.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","2337.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2198.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","2348.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2568.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","2091.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","2661.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2734.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2567.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","2577.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","2131.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","2641.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3587.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","2588.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2063.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","2151.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","1919.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1731.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1579.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","1796.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1828.0","","","","","","","","","","","",""
