"Report date","Week #","Week ","WY","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41594.0","45.0","41587.0","515.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","645.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","528.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","1149.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","820.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","602.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","657.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","581.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","952.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","672.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","508.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","547.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","733.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","435.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","384.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","446.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","436.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","446.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","406.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","405.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","554.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","762.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","447.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","391.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","377.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","347.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","460.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","348.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","325.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","388.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","323.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","257.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","259.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","261.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","348.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","285.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","260.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","221.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","268.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","262.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","283.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","297.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","262.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","381.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","245.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","288.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","351.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","458.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","394.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","468.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","488.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","518.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","985.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","694.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","433.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","550.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","449.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","554.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","677.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","728.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","981.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","698.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","607.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","600.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","720.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","619.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","584.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","714.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","706.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","573.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","550.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","513.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","552.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","880.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","606.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","482.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","393.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","537.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","467.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","531.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","484.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","526.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","439.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","320.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","347.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","310.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","489.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","367.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","326.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","310.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","371.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","326.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","399.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","346.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","380.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","341.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","380.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","426.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","467.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","463.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","532.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","595.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","591.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","726.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","612.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","775.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","688.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","894.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","742.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","842.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","717.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","736.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","1199.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","928.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","755.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","788.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","900.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","717.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","699.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","692.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","742.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","725.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","575.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","768.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","752.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","1206.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","699.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","603.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","856.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","627.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","512.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","574.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","530.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","528.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","518.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","467.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","439.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","376.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","477.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","358.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","377.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","361.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","400.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","392.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","375.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","404.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","391.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","397.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","383.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","367.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","393.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","593.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","533.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","534.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","498.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","654.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","538.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","671.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","634.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","823.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","879.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","709.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","711.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","607.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","892.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","765.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","509.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","548.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","537.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","552.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","338.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","415.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","566.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","379.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","348.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","337.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","365.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","583.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","497.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","348.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","383.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","327.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","286.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","363.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","369.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","310.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","327.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","281.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","261.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","205.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","331.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","270.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","228.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","227.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","215.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","227.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","218.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","213.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","230.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","253.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","256.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","266.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","290.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","400.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","429.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","392.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","387.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","575.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","467.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","509.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","448.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","529.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","646.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","492.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","602.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","671.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","561.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","756.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","441.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","467.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","349.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","375.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","377.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","446.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","293.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","506.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","282.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","348.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","332.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","488.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","540.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","284.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","251.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","283.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","242.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","273.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","260.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","276.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","378.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","241.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","291.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","215.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","264.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","227.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","238.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","213.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","237.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","212.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","183.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","224.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","224.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","196.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","255.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","234.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","272.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","290.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","562.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","463.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","443.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","583.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","503.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","439.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","364.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","570.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","667.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","497.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","549.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","443.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","531.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","772.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","495.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","454.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","428.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","389.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","343.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","387.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","338.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","351.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","322.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","344.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","203.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","344.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","597.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","356.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","286.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","329.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","265.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","207.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","217.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","440.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","389.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","298.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","264.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","348.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","442.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","443.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","241.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","178.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","186.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","215.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","236.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","239.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","232.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","222.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","244.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","283.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","298.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","436.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","476.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","512.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","412.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","750.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","798.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","521.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","608.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","589.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","760.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","542.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","629.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","630.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","662.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","829.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","636.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","531.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","529.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","589.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","598.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","389.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","471.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","534.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","517.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","3653.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","6396.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","6543.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","5794.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","4381.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","3497.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","2854.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","3297.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","2303.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","2800.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","2421.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","2013.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","1539.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","1402.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","1418.0","","","","","","","","","","","",""
"44014.0","26.0","44009.0","1100.0","","","","","","","","","","","",""
