"Report date","Week #","Week ","SC","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38339.0","50.0","38332.0","5578.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","4052.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","14371.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","18890.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","9202.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","5117.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","5203.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","5742.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","6017.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","4434.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","3982.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","5171.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","4987.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","4788.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","5160.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","4889.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","7761.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","5172.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","4465.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","4549.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","4735.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","5739.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","5428.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","5112.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","5648.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","8033.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","5119.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","4367.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","4450.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","7987.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","9470.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","6258.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","4852.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","4736.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","6571.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","4841.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","4497.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","4588.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","4588.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","6198.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","4882.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","4530.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","5514.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","4910.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","6666.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","4897.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","5626.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","4835.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","7499.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","3466.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","10515.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","6654.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","4994.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","6191.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","8102.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","17071.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","8982.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","5230.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","6579.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","4820.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","4540.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","4285.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","4096.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","4346.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","4791.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","4338.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","4135.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","4450.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","4854.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4784.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","5868.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","4750.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","4567.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","5247.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","5107.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","5284.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","5327.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","6245.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","5212.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","4175.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","4300.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","5312.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","11126.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","7432.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","4837.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","5049.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","4811.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","4646.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","4424.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","4397.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","4029.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","7190.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","5659.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","5348.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","6082.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","6591.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","4942.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","5852.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","7296.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","5833.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","5817.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","3303.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","12403.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","5673.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","5508.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","5093.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","11861.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","12584.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","7887.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","7194.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","7046.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","4552.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","6886.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","4270.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","3946.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","4258.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","4605.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","4060.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","4716.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","4075.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","5203.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","6756.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","5938.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","4744.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","4352.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3953.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","5079.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","4858.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","4185.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","6605.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","5450.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","4379.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","4527.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","5179.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","9992.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","6129.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","4371.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","4549.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","4560.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","4576.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","5577.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","4058.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","4267.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","6447.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","4143.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","4439.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","4715.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","5763.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","6347.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","4800.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","6722.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","5913.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","4643.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","3448.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","11526.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","6817.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","5515.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","6009.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","5653.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","14000.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","12269.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","6674.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","6613.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","6612.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","6392.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","5113.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","5234.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","7913.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","5892.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","5095.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","5152.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","5945.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","7807.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","6264.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","6566.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","5549.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","5322.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","5536.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","6581.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","5500.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","4952.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","7700.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","6758.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","6646.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","5913.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","5880.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","11567.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","9955.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","8909.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","6722.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","8293.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","6399.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","7116.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","5976.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","6674.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","9236.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","6506.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","7036.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","6916.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","9639.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","7894.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","8684.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","7860.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","11397.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","9522.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","10053.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","9503.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","21571.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","13139.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","12321.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","7643.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","22548.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","19866.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","18380.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","10611.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","12698.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","11639.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","11136.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","9374.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","12304.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","11546.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","9947.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","10229.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","11109.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","10412.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","11028.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","13848.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","10172.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","8902.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","9041.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","8080.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","9872.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","8622.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","11848.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","8625.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","8966.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","9533.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","10051.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","15165.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","10257.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","9426.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","7035.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","8619.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","7312.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","6782.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","7415.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","8572.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","6288.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","7520.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","6361.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","6365.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","7612.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","6812.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","8896.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","7644.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","7528.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","5853.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","7443.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","4621.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","11126.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","8884.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","7144.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","6174.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","9588.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","18225.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","9565.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","7144.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","7398.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","6940.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","6342.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","5297.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","5186.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","5964.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","5021.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","5416.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","4746.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","5213.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","6855.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","6873.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","5066.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","5289.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","4945.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","5211.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","5443.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","5208.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","5186.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","7116.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","5551.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","5163.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","6392.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","6239.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","11354.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6713.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","5995.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","5704.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","5999.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","5187.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","4822.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","5302.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","4521.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","5213.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","5328.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","5243.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","6933.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","6762.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","8020.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","5619.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","6137.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","5720.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","5871.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","3683.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","9211.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","7096.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","5856.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","6220.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","7633.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","14642.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","7324.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","10623.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","9007.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","6227.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","4906.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","4799.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","4070.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","4770.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5254.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","4511.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","4288.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","4823.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","5734.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","4368.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","4340.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","5229.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","4933.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","4128.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","5574.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","5009.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","4777.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","6051.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","5410.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","5034.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","5184.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","5472.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","10662.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","4816.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","4784.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","4405.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","4751.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","3693.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","6801.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","4683.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","4153.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","4964.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","4777.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","5345.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","4527.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","5716.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","6156.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","5875.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","6499.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","5486.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","8545.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3875.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","8530.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","6103.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","6639.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","5954.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","7576.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","10849.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","9929.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","6668.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","6926.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","6353.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","4815.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","4640.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","4638.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","4878.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","4997.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","3893.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","3790.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","3598.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","4271.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","4693.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","4675.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","4095.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","4012.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","3861.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","4890.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","5182.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","4093.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","5938.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","5225.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","4646.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","5383.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","5998.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","8794.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","5455.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","4236.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","4551.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","4460.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","5234.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","4447.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","4160.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4317.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","5624.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","3912.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","4134.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","5447.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","5098.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","5317.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","4858.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","4847.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","5408.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","4426.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3733.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","8742.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","5628.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","5152.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","5943.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","4526.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","12546.0","","","","","","","","","","","",""
