"Report date","Week #","Week ","AR","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41328.0","7.0","41321.0","2734.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","3189.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","2783.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","2710.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","4252.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","3031.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","3892.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","3418.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","3000.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","3455.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","3269.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","3594.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","3841.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","3561.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","3414.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","3785.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","3369.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","2700.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","3148.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","4557.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","3784.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","3064.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","3154.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","3383.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","3142.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","3117.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","3030.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","2948.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","2612.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","2738.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","2538.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","2576.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","4410.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","3904.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","3296.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","3097.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","3877.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","4019.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","3088.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","4070.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","4354.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","4237.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","4555.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","3995.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","5773.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","5583.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","4728.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","3803.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","2797.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","3317.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","3460.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","3040.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","2178.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","2405.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","3150.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","3255.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","2542.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","3402.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","3178.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","2708.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","2466.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","2497.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","2607.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","2537.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","3288.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","2889.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","2818.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","3513.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","3225.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","2783.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","2602.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","4583.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","3549.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","2648.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","2714.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","2602.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","2396.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","2322.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","2358.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","2220.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","2285.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","2687.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","2223.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","2096.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","2916.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","2723.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","2575.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","2492.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","3345.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","3456.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","3409.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","3582.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","4005.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","3789.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","2987.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","3858.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","4885.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","4531.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","5329.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","3220.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","2680.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","2559.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","2480.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","2541.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","3053.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","3478.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","2533.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","2848.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","2467.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3037.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3104.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","2748.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","2684.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","2842.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","2315.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","2953.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3011.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3248.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3429.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","3387.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3140.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3002.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","2280.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","2967.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","3451.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","2501.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2407.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","2142.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","2385.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","2075.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","2203.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","2397.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","2248.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","1848.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","2196.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2158.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","2351.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","2971.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","2555.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","2730.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3289.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","2992.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","2791.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3602.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","4214.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","3681.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","2871.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","3458.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","4390.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","4371.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","4706.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","3024.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","2349.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","2995.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","2367.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","2254.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","1966.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","2221.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","2100.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","2342.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","2055.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","3211.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","1962.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","2559.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","2055.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","2375.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","2127.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","2591.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","2482.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","2927.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","2576.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","2024.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","2527.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","1841.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","1848.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","2032.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3506.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","2207.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","1971.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","1786.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","1960.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","1930.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2239.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","1955.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1740.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","1606.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","1832.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","1624.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","1377.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","2345.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","1875.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","1991.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2203.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","2234.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","1786.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","2582.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2838.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","2949.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","2483.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","2184.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3809.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","3395.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","3194.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","2744.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","2054.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","1947.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","1725.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","1671.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","1635.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","1744.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","1715.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","1595.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","1636.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2547.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","1590.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2233.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","1780.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","1975.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","1716.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","1825.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","1870.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","2184.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","2198.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2954.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","1998.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","1895.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","1483.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","1665.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3188.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","1859.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","1632.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","1706.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","1734.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","1541.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","1695.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","1645.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","1783.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","1420.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","1418.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","1280.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","1247.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","2231.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","1801.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","1761.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","1637.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","1915.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","1602.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","2608.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2558.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","2690.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","1998.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","2374.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","3597.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","3339.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","3182.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","2347.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","1829.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","1945.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","1674.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","1643.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","1730.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","1620.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","1803.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","1439.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","1262.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","2062.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","1911.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2209.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","1394.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","1424.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","1909.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","1591.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","1790.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","1874.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","1985.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2372.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","1852.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","1617.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","1368.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","1510.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","2764.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","1742.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","1487.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","1442.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","1485.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","1371.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","1551.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","1375.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","1423.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","1369.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","1289.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","1130.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","1118.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","1764.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","1610.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","1602.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","1576.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","1052.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","1953.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","1929.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2374.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","2615.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","1747.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","2026.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3002.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","3013.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","3478.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","2552.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","1804.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","1720.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","1843.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","1804.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","1789.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","1450.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","1826.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","1396.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","1442.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2263.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","1219.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2250.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","1451.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","1413.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","1337.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","1477.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","1682.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","1697.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","1991.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2602.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3049.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","1736.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","1492.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","1564.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2938.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","1757.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","1516.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","1437.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","1343.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","1586.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","1422.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","1601.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","1454.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2122.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","1349.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","1296.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","1346.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","1884.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","1499.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","1404.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","1610.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","2189.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","1731.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","1780.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","1752.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2567.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","2436.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","1809.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","2579.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","3545.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","2576.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","2493.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","1729.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","1683.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","1837.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","1724.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","1602.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","1055.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1418.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","1843.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","1382.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","9275.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","27756.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","62086.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","35629.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","25404.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","17671.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","13448.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","13152.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","10662.0","","","","","","","","","","","",""
