"Report date","Week #","Week ","KY","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","11843.0","","Week 1","6844.0","5377.0","14012.0","49023.0","","1.0","6844.0","5377.0","14012.0","49023.0"
"32893.0","2.0","32886.0","8297.0","","Week 2","4937.0","4220.0","14612.0","113149.0","","2.0","11781.0","9597.0","28624.0","162172.0"
"32900.0","3.0","32893.0","6366.0","","Week 3","5227.0","4708.0","8743.0","117575.0","","3.0","17008.0","14305.0","37367.0","279747.0"
"32907.0","4.0","32900.0","5737.0","","Week 4","4565.0","5017.0","9065.0","116277.0","","4.0","21573.0","19322.0","46432.0","396024.0"
"32914.0","5.0","32907.0","5966.0","","Week 5","4601.0","5171.0","6160.0","103981.0","","5.0","26174.0","24493.0","52592.0","500005.0"
"32921.0","6.0","32914.0","5906.0","","Week 6","3695.0","4035.0","5638.0","91223.0","","6.0","29869.0","28528.0","58230.0","591228.0"
"32928.0","7.0","32921.0","4261.0","","Week 7","3902.0","4271.0","5493.0","82435.0","","7.0","33771.0","32799.0","63723.0","673663.0"
"32935.0","8.0","32928.0","5030.0","","Week 8","4501.0","5210.0","9659.0","69372.0","","8.0","38272.0","38009.0","73382.0","743035.0"
"32942.0","9.0","32935.0","4757.0","","Week 9","5398.0","5107.0","4950.0","47321.0","","9.0","43670.0","43116.0","78332.0","790356.0"
"32949.0","10.0","32942.0","4927.0","","Week 10","4786.0","4868.0","4920.0","53738.0","","10.0","48456.0","47984.0","83252.0","844094.0"
"32956.0","11.0","32949.0","3840.0","","Week 11","5380.0","7796.0","5635.0","43013.0","","11.0","53836.0","55780.0","88887.0","887107.0"
"32963.0","12.0","32956.0","4457.0","","Week 12","5968.0","7688.0","5345.0","40733.0","","12.0","59804.0","63468.0","94232.0","927840.0"
"32970.0","13.0","32963.0","5617.0","","Week 13","5229.0","5795.0","5166.0","37650.0","","13.0","65033.0","69263.0","99398.0","965490.0"
"32977.0","14.0","32970.0","3680.0","","Week 14","4876.0","3786.0","4667.0","24846.0","","14.0","69909.0","73049.0","104065.0","990336.0"
"32984.0","15.0","32977.0","5127.0","","Week 15","6123.0","6875.0","7507.0","30640.0","","15.0","76032.0","79924.0","111572.0","1020976.0"
"32991.0","16.0","32984.0","3789.0","","Week 16","13437.0","15246.0","7758.0","23282.0","","16.0","89469.0","95170.0","119330.0","1044258.0"
"32998.0","17.0","32991.0","3816.0","","Week 17","10459.0","8862.0","5256.0","24544.0","","17.0","99928.0","104032.0","124586.0","1068802.0"
"33005.0","18.0","32998.0","3933.0","","Week 18","6001.0","8621.0","4495.0","24488.0","","18.0","105929.0","112653.0","129081.0","1093290.0"
"33012.0","19.0","33005.0","3673.0","","Week 19","8920.0","5542.0","8271.0","20810.0","","19.0","114849.0","118195.0","137352.0","1114100.0"
"33019.0","20.0","33012.0","3684.0","","Week 20","7541.0","6664.0","8524.0","","","20.0","122390.0","124859.0","145876.0",""
"33026.0","21.0","33019.0","3461.0","","Week 21","9942.0","5291.0","4133.0","","","21.0","132332.0","130150.0","150009.0",""
"33033.0","22.0","33026.0","4127.0","","Week 22","6199.0","3985.0","4944.0","","","22.0","138531.0","134135.0","154953.0",""
"33040.0","23.0","33033.0","6386.0","","Week 23","17479.0","3959.0","6466.0","","","23.0","156010.0","138094.0","161419.0",""
"33047.0","24.0","33040.0","4237.0","","Week 24","17418.0","4906.0","4960.0","","","24.0","173428.0","143000.0","166379.0",""
"33054.0","25.0","33047.0","4730.0","","Week 25","15136.0","5868.0","9926.0","","","25.0","188564.0","148868.0","176305.0",""
"33061.0","26.0","33054.0","11887.0","","Week 26","17946.0","3992.0","4836.0","","","26.0","206510.0","152860.0","181141.0",""
"33068.0","27.0","33061.0","8688.0","","Week 27","15820.0","4773.0","6118.0","","","27.0","222330.0","157633.0","187259.0",""
"33075.0","28.0","33068.0","6844.0","","Week 28","6854.0","5689.0","10310.0","","","28.0","229184.0","163322.0","197569.0",""
"33082.0","29.0","33075.0","4937.0","","Week 29","8738.0","5939.0","11069.0","","","29.0","237922.0","169261.0","208638.0",""
"33089.0","30.0","33082.0","5227.0","","Week 30","9119.0","7755.0","9345.0","","","30.0","247041.0","177016.0","217983.0",""
"33096.0","31.0","33089.0","4565.0","","Week 31","7380.0","5036.0","9933.0","","","31.0","254421.0","182052.0","227916.0",""
"33103.0","32.0","33096.0","4601.0","","Week 32","13739.0","5154.0","9603.0","","","32.0","268160.0","187206.0","237519.0",""
"33110.0","33.0","33103.0","3695.0","","Week 33","8301.0","6070.0","5869.0","","","33.0","276461.0","193276.0","243388.0",""
"33117.0","34.0","33110.0","3902.0","","Week 34","10222.0","6574.0","7648.0","","","34.0","286683.0","199850.0","251036.0",""
"33124.0","35.0","33117.0","4501.0","","Week 35","5973.0","5293.0","6717.0","","","35.0","292656.0","205143.0","257753.0",""
"33131.0","36.0","33124.0","5398.0","","Week 36","7793.0","10235.0","7037.0","","","36.0","300449.0","215378.0","264790.0",""
"33138.0","37.0","33131.0","4786.0","","Week 37","11678.0","8899.0","6303.0","","","37.0","312127.0","224277.0","271093.0",""
"33145.0","38.0","33138.0","5380.0","","Week 38","6608.0","","4430.0","","","38.0","318735.0","","275523.0",""
"33152.0","39.0","33145.0","5968.0","","Week 39","","","5939.0","","","39.0","","","281462.0",""
"33159.0","40.0","33152.0","5229.0","","Week 40","","","5550.0","","","40.0","","","287012.0",""
"33166.0","41.0","33159.0","4876.0","","Week 41","","","9230.0","","","41.0","","","296242.0",""
"33173.0","42.0","33166.0","6123.0","","Week 42","","","8705.0","","","42.0","","","304947.0",""
"33180.0","43.0","33173.0","13437.0","","Week 43","","","8624.0","","","43.0","","","313571.0",""
"33187.0","44.0","33180.0","10459.0","","Week 44","","","6130.0","","","44.0","","","319701.0",""
"33194.0","45.0","33187.0","6001.0","","Week 45","","","7978.0","","","45.0","","","327679.0",""
"33201.0","46.0","33194.0","8920.0","","Week 46","","","8495.0","","","46.0","","","336174.0",""
"33208.0","47.0","33201.0","7541.0","","Week 47","","","6933.0","","","47.0","","","343107.0",""
"33215.0","48.0","33208.0","9942.0","","Week 48","","","7545.0","","","48.0","","","350652.0",""
"33222.0","49.0","33215.0","6199.0","","Week 49","","","12537.0","","","49.0","","","363189.0",""
"33229.0","50.0","33222.0","17479.0","","Week 50","","","12419.0","","","50.0","","","375608.0",""
"33236.0","51.0","33229.0","17418.0","","Week 51","","","12925.0","","","51.0","","","388533.0",""
"33243.0","52.0","33236.0","15136.0","","Week 52","","","11720.0","","","52.0","","","400253.0",""
"33250.0","1.0","33243.0","17946.0","","Week 53","","","25057.0","","","53.0","","","425310.0",""
"33257.0","2.0","33250.0","15820.0","","Week 54","","","23588.0","","","54.0","","","448898.0",""
"33264.0","3.0","33257.0","6854.0","","Week 55","","","19419.0","","","55.0","","","468317.0",""
"33271.0","4.0","33264.0","8738.0","","Week 56","","","19313.0","","","56.0","","","487630.0",""
"33278.0","5.0","33271.0","9119.0","","Week 57","","","13054.0","","","57.0","","","500684.0",""
"33285.0","6.0","33278.0","7380.0","","Week 58","","","11301.0","","","58.0","","","511985.0",""
"33292.0","7.0","33285.0","13739.0","","Week 59","","","11866.0","","","59.0","","","523851.0",""
"33299.0","8.0","33292.0","8301.0","","Week 60","","","20285.0","","","60.0","","","544136.0",""
"33306.0","9.0","33299.0","10222.0","","Week 61","","","12544.0","","","61.0","","","556680.0",""
"33313.0","10.0","33306.0","5973.0","","Week 62","","","11281.0","","","62.0","","","567961.0",""
"33320.0","11.0","33313.0","7793.0","","Week 63","","","11163.0","","","63.0","","","579124.0",""
"33327.0","12.0","33320.0","11678.0","","Week 64","","","10718.0","","","64.0","","","589842.0",""
"33334.0","13.0","33327.0","6608.0","","Week 65","","","10500.0","","","65.0","","","600342.0",""
"33341.0","14.0","33334.0","6813.0","","Week 66","","","9536.0","","","66.0","","","609878.0",""
"33348.0","15.0","33341.0","5983.0","","Week 67","","","14565.0","","","67.0","","","624443.0",""
"33355.0","16.0","33348.0","7765.0","","Week 68","","","15136.0","","","68.0","","","639579.0",""
"33362.0","17.0","33355.0","6493.0","","Week 69","","","9823.0","","","69.0","","","649402.0",""
"33369.0","18.0","33362.0","4878.0","","Week 70","","","8967.0","","","70.0","","","658369.0",""
"33376.0","19.0","33369.0","4946.0","","Week 71","","","12648.0","","","71.0","","","671017.0",""
"33383.0","20.0","33376.0","5964.0","","Week 72","","","11378.0","","","72.0","","","682395.0",""
"33390.0","21.0","33383.0","4634.0","","Week 73","","","14146.0","","","73.0","","","696541.0",""
"33397.0","22.0","33390.0","5088.0","","Week 74","","","9823.0","","","74.0","","","706364.0",""
"33404.0","23.0","33397.0","4825.0","","Week 75","","","10203.0","","","75.0","","","716567.0",""
"33411.0","24.0","33404.0","4528.0","","Week 76","","","8136.0","","","76.0","","","724703.0",""
"33418.0","25.0","33411.0","5413.0","","Week 77","","","10683.0","","","77.0","","","735386.0",""
"33425.0","26.0","33418.0","9760.0","","Week 78","","","8367.0","","","78.0","","","743753.0",""
"33432.0","27.0","33425.0","9283.0","","Week 79","","","8365.0","","","79.0","","","752118.0",""
"33439.0","28.0","33432.0","7419.0","","Week 80","","","11979.0","","","80.0","","","764097.0",""
"33446.0","29.0","33439.0","7113.0","","Week 81","","","13182.0","","","81.0","","","777279.0",""
"33453.0","30.0","33446.0","5783.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","5416.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","5759.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","4248.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","5221.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","4153.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","5054.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","3865.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","5137.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","5007.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","5539.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","5852.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","6989.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","9970.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","7792.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","8098.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","6672.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","6017.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","7644.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","7182.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","7378.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","10610.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","21216.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","17369.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","15258.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","5773.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","6789.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","6387.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","5694.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","5208.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","5840.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","4671.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","4730.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","6795.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","4791.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","6644.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","6851.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","4584.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","4738.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","6065.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","4421.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","4167.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","4251.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","3767.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","4207.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","4025.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","3840.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","4767.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","7620.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","9883.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","6197.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","6487.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","5156.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","4600.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","4324.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","3605.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","4038.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","3693.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","3684.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","3937.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","4642.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","7110.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","4167.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","3785.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","4072.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","3641.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","4249.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","4959.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","7501.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","4486.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","5673.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","5531.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","6143.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","8726.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","9370.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","18524.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","11085.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","5179.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","5303.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","4308.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","4568.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","4754.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","5094.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","5443.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","4901.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","4543.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","4400.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","4315.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","5639.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","4610.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","3601.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","3374.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","3633.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","3554.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","3359.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","3418.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","3488.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","3796.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","3550.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","3477.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","5831.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","8375.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","7929.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","7048.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","5959.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","4059.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","3764.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","3018.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","3969.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","3805.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","3789.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","3440.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","3212.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","3626.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","4918.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","4205.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","4192.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","4566.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","5791.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","5766.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","5197.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","5121.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","7025.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","6050.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","6954.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","9062.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","9624.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","20079.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","14229.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","30000.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","28200.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","18243.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","23046.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","9903.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","5590.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","5442.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","4762.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","4475.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","3975.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","3419.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","4698.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","4465.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","3445.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","3351.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","3878.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","3700.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","3739.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","3359.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","3094.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","3979.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","3273.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","3241.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","4152.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","9617.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","6148.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","5351.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","5440.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","4218.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","3603.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","3256.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","2959.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","3599.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","2700.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","3069.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","2784.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","2930.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","4191.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","3289.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","3078.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","3694.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","3814.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","3463.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","4040.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","3877.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","4708.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","4739.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","4859.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","10220.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","14628.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","13279.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","8360.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","5481.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","5141.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","4535.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","6449.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","5288.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","4339.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","4030.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","4274.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","4434.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","4194.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","3772.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","4696.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","3931.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","4068.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","3793.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","3853.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","3705.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","4358.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","4243.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","3499.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","3960.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","4416.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","4531.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","5291.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","11164.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","14863.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","5525.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","5506.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","4775.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","4640.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","4076.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","4154.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","3662.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","5434.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","7133.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","3763.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","3760.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","5037.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","3250.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","3512.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","6292.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","7937.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","5234.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","7712.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","7382.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","7840.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","5935.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","5589.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","13513.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","12145.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","16244.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","14198.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","8136.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","6414.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","5526.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","5815.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","5413.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","4825.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","5506.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","6042.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","5003.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","6519.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","5984.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","4692.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","5278.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","4201.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","3649.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","4163.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","4159.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","3922.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","3235.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","3970.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","3913.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","3843.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","3308.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","4413.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","10040.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","10680.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","4481.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","4320.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","3988.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","4444.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","3452.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","3863.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","3190.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","2922.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","3027.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","3480.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","3576.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","3620.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","3990.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","3693.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","3719.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","4092.0","","","","","","","","","","","",""
"35378.0","44.0","35371.0","3964.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","3981.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","4359.0","","","","","","","","","","","",""
"35399.0","47.0","35392.0","5077.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","6858.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","4764.0","","","","","","","","","","","",""
