"Report date","Week #","Week ","PA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38325.0","48.0","38318.0","35272.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","25067.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","22371.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","31002.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","40323.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","49479.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","28968.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","25997.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","25474.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","23965.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","18955.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","19687.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","19194.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","24678.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","21264.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","19827.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","19445.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","19860.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","22826.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","17485.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","16620.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","16672.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","18179.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","16284.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","16131.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","17146.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","18828.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","23310.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","23512.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","19447.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","19691.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","23983.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","19332.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","16252.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","15914.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","17688.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","15491.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","15541.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","15374.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","17650.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","15362.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","14894.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","13694.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","14308.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","19202.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","17555.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","17058.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","20198.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","19736.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","16443.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","22284.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","23351.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","34266.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","27145.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","27071.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","31912.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","39726.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","41134.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","30727.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","23478.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","23330.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","23716.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","21866.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","22250.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","19963.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","22085.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","20718.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","19905.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","18496.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","17566.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","21891.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","20761.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","19507.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","17999.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","18041.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","17301.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","22016.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","18936.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","18673.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","24098.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","24187.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","21117.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","23085.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","28346.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","22019.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","16522.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","15973.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","17936.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","16056.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","15339.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","16054.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","17601.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","16285.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","16041.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","14717.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","15548.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","19886.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","15799.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","18620.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","18708.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","20717.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","17072.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","25997.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","23467.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","36249.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","26196.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","22132.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","28941.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","46369.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","34664.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","39106.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","26906.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","26951.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","24797.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","32454.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","27711.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","24921.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","22162.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","23165.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","21217.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","19862.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","18875.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","26709.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","21559.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","21268.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","19582.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","19322.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","17110.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","17789.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","17710.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","17113.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","22333.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","26550.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","22295.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","19281.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","26002.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","27292.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","17521.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","16429.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","17505.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","16890.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","16375.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","18392.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","17188.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","16300.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","16181.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","15183.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","15865.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","17857.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","19062.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","18830.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","22355.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","21730.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","22777.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","21251.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","25662.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","36942.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","30549.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","26343.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","30607.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","45239.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","38266.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","39245.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","27285.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","25913.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","28300.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","26692.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","24553.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","23435.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","23164.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","22918.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","22382.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","25286.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","22773.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","23000.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","22841.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","20197.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","18600.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","21316.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","20167.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","21862.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","20742.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","18642.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","24404.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","28688.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","25233.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","22723.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","23502.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","26081.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","21385.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","20309.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","21173.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","19872.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","20184.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","18552.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","20568.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","20524.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","20592.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","19725.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","19909.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","22643.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","23932.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","21605.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","27184.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","29339.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","32257.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","29627.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","34211.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","32982.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","53072.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","40634.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","40622.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","47286.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","45821.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","59669.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","49592.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","41838.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","42406.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","43920.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","37373.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","36453.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","37662.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","42364.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","38607.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","37375.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","34073.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","36267.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","43805.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","36006.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","34332.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","33657.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","36101.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","34048.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","33678.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","33211.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","40072.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","43263.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","40226.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","36277.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","36254.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","40669.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","34249.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","30731.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","29600.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","29962.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","31155.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","29867.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","28677.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","31250.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","27289.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","27152.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","26870.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","30488.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","31741.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","27708.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","29759.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","29767.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","33319.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","28852.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","34137.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","33344.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","50716.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","36414.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","33539.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","43192.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","48619.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","61181.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","35362.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","30547.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","41042.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","31551.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","34364.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","35237.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","30465.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","30213.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","27216.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","23539.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","23041.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","28355.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","28611.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","24099.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","22752.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","23525.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","24080.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","24739.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","23142.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","22612.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","22007.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","27273.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","30733.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","27892.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","26845.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","28240.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","24850.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","20691.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","22227.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","23853.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","21779.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","20979.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","21193.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","22635.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","19460.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","20583.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","19595.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","22464.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","28146.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","22898.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","25154.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","24257.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","27262.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","22768.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","26892.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","25676.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","40850.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","32535.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","30961.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","32419.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","41423.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","51412.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","36553.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","28656.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","31975.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","32450.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","27276.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","23434.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","22265.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","26172.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","24265.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","22120.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","21901.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","23507.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","26925.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","22000.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","24306.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","22976.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","23236.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","22165.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","23124.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","23371.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","22206.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","28225.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","29878.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","24904.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","25059.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","26887.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","23540.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","22058.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","20383.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","21008.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","20468.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","22372.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","20001.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","20872.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","24534.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","27017.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","20704.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","19738.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","23378.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","20120.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","21699.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","21845.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","24106.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","20112.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","26708.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","25920.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","39554.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","29742.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","26075.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","32839.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","40974.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","47415.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","35728.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","27247.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","27777.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","27208.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","23419.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","23190.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","20952.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","23811.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","22682.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","21076.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","19120.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","20971.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","28454.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","23092.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","20012.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","21133.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","22807.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","22274.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","21680.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","21389.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","21105.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","28141.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","32797.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","24932.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","22819.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","27594.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","23408.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","20105.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","18708.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","21242.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","19363.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","19827.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","18554.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","20193.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","18569.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","18689.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","18150.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","19139.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","20531.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","20234.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","21913.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","21085.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","28851.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","35888.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","24437.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","25591.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","40227.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","28980.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","25568.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","31098.0","","","","","","","","","","","",""
