"Report date","Week #","Week ","GA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38598.0","35.0","38591.0","8953.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","12735.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","9929.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","7132.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","6139.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","9553.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","8892.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","8486.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","7267.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","7370.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","8058.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","8174.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","5124.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","13285.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","11358.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","8223.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","7136.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","13544.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","19602.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","12374.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","7246.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","9880.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","10865.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","7710.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","6426.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","6161.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","7830.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","7902.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","6622.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","6618.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","6185.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","8099.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","10123.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","9183.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","8053.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","7278.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","7215.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","7412.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","9771.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","7529.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","9429.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","8119.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","6818.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","6826.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","9072.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","14595.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","10208.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","8350.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","8214.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","8010.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","7094.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","6873.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","7142.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","7406.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","9335.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","6859.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","6087.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","9083.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","7334.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","8764.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","8446.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","11448.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","8471.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","8538.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","6434.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","20750.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","10410.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","7933.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","8134.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","12048.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","23748.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","14761.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","8516.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","9550.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","8621.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","8328.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","7605.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","6426.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","7205.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","8022.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","7595.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","6646.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","6481.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","8179.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","9359.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","8198.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","6432.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","7422.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","7941.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","8070.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","7092.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","8193.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","9948.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","7692.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","7398.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","6556.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","9410.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","15143.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","9226.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","7660.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","7777.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","8060.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","7387.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","7640.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","7143.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","8411.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","10019.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","7307.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","6449.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","9704.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","8681.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","8535.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","7832.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","10149.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","9667.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","9710.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","6771.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","18972.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","12807.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","8702.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","9158.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","9969.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","24074.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","19216.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","10887.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","9242.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","9758.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","10767.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","8849.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","9915.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","9640.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","10527.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","8665.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","10146.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","9929.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","14235.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","12999.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","10867.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","11883.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","8948.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","11150.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","9613.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","10778.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","9541.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","14993.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","9910.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","10169.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","8287.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","10036.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","17036.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","12689.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","11259.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","13056.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","16578.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","13675.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","11446.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","12890.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","12488.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","13232.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","11934.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","12002.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","14855.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","16220.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","14328.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","16916.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","16945.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","18149.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","18288.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","20610.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","15566.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","35803.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","23750.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","20225.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","17123.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","35431.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","41522.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","28887.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","18938.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","23330.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","23317.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","20350.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","19680.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","22993.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","22565.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","20406.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","20172.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","20882.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","23039.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","19441.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","22497.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","18323.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","15840.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","17341.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","18936.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","17972.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","17885.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","19577.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","19425.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","20466.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","18658.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","18726.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","25364.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","25128.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","18180.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","15642.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","17395.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","15824.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","15406.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","16742.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","16366.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","14383.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","15939.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","15243.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","15936.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","17436.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","15131.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","17680.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","14994.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","17127.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","15182.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","16507.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","13073.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","32527.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","21385.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","18701.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","14040.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","25212.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","36034.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","23582.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","15994.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","18797.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","18410.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","16383.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","15731.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","15992.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","15791.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","15087.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","15006.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","14767.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","14492.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","14219.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","15631.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","13434.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","12572.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","14905.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","15157.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","13613.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","14771.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","14917.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","15572.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","13651.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","13232.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","11050.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","17318.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","19343.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","13480.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","15218.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","16676.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","16628.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","15310.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","15041.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","14884.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","12418.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","14374.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","12060.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","13421.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","15757.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","12397.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","13990.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","13067.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","15168.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","12911.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","15828.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","10005.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","25024.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","16362.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","14427.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","11338.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","23335.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","31830.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","12401.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","22736.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","17129.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","15345.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","14935.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","13400.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","12151.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","13303.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","12081.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","11309.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","10168.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","10793.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","15071.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","13011.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","11958.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","11990.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","11760.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","12507.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","13100.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","13506.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","12250.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","15485.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","13366.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","12391.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","12873.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","13412.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","19975.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","13576.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","12382.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","12640.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","12884.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","11906.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","12078.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","11878.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","11321.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","14359.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","11410.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","10764.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","14369.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","11629.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","13271.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","13129.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","13146.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","12045.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","12964.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","8951.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","20095.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","14922.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","12789.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","11684.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","19391.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","26616.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","17120.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","12559.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","13657.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","12752.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","11615.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","10839.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","10469.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","10754.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","10819.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","9424.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","9586.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","9900.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","10907.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","13086.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","11646.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","9536.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","10259.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","10263.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","9572.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","11650.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","10283.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","13969.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","11809.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","10411.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","11094.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","11315.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","19687.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","11764.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","9558.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","10000.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","10302.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","9957.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","10996.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","9797.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","9696.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","11147.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","9665.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","9741.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","11392.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","10107.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","11584.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","11538.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","10625.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","10642.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","9307.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","8021.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","16729.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","11412.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","10730.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","10649.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","10939.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","26293.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","18773.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","12757.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","11141.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","10941.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","10209.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","10144.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","9400.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","8752.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","10430.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","8407.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","8791.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","8457.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","10099.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","10695.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","9340.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","8597.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","10809.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","11927.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","10125.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","9862.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","9014.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","11951.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","10058.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","9556.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","8852.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","10278.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","17305.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","11801.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","8850.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","8937.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","8225.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","8075.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","8978.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","7757.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","7638.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","10328.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","7609.0","","","","","","","","","","","",""
