"Report date","Week #","Week ","CO","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38325.0","48.0","38318.0","4051.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","2886.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","2742.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","2523.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","2304.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","4688.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","3627.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","2825.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2877.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","3028.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","2686.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","2534.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","2214.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","2452.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","2175.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","2624.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","2342.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","2389.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2921.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","2906.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","2308.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","2583.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","2494.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","2123.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","2139.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","2161.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","2257.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","2234.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1903.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1840.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","2219.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1932.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","2024.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1973.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1920.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","2078.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1878.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1942.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","1892.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","2056.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","2721.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","3116.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","2468.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","2638.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","2892.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","2730.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","2627.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","2371.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","2697.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","2296.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","3101.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2474.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","2927.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","4282.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2659.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2568.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","2506.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","3263.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","3033.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2450.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2678.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2492.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","2361.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","2416.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2053.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2245.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","2044.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","2098.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","2258.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1986.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","3080.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","2281.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","2406.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","2141.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","2160.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1988.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1954.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","1935.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1965.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","2072.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1835.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1750.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1937.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1920.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1781.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","2045.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1974.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","2075.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1866.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1725.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1880.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1873.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1737.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1918.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1775.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1924.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","2625.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","2527.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","2540.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","2408.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2625.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","2112.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2902.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","2013.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","3746.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2994.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2501.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","2428.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1971.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","3421.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3898.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","3290.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2776.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","2865.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","2429.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2216.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1901.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","2170.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","2127.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1905.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1732.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","2014.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","2484.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","2490.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","2367.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","2215.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","2146.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","1842.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1895.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","2037.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","1918.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","2221.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1891.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1666.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","2012.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","2068.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1991.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","2070.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","1837.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","2013.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1860.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1805.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","1796.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","1851.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","1752.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1844.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","1838.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","1786.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","2610.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","2335.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","2230.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","2126.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","2158.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2509.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","2408.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","2404.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","3048.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","2815.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","4097.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","3022.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","2266.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","3258.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","4013.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","3282.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2412.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","3404.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","2998.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","2823.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","2423.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2313.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","2699.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","2332.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","2150.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1946.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","2772.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","3095.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","2692.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","2327.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","2385.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","2269.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","2343.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","2442.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","2115.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","2513.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","2224.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","2183.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","2120.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","2358.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","2954.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","2367.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","2289.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","2505.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","3031.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2704.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","2638.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","2529.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","2409.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","2788.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","2754.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","2797.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","3771.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","4048.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","3776.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","3763.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","4059.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","4796.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","4241.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","5789.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","4235.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","6029.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","5917.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","6429.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","3715.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","4464.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","7284.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","6887.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","5486.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","6667.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","6547.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","5950.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","5592.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","5814.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","6063.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","5844.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","5432.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","4609.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","6338.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","6315.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","5932.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","5193.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","5229.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","5172.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","4527.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","5008.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","4392.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","5541.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","4819.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","4557.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","4244.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","4136.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","5932.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","4738.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","4250.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","3797.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","4760.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","3954.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","4370.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","4255.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","4486.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","3728.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","4170.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","5019.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","5039.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","5186.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","4249.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","4828.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","5365.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","5861.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","4790.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","5873.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","4358.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","6250.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","6604.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","5368.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","3947.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","4127.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","7749.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","6295.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","4903.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","5275.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","5418.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","4824.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","4348.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","4634.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","5045.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","4570.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","4096.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","3850.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","4468.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","5222.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","5054.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","4446.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","4074.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","4108.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","3887.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","3878.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","4143.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","4028.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","4187.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","3790.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","3337.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","4275.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","3818.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","3805.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","3824.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","3685.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","4171.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","3671.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","3635.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","3706.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","3898.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","3143.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","3766.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","3579.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","4023.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","5369.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3898.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","4405.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","4256.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","4492.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","4396.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","5023.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","3895.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","5307.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","4713.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","4595.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","3675.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3847.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","7635.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","5902.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","4508.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","4567.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","4683.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","4444.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","3800.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","3334.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","3864.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","3676.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","3380.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","3170.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","3591.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","4443.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","4924.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","3939.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","3958.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","3843.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","3537.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","3608.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","3762.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","3610.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","3501.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","3152.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","3024.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","3280.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","3322.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","3389.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","3159.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","3165.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","3426.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","3122.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","3042.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","3155.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","3232.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","3007.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","3227.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","3071.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","3485.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","4632.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","3880.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","3778.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","3806.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","3990.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","3960.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","4380.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3112.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","4163.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","4835.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","4138.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","4171.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","3652.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","5451.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","4970.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","4105.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","3931.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","4009.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","3790.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","3729.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","3174.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","3516.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","3446.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","3227.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","3080.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","2759.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","3886.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","3702.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","3808.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","3393.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","3381.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","3108.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","3158.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","3270.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","3166.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","3468.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","2943.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","2799.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","3173.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","3484.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","3275.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","3060.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","2932.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","3070.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2521.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","3302.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","2861.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","2886.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","2682.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","3007.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","2928.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2817.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","3738.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","3659.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","3494.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","3563.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","3591.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","3932.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","3839.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3187.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","4107.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","4268.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","3853.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","4090.0","","","","","","","","","","","",""
