"Report date","Week #","Week ","MD","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38346.0","51.0","38339.0","6218.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","6920.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","8810.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","6124.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","5291.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","5680.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","4463.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","3582.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","3320.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","3300.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","4567.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","3705.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","3382.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","3595.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","3820.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","4416.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","3221.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","3305.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","3184.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","3462.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","3248.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","3524.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","3405.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","3823.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","3885.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","4384.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","4864.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","4168.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","4614.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","4056.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","3356.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","3221.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3695.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","3176.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","3208.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","3079.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","3403.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","2869.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","3203.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","3006.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","2680.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","4925.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","3437.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","3382.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","3541.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","3717.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","3056.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","3992.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","3541.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","4976.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","4251.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","4739.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","5213.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","7561.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","6975.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","4603.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","3881.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","4157.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","3679.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","3594.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","3888.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","3128.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","3701.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","3221.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","3071.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","3594.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","2681.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","4223.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4223.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","3209.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","3038.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","3526.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","3272.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","3300.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","3338.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","3111.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","3475.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","5370.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","4223.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","3896.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","5080.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","3738.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","3520.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","3397.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","3732.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","3809.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","3191.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","3304.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","3188.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","3342.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","3117.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","3110.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","2822.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","4052.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","3368.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","3585.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","3353.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","3929.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","3390.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","4591.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","4085.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","4896.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","4379.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","4016.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","5907.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","8105.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","5641.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","6353.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","4633.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","4995.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","4508.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","5422.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","4404.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","4000.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","3607.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","3695.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","3035.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","3267.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","3000.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","5005.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","3763.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","3304.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","3024.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","3262.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3235.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","3312.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","3410.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","3108.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","3854.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","4505.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","5304.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","3913.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","4870.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","3832.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","3623.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","3612.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","3881.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","3797.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","3525.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","3826.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","3417.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3321.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3450.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","3424.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","3461.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","3045.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","5195.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","4011.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","4414.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","4209.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","4639.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","4254.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","4548.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","5290.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","5040.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","5212.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","5644.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","8147.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","5291.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","7452.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","5390.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","5894.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","4844.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","4737.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","4572.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","4115.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","4343.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","4697.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","4163.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","4740.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","4406.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","4477.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","5263.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","4268.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","3676.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","4097.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","4054.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","4252.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","4310.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","3734.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","4641.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","5866.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","6049.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","4529.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","4843.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","5867.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","4619.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","4575.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","5550.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","5223.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","4831.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","4664.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","4504.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","4696.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","4925.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","4768.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","4923.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","5755.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","6594.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","6001.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","6542.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","6648.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","7324.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","7396.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","7957.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","6341.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","8733.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","8679.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","8271.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","10447.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","8342.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","12031.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","9708.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","7386.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","8870.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","8793.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","7635.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","7063.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","7718.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","8427.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","7245.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","7592.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","6187.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","7133.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","8969.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","6594.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","7789.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","7074.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","8075.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","6728.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","7233.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","6187.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","7478.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","7011.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","9353.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","7140.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","7164.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","8556.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","7643.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","7420.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","6769.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","7281.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","6689.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","6380.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","6507.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","5996.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","5771.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","6299.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","6177.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","5940.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","8723.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","6906.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","7911.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","7607.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","8362.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","7096.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","7521.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","6142.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","10200.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","10109.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","9365.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","10854.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","8545.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","12528.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","10125.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","7633.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","8291.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","8290.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","7667.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","9166.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","7803.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","7386.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","7196.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","6408.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","6162.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","6994.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","7633.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","6359.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","5859.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","6211.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","6026.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","6299.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","6448.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","6037.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","5777.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","6304.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","7708.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","7641.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","7084.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","7815.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","7068.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6318.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","6358.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","6560.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","6282.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","6532.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","5982.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","6080.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","5602.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","5950.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","5803.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","6015.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","8872.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","5850.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","6684.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","6385.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","6790.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","6420.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","7035.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","5935.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","7508.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","6945.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","7603.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","8527.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","8746.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","11664.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","8707.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","6911.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","7460.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","7987.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","6002.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","5510.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","5418.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","6230.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5596.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","5378.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","5632.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","5464.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","7957.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","5537.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","6895.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","5018.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","5702.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","5542.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","6006.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","5776.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","5323.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","5865.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","6616.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","7685.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","6413.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","7036.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","6084.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","5635.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","5541.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","6047.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","5797.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","6150.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","5225.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","5823.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","6347.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","5794.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","5357.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","5333.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","7204.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","5176.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","6051.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","5739.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","6804.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","5401.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","6486.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","5754.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","7160.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","6359.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","6262.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","8163.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","9384.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","9594.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","8131.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","6784.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","7083.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","6600.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","6112.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","5739.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","4994.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","5631.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","5326.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","4998.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","5139.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","5089.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","8210.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","5345.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","5172.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","5073.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","5413.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","4981.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","5607.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","5814.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","4766.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","5796.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","8420.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","6155.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","5349.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","6324.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","6333.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","5884.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","5194.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","5630.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","5321.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","5157.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","4869.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","5067.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4781.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","4756.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","4893.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","5419.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","5814.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","5763.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","6213.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","4852.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","6351.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","5775.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","5457.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","5106.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","6843.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","6211.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","5735.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","7088.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","9270.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","7226.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","7928.0","","","","","","","","","","","",""
