"Report date","Week #","Week ","LA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38339.0","50.0","38332.0","3735.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","3287.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","3166.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","4998.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","3777.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","2665.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","5797.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","3140.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","2638.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","2872.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","5952.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","2993.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","2675.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","2707.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","2421.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","2953.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","3625.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","2786.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","2970.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","3059.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","2834.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","3027.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","3243.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","3986.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","4767.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","3773.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","3146.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","3309.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","3556.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","4443.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","3505.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","3207.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","3176.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3086.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","2936.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","3027.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","3034.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","8469.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","58134.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","73702.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","39530.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","48110.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","52087.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","27801.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","17486.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","16009.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","27335.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","9711.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","11789.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","7218.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","6459.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","3272.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2874.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2982.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","2487.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","3905.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","4409.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2813.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","3232.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2541.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","2157.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1898.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2428.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2136.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","2109.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","2104.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","2171.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","2046.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","2422.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1747.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","2551.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","2550.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","2322.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","2627.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","2453.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","2822.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","3878.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","3624.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","2672.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","3036.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","3176.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","2621.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","3921.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","3960.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","2450.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","2104.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","2187.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","2094.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","2128.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","5163.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","2918.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","2638.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","2391.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1997.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","2530.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","2154.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","2246.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","2283.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2709.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1931.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2971.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","2048.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","2752.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2728.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2473.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","2641.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1930.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1978.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","5089.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","2449.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2589.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","2329.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","2205.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","1959.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1786.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","2441.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","2279.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","2216.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","2216.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","2105.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","2447.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","2545.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","3993.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","2527.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","2378.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","2180.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","2582.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","2425.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","3115.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","3229.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","2438.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","2462.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","2560.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","2909.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","2822.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","2639.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","2194.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","2376.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","2844.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","2092.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","2148.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","2261.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","2108.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","2246.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","2256.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","2660.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","2192.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","2655.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","2413.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","2492.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","2532.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2742.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","2448.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1958.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","4561.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","3019.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","2453.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","2738.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","2077.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","2178.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","3380.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","4359.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2694.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","2613.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","2283.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","2455.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","4306.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2475.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","2376.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","2337.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","1862.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","2441.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","2365.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","2779.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","2764.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","2581.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","2458.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","3947.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","2614.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","3223.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","3322.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","3904.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","3177.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","2952.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","3088.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","2845.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","3731.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","4943.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","3765.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","4103.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","3265.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2252.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","2785.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","2933.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","2808.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","18409.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","28080.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","10264.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","4803.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","3975.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","3181.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","2963.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","2796.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","2705.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","3333.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","3373.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","2282.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","4115.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","3831.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","5976.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","2358.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","2888.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","6825.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","4527.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","4179.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","4591.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","4338.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","4053.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","4154.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","3497.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","4533.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","4526.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","4414.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","4563.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","5910.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","3981.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","5448.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","4478.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","4240.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","5531.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","4458.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","4944.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","5753.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","5978.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","5139.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","6113.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","4655.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","4157.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","5367.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","4879.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","5033.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","4747.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","4656.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","4492.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","4411.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","4357.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","5302.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","4280.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","4767.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","4519.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","4498.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","4826.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","4771.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","4287.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","4533.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","5488.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","4623.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","5432.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","4415.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","4880.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","6003.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","4954.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","3568.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","3618.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","6033.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","4945.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3816.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3818.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","4702.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","3477.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","3541.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","4203.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","4007.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","4027.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","3797.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","4120.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","3689.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","4661.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3989.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","4982.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","4574.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","4480.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","4584.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","4645.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","5166.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","5188.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","4902.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","4450.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","4456.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","4750.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","4533.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","5237.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","4395.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","4109.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","4305.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","3987.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","4149.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","4120.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","4083.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","3661.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","4018.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","3680.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","3742.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3981.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3794.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","3496.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3596.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3974.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","4041.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","4293.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","3205.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","5170.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","4231.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","4262.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","3411.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3512.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","6503.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","4999.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","3934.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","3872.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2733.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","4158.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","3167.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","3196.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","3545.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","3231.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","3655.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","4087.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","3591.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","4201.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","4077.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","3388.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","3955.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","4033.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","3923.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","4432.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","4936.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","5344.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","4445.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","4166.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","3804.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","4169.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","4053.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","4398.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","4123.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","3857.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","4033.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","3791.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","3733.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","3648.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","3878.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","3256.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","3567.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","3221.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","3236.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","3727.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","3423.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","3231.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","3435.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","3678.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","3221.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","4558.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3014.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","4789.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","4103.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","3966.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","3270.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","3219.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","4372.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3969.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","3343.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","3360.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","3308.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","3143.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","3007.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","2664.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","3302.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","3097.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2830.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","2873.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","2912.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","3141.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","3606.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","3076.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","3303.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","3124.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","3394.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","3547.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","4285.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","4177.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","4272.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","3806.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","3633.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","3456.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","3960.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","3675.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","3080.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","2983.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","3216.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2814.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","2835.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","2956.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","2345.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","9023.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","4873.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","3294.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2831.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","3050.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","2909.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","2891.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","2568.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2602.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","3089.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2875.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","2705.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","4048.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","3516.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","3532.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","3495.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","2504.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","3253.0","","","","","","","","","","","",""
