"Report date","Week #","Week ","WV","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38346.0","51.0","38339.0","1535.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","1464.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","3398.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","2640.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","1780.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2249.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","1791.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","1147.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1483.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1002.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1240.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1448.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1355.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","1041.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","906.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","1593.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1194.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","1153.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1075.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1140.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1077.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1076.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1212.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1178.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1292.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1353.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1067.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1086.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1765.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1855.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1445.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1225.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","1166.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1010.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1081.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","1131.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1160.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","939.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","1038.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","1316.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","861.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","1481.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1069.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1135.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1142.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","1309.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1360.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1501.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","1097.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","2468.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","2503.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","1649.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","1666.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","1379.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2740.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2652.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1868.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2048.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1704.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1335.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1200.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1065.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1336.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1361.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1058.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","916.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1094.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1518.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1066.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1042.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1039.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","1104.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","953.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1057.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","1064.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1009.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1245.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1103.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1023.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","921.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1414.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1803.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","1332.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1181.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1098.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1101.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1037.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1076.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1167.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1286.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1024.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","988.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","808.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1487.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","1083.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1123.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1100.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1223.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1103.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1520.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","1093.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","2636.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2926.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1956.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1556.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1225.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1973.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3574.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","2241.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2027.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1778.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1895.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2009.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1725.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1333.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1262.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1000.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","915.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","782.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","1527.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1351.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1216.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1029.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","1218.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","1067.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1084.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","932.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","873.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","1242.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1111.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1134.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","976.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","1570.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1564.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","1338.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","1128.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","1064.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1017.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1035.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","997.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","968.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","904.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","942.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","820.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","888.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","778.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","1339.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1270.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","1182.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1444.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","1555.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1327.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1230.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2765.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","2714.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","1858.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","1614.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","1207.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","1487.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","3529.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2609.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2084.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","2224.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1614.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1382.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1336.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1486.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1431.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1129.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","1344.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1070.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","896.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","1414.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1094.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1097.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1189.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1058.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1066.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","1305.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","1102.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1484.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1251.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1003.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1155.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","890.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1701.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1369.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","2033.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1823.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1323.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","1246.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1235.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1178.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1129.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1111.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","963.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","989.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","979.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","1617.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","1184.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","1389.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","1534.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","1532.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","1775.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","2061.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","1749.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","3852.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","3797.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","3307.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","1822.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","2182.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","4368.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","3857.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","3076.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","2977.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","2841.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","2547.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","2327.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","2469.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","2060.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","2126.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","1720.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","1700.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","1756.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","3098.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","2691.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","2631.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","2248.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","2383.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","2210.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","2161.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","1851.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","3046.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","2609.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","1881.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","1981.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","1592.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","2624.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","2597.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","2603.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","2043.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","1988.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","1761.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","1760.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","1634.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","1849.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","1505.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","1657.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","1820.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","1721.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","2120.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","1894.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","2036.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","2001.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","1982.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","1858.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","2280.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","1529.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","3707.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","3707.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","2603.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","1658.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","2421.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","3985.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","5445.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3087.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3067.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","2437.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2055.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","2383.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","3080.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2253.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","1911.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","1717.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","1531.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","1444.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","2163.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","2005.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","1953.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","1743.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","1805.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","1610.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","1791.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","1836.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","1622.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","1908.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","1913.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","1582.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","1341.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","2045.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","1976.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","1696.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","1284.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","1954.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","1793.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","1833.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","1470.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","1551.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","1338.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","1467.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","1389.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","1282.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","1875.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","1449.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","1794.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","1669.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","1725.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","1530.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","2197.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","1466.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","3050.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","3312.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","2010.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","2324.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","1888.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","3290.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","2941.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","2684.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","2382.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2538.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","2007.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2138.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","1457.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","1678.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","1562.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","1439.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1263.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","1191.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","1981.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","1603.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","1508.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","1470.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","1751.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","1516.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","1436.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","1557.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1618.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","1693.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1651.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1178.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","1382.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","1546.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","1735.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","1605.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1340.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1337.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1504.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1467.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1231.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1368.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1203.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1230.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","1211.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","1215.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","1435.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","1575.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","1607.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","1586.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","1796.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","1406.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","1820.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","1477.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","2687.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","2827.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","1981.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","1670.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","1322.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","2431.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3002.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2393.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2396.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2161.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","1821.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","1625.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1427.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","1627.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","1576.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","1416.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","1372.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","1204.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","2100.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","1733.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","1759.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","1597.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","1640.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1429.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","1709.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","1609.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","1355.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1875.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1413.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1357.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1358.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","1599.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","2080.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","2041.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","1707.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1651.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","1427.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1440.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1915.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1422.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","1260.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","1363.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1340.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","1203.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","1153.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","1727.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1683.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","1698.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","1640.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","2640.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2799.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","1872.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","3349.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2693.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2158.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","1685.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","1306.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","1752.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3398.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","2788.0","","","","","","","","","","","",""
