"Report date","Week #","Week ","NC","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41307.0","4.0","41300.0","13494.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","12031.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","10847.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","12842.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","11696.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","11832.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","10492.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","9989.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","8388.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","12791.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","12066.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","10654.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","9684.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","9515.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","11341.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","11622.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","9875.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","10177.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","11631.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","11977.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","9968.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","9570.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","7334.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","8494.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","7152.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","6892.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","6958.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","7323.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","6306.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","6209.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","6043.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","5700.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","6296.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","6111.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","5948.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","6085.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","6564.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","6083.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","6218.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","6877.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","7115.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","6246.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","6848.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","4682.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","8700.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","7401.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","7648.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","4954.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","7664.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","10656.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","8097.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","6088.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","5691.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","7038.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4394.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","5482.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","5333.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","5051.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","5026.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","4940.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","4871.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","5162.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","5537.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","4378.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","5115.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","5015.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","5339.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","5880.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","5659.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","4622.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","5663.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","5488.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","5785.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","5356.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","4824.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","5854.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","5560.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","4756.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","5091.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","5130.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","4632.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","4656.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","4873.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","4491.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","4816.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","4709.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","4614.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","4834.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","5211.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","5121.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","5005.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","4885.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","5702.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","4732.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","5557.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","3256.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","6645.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","5931.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","5832.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","3455.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","6685.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","8410.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","6732.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","5065.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","5427.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","5498.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","4635.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","3866.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4463.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","5167.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","4343.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","4336.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","4149.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3791.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","4863.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","4343.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","4103.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","4140.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","4941.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","5070.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","4809.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3890.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","4890.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","4522.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","4720.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","4330.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","3786.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","4914.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","4025.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","3948.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","3981.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","4060.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","3701.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3643.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3771.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","3883.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","3542.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","3605.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","3510.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","3942.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","4014.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3702.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3809.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3770.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","4632.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","4557.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","4606.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","2809.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","5328.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","4465.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","4623.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","3163.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","4564.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","7023.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","5348.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","3724.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","4585.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","4449.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","3880.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3485.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3622.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3802.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","3427.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3280.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","3009.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","3310.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","3843.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3559.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","3482.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","3393.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","3858.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","4056.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","4150.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3503.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3474.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","3820.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3815.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","3635.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3883.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3686.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3806.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","3648.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","3480.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","3794.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","3409.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","3486.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","3403.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","3652.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","2967.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","3192.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2963.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2980.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","3263.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","5633.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","8022.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","5638.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","4695.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","3917.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","4214.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","2452.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","4426.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","4257.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3947.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","3488.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","3143.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","5287.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","4585.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","4003.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","3953.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","3928.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","3465.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","3128.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","2828.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","3155.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","3102.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3140.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2995.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2826.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","3388.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2657.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","3069.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","3087.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","3161.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","3305.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","3450.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3263.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2854.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3207.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","3217.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","3122.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3191.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3141.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","3361.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","3014.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2933.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","3186.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2916.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2923.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2779.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2995.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2382.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2724.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2839.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2757.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","3130.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","2845.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2863.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2777.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","3082.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","3048.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","3273.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","1890.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","3526.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3186.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","3264.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","2997.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","1785.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","3684.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4483.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","2554.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3791.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","3585.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","3375.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","2942.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2499.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","2719.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","2868.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","2579.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","2530.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","2289.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2846.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2667.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","2571.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2657.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2713.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","3018.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","3194.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","2791.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2596.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","2897.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","3054.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","3016.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2976.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","2879.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","2992.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2856.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2766.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2737.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2622.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2749.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2535.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2474.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","2351.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","2174.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","10084.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","5288.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","9280.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","6336.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","5275.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","4408.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","5310.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","3602.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","3199.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2149.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","3736.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","3622.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","3487.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3708.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","2041.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","3675.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","4890.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","3738.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","3224.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","3458.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","3312.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","3217.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","3134.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2883.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","3125.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2668.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2796.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","2772.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","3139.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","3052.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","2657.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2834.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","3037.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","3211.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","3386.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","3409.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2778.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","3247.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","3323.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","3252.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","3321.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2679.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","3397.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","3264.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","3105.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","3371.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","3158.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","3014.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","2877.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","3041.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2661.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","3172.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","3104.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","3142.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","3766.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","3222.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","3377.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","3283.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","3307.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","3494.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","3105.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","3523.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","2182.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","3843.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","3649.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3586.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","2126.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","3508.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","4628.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","4217.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","3344.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","3611.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","3326.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","3094.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","2852.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","1767.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","2575.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","3533.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","94083.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","172145.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","137422.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","140155.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","106266.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","98941.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","85956.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","57354.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","46913.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","44202.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","36400.0","","","","","","","","","","","",""
