"Report date","Week #","Week ","MO","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","18417.0","","Week 1","13150.0","5963.0","14861.0","42246.0","","1.0","13150.0","5963.0","14861.0","42246.0"
"32893.0","2.0","32886.0","15027.0","","Week 2","8741.0","6217.0","9368.0","104291.0","","2.0","21891.0","12180.0","24229.0","146537.0"
"32900.0","3.0","32893.0","12193.0","","Week 3","7921.0","6645.0","12375.0","91458.0","","3.0","29812.0","18825.0","36604.0","237995.0"
"32907.0","4.0","32900.0","8755.0","","Week 4","10451.0","6928.0","14170.0","102126.0","","4.0","40263.0","25753.0","50774.0","340121.0"
"32914.0","5.0","32907.0","8418.0","","Week 5","7528.0","5764.0","8960.0","59602.0","","5.0","47791.0","31517.0","59734.0","399723.0"
"32921.0","6.0","32914.0","9156.0","","Week 6","6685.0","5176.0","8074.0","55299.0","","6.0","54476.0","36693.0","67808.0","455022.0"
"32928.0","7.0","32921.0","9502.0","","Week 7","7840.0","6003.0","8166.0","52527.0","","7.0","62316.0","42696.0","75974.0","507549.0"
"32935.0","8.0","32928.0","8400.0","","Week 8","5883.0","5482.0","7432.0","31145.0","","8.0","68199.0","48178.0","83406.0","538694.0"
"32942.0","9.0","32935.0","10181.0","","Week 9","7451.0","5977.0","7253.0","28244.0","","9.0","75650.0","54155.0","90659.0","566938.0"
"32949.0","10.0","32942.0","9550.0","","Week 10","8085.0","6676.0","7293.0","27436.0","","10.0","83735.0","60831.0","97952.0","594374.0"
"32956.0","11.0","32949.0","7585.0","","Week 11","7090.0","7666.0","7110.0","20650.0","","11.0","90825.0","68497.0","105062.0","615024.0"
"32963.0","12.0","32956.0","6740.0","","Week 12","6889.0","9350.0","6450.0","19907.0","","12.0","97714.0","77847.0","111512.0","634931.0"
"32970.0","13.0","32963.0","8751.0","","Week 13","8550.0","9499.0","9685.0","18912.0","","13.0","106264.0","87346.0","121197.0","653843.0"
"32977.0","14.0","32970.0","7072.0","","Week 14","8712.0","6680.0","7860.0","17358.0","","14.0","114976.0","94026.0","129057.0","671201.0"
"32984.0","15.0","32977.0","6965.0","","Week 15","10240.0","6880.0","7753.0","20008.0","","15.0","125216.0","100906.0","136810.0","691209.0"
"32991.0","16.0","32984.0","6227.0","","Week 16","10321.0","12042.0","6723.0","17685.0","","16.0","135537.0","112948.0","143533.0","708894.0"
"32998.0","17.0","32991.0","6535.0","","Week 17","10793.0","12658.0","7744.0","16883.0","","17.0","146330.0","125606.0","151277.0","725777.0"
"33005.0","18.0","32998.0","6485.0","","Week 18","10367.0","7701.0","6616.0","12332.0","","18.0","156697.0","133307.0","157893.0","738109.0"
"33012.0","19.0","33005.0","7974.0","","Week 19","9993.0","7040.0","7440.0","14938.0","","19.0","166690.0","140347.0","165333.0","753047.0"
"33019.0","20.0","33012.0","7283.0","","Week 20","13724.0","6684.0","5879.0","10900.0","","20.0","180414.0","147031.0","171212.0","763947.0"
"33026.0","21.0","33019.0","5756.0","","Week 21","16835.0","6183.0","5676.0","9015.0","","21.0","197249.0","153214.0","176888.0","772962.0"
"33033.0","22.0","33026.0","7855.0","","Week 22","14351.0","7382.0","6868.0","10654.0","","22.0","211600.0","160596.0","183756.0","783616.0"
"33040.0","23.0","33033.0","7963.0","","Week 23","16685.0","5620.0","7150.0","9283.0","","23.0","228285.0","166216.0","190906.0","792899.0"
"33047.0","24.0","33040.0","8115.0","","Week 24","18175.0","6821.0","7278.0","10509.0","","24.0","246460.0","173037.0","198184.0","803408.0"
"33054.0","25.0","33047.0","6718.0","","Week 25","21397.0","5640.0","10328.0","10891.0","","25.0","267857.0","178677.0","208512.0","814299.0"
"33061.0","26.0","33054.0","7930.0","","Week 26","26585.0","5593.0","7575.0","8936.0","","26.0","294442.0","184270.0","216087.0","823235.0"
"33068.0","27.0","33061.0","8660.0","","Week 27","23139.0","6464.0","7345.0","8153.0","","27.0","317581.0","190734.0","223432.0","831388.0"
"33075.0","28.0","33068.0","13150.0","","Week 28","13147.0","6729.0","7546.0","7353.0","","28.0","330728.0","197463.0","230978.0","838741.0"
"33082.0","29.0","33075.0","8741.0","","Week 29","11721.0","8056.0","7338.0","8945.0","","29.0","342449.0","205519.0","238316.0","847686.0"
"33089.0","30.0","33082.0","7921.0","","Week 30","15241.0","13077.0","12004.0","9542.0","","30.0","357690.0","218596.0","250320.0","857228.0"
"33096.0","31.0","33089.0","10451.0","","Week 31","11191.0","7936.0","6939.0","","","31.0","368881.0","226532.0","257259.0",""
"33103.0","32.0","33096.0","7528.0","","Week 32","13434.0","7055.0","6913.0","","","32.0","382315.0","233587.0","264172.0",""
"33110.0","33.0","33103.0","6685.0","","Week 33","10990.0","7611.0","8924.0","","","33.0","393305.0","241198.0","273096.0",""
"33117.0","34.0","33110.0","7840.0","","Week 34","13555.0","7778.0","7289.0","","","34.0","406860.0","248976.0","280385.0",""
"33124.0","35.0","33117.0","5883.0","","Week 35","9481.0","6817.0","7856.0","","","35.0","416341.0","255793.0","288241.0",""
"33131.0","36.0","33124.0","7451.0","","Week 36","11993.0","5224.0","6626.0","","","36.0","428334.0","261017.0","294867.0",""
"33138.0","37.0","33131.0","8085.0","","Week 37","8696.0","11794.0","8514.0","","","37.0","437030.0","272811.0","303381.0",""
"33145.0","38.0","33138.0","7090.0","","Week 38","8545.0","","6351.0","","","38.0","445575.0","","309732.0",""
"33152.0","39.0","33145.0","6889.0","","Week 39","","","6861.0","","","39.0","","","316593.0",""
"33159.0","40.0","33152.0","8550.0","","Week 40","","","6387.0","","","40.0","","","322980.0",""
"33166.0","41.0","33159.0","8712.0","","Week 41","","","6558.0","","","41.0","","","329538.0",""
"33173.0","42.0","33166.0","10240.0","","Week 42","","","6871.0","","","42.0","","","336409.0",""
"33180.0","43.0","33173.0","10321.0","","Week 43","","","9082.0","","","43.0","","","345491.0",""
"33187.0","44.0","33180.0","10793.0","","Week 44","","","7214.0","","","44.0","","","352705.0",""
"33194.0","45.0","33187.0","10367.0","","Week 45","","","7996.0","","","45.0","","","360701.0",""
"33201.0","46.0","33194.0","9993.0","","Week 46","","","8606.0","","","46.0","","","369307.0",""
"33208.0","47.0","33201.0","13724.0","","Week 47","","","9438.0","","","47.0","","","378745.0",""
"33215.0","48.0","33208.0","16835.0","","Week 48","","","10925.0","","","48.0","","","389670.0",""
"33222.0","49.0","33215.0","14351.0","","Week 49","","","16745.0","","","49.0","","","406415.0",""
"33229.0","50.0","33222.0","16685.0","","Week 50","","","8398.0","","","50.0","","","414813.0",""
"33236.0","51.0","33229.0","18175.0","","Week 51","","","15659.0","","","51.0","","","430472.0",""
"33243.0","52.0","33236.0","21397.0","","Week 52","","","12604.0","","","52.0","","","443076.0",""
"33250.0","1.0","33243.0","26585.0","","Week 53","","","19695.0","","","53.0","","","462771.0",""
"33257.0","2.0","33250.0","23139.0","","Week 54","","","16412.0","","","54.0","","","479183.0",""
"33264.0","3.0","33257.0","13147.0","","Week 55","","","17058.0","","","55.0","","","496241.0",""
"33271.0","4.0","33264.0","11721.0","","Week 56","","","21413.0","","","56.0","","","517654.0",""
"33278.0","5.0","33271.0","15241.0","","Week 57","","","14822.0","","","57.0","","","532476.0",""
"33285.0","6.0","33278.0","11191.0","","Week 58","","","12607.0","","","58.0","","","545083.0",""
"33292.0","7.0","33285.0","13434.0","","Week 59","","","11237.0","","","59.0","","","556320.0",""
"33299.0","8.0","33292.0","10990.0","","Week 60","","","14454.0","","","60.0","","","570774.0",""
"33306.0","9.0","33299.0","13555.0","","Week 61","","","12141.0","","","61.0","","","582915.0",""
"33313.0","10.0","33306.0","9481.0","","Week 62","","","15168.0","","","62.0","","","598083.0",""
"33320.0","11.0","33313.0","11993.0","","Week 63","","","11818.0","","","63.0","","","609901.0",""
"33327.0","12.0","33320.0","8696.0","","Week 64","","","11410.0","","","64.0","","","621311.0",""
"33334.0","13.0","33327.0","8545.0","","Week 65","","","10880.0","","","65.0","","","632191.0",""
"33341.0","14.0","33334.0","10584.0","","Week 66","","","13822.0","","","66.0","","","646013.0",""
"33348.0","15.0","33341.0","12991.0","","Week 67","","","11629.0","","","67.0","","","657642.0",""
"33355.0","16.0","33348.0","9207.0","","Week 68","","","16615.0","","","68.0","","","674257.0",""
"33362.0","17.0","33355.0","7726.0","","Week 69","","","11040.0","","","69.0","","","685297.0",""
"33369.0","18.0","33362.0","7286.0","","Week 70","","","9606.0","","","70.0","","","694903.0",""
"33376.0","19.0","33369.0","10108.0","","Week 71","","","9932.0","","","71.0","","","704835.0",""
"33383.0","20.0","33376.0","8323.0","","Week 72","","","9179.0","","","72.0","","","714014.0",""
"33390.0","21.0","33383.0","7094.0","","Week 73","","","11606.0","","","73.0","","","725620.0",""
"33397.0","22.0","33390.0","10101.0","","Week 74","","","10600.0","","","74.0","","","736220.0",""
"33404.0","23.0","33397.0","12370.0","","Week 75","","","10258.0","","","75.0","","","746478.0",""
"33411.0","24.0","33404.0","7909.0","","Week 76","","","10157.0","","","76.0","","","756635.0",""
"33418.0","25.0","33411.0","8234.0","","Week 77","","","12514.0","","","77.0","","","769149.0",""
"33425.0","26.0","33418.0","7563.0","","Week 78","","","15470.0","","","78.0","","","784619.0",""
"33432.0","27.0","33425.0","10095.0","","Week 79","","","9717.0","","","79.0","","","794336.0",""
"33439.0","28.0","33432.0","10037.0","","Week 80","","","10290.0","","","80.0","","","804626.0",""
"33446.0","29.0","33439.0","8412.0","","Week 81","","","9556.0","","","81.0","","","814182.0",""
"33453.0","30.0","33446.0","8031.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","9762.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","7673.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","6704.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","6771.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","7764.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","7651.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","7200.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","7534.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","7638.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","8616.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","8472.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","8186.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","11522.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","12684.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","8746.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","13998.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","11007.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","14626.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","16877.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","12556.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","14513.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","15646.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","24861.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","23712.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","12886.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","10912.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","14148.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","11084.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","11342.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","11272.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","12971.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","8866.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","8256.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","7828.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","8204.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","10799.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","8233.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","7908.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","7656.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","6346.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","7851.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","7439.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","6669.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","9470.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","10130.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","10053.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","8829.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","8139.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","13094.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","10953.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","10122.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","11263.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","11091.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","6453.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","6714.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","7039.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","9482.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","5817.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","6407.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","6231.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","6998.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","7971.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","8170.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","8639.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","6891.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","9723.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","8992.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","8136.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","7390.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","11301.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","10261.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","11458.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","11417.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","11758.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","18299.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","17899.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","12641.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","9140.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","7271.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","7814.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","8089.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","11159.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","9824.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","9804.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","6872.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","6976.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","6536.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","10003.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","7656.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","7365.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","5957.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","4981.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","6726.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","6180.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","6460.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","5802.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","7903.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","6647.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","7286.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","7768.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","7867.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","10082.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","10247.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","13762.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","11578.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","7153.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","6336.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","5737.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","5827.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","4597.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","6113.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","6353.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","6165.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","7326.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","5489.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","6382.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","5792.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","7379.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","5839.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","7974.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","5930.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","10022.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","10303.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","10051.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","10089.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","11875.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","18050.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","14695.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","11055.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","10206.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","8453.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","6213.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","7801.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","6350.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","8736.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","7124.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","6191.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","5807.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","6791.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","7801.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","7299.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","6084.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","5255.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","7408.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","5474.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","5710.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","6343.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","7577.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","7745.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","6637.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","5673.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","6251.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","7889.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","7449.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","7378.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","6904.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","9127.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","6471.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","5253.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","5053.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","5011.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","4169.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","4562.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","4740.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","5219.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","5961.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","5295.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","5337.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","6855.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","7223.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","5612.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","7031.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","6343.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","8398.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","7751.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","8119.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","10304.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","10249.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","15400.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","15536.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","8453.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","9021.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","7688.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","7230.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","6472.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","5943.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","6822.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","6897.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","5176.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","4665.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","5251.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","6407.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","6512.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","5610.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","5113.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","5699.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","6066.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","6488.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","7145.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","6821.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","8553.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","10020.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","6672.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","6648.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","8282.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","8112.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","8906.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","7714.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","6488.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","6193.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","5610.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","7074.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","5729.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","4484.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","6235.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","5704.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","6584.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","8091.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","5024.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","6760.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","5541.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","9482.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","6615.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","7541.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","6873.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","9145.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","10303.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","8643.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","14920.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","12864.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","12753.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","17552.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","8078.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","9466.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","12436.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","8667.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","5978.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","5414.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","7538.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","6788.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","6528.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","6354.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","6300.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","7688.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","6495.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","5086.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","4815.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","5397.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","5415.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","6274.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","5790.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","5294.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","6611.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","6616.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","6266.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","7147.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","6094.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","8367.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","9708.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","7445.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","9229.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","6180.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","5489.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","5284.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","4880.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","4165.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","4949.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","4950.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","4855.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","4938.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","7416.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","4658.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","6511.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","6606.0","","","","","","","","","","","",""
"35378.0","44.0","35371.0","6526.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","6977.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","6652.0","","","","","","","","","","","",""
