"Report date","Week #","Week ","CA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38339.0","50.0","38332.0","44226.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","48265.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","49862.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","61905.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","59409.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","47959.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","50224.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","50028.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","46255.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","47576.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","44700.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","45977.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","45024.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","40097.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","45524.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","36989.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","48102.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","41702.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","44959.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","42605.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","41239.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","39207.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","39017.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","38090.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","35618.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","40205.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","40344.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","39619.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","39372.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","37639.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","40345.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","37170.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","36238.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","37846.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","34784.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","33336.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","33672.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","33573.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","30731.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","36571.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","34444.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","34561.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","39615.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","31362.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","40537.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","38727.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","39579.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","35798.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","44425.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","30023.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","53024.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","39246.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","41593.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","46591.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","35908.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","52543.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","47631.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","41989.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","41122.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","42128.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","43905.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","35837.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","34910.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","42829.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","46332.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","39447.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","37614.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","33437.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","52555.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","41016.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","41460.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","39703.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","40393.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","38419.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","37179.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","39232.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","33110.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","35643.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","40252.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","40036.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","38818.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","42197.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","40723.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","36123.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","39692.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","38650.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","36662.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","36126.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","36196.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","35284.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","30767.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","35480.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","36282.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","36027.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","40188.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","38388.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","37676.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","41061.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","40827.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","41241.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","51190.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","40320.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","49679.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","41293.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","47305.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","49129.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","40045.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","44405.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","54520.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","43524.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","49038.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","47582.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","46512.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","43754.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","39374.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","45770.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","42589.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","38510.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","40364.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","38875.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","47519.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","42210.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","42973.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","42595.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","41866.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","40345.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","40953.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","41041.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","34093.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","44426.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","43362.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","42728.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","43889.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","45912.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","43517.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","41005.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","41351.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","39352.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","41925.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","37942.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","40150.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","38814.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","34465.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","39835.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","39782.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","39485.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","45802.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","40885.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","47912.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","48901.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","49976.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","55672.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","49767.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","39332.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","56199.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","55762.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","50408.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","56753.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","42300.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","44124.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","71318.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","56986.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","57219.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","54370.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","62227.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","46200.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","49222.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","50509.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","54264.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","49248.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","48438.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","46843.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","48794.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","57585.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","52455.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","50766.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","48999.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","48670.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","47730.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","47023.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","42272.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","53050.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","50940.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","55995.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","54764.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","50186.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","59602.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","58053.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","61964.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","63171.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","59209.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","51347.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","52045.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","51832.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","48594.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","53273.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","53416.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","54071.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","60074.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","62855.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","62853.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","67470.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","63867.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","79399.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","69963.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","80845.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","60541.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","83504.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","67011.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","87877.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","78175.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","63379.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","85952.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","87778.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","75704.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","95705.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","90456.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","73906.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","76583.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","84348.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","83071.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","74516.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","81236.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","74179.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","69471.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","75875.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","84410.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","73577.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","72078.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","62026.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","67473.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","68156.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","64605.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","69499.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","72039.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","86609.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","83690.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","79397.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","77642.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","81932.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","80794.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","73536.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","67901.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","61615.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","70247.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","69273.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","66522.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","64433.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","69545.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","74012.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","70101.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","63039.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","68813.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","83207.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","76455.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","77701.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","69714.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","84510.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","55838.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","84196.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","73681.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","80998.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","57838.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","55554.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","71714.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","115462.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","92788.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","94784.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","81249.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","75709.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","63709.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","79821.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","72586.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","76020.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","70840.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","72141.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","69168.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","92953.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","77573.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","83991.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","65445.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","73796.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","71635.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","70429.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","72510.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","62124.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","79696.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","76067.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","78292.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","80625.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","72591.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","92400.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","73293.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","72028.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","76421.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","71146.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","65163.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","61036.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","61371.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","50617.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","65770.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","74730.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","68599.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","76528.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","62827.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","66582.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","72969.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","72806.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","67762.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","72204.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","63884.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","77469.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","78671.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","71015.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","86987.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","73293.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","90829.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","76520.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","62745.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","75019.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","73325.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","70262.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","68060.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","55330.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","68718.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","63228.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","61078.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","64658.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","56563.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","82209.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","64192.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","63828.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","60683.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","64698.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","57870.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","64923.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","63309.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","60799.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","64683.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","69076.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","74451.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","76392.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","60641.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","81454.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","57765.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","56781.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","64629.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","53717.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","54332.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","57669.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","57093.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","53772.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","54840.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","53619.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","56146.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","70028.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","61086.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","68262.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","62629.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","64078.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","54696.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","73916.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","46476.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","74256.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","58673.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","63427.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","79917.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","55948.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","78116.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","79798.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","59100.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","63671.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","69535.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","61073.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","59621.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","55090.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","59410.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","54714.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","53111.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","55310.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","54627.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","61214.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","64274.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","63217.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","56427.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","58040.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","54562.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","57278.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","56934.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","52766.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","65753.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","57737.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","65976.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","67021.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","58005.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","84249.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","52142.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","47404.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","50473.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","58414.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","52865.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","51108.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","51062.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","42899.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","61421.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","47894.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","49963.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","44984.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","71919.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","55333.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","56472.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","48323.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","73016.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","46679.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","39626.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","64037.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","69989.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","63122.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","51333.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","53345.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","62036.0","","","","","","","","","","","",""
