"Report date","Week #","Week ","MS","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38367.0","2.0","38360.0","2806.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","2163.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2028.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","2839.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","2222.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","2079.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1797.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","2114.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1925.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","2241.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","2249.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","1767.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2448.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","2229.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","2229.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","2322.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","3595.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","3144.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","3701.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","4188.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","3352.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","3527.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","2595.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","2368.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","3399.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","3343.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","2947.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","2265.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","2294.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","2482.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","2194.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","2173.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","2257.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1605.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","6782.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","17493.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","21215.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","13861.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","13860.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","6524.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","5485.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","4442.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","4464.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","3072.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","3797.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2824.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","4800.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","2567.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2928.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","3495.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","2701.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","4523.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2615.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2020.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2246.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2264.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1983.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1933.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1874.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2081.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1945.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","2625.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","1875.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1781.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","2419.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1973.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1939.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","2000.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","2761.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","3279.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","3501.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","4519.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","2756.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","2764.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1959.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","2456.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","3848.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","3355.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","2901.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","2595.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","2232.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","2132.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","2131.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","2254.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","2054.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","2387.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1998.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","2226.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1989.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1925.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","2506.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","2225.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","2188.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","3120.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2331.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","2878.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2513.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","3638.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","3707.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2919.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2651.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","4440.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","3536.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","3720.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3376.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","2117.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2286.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","2178.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1909.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2065.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1739.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1887.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","2104.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","6295.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1960.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1701.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","3382.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","2332.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","2425.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","2091.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","2588.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3477.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","3285.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","3532.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","3178.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","2903.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","2415.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","2098.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","2465.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","3149.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","4073.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","2491.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","2387.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","2429.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","2243.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","2204.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","2239.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","2272.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","1809.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1890.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","2215.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","2081.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","2402.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","2613.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","2350.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","2502.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","2152.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2787.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","2390.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","2608.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","5167.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","2617.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","2891.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","4674.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","3024.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","4913.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","4228.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2694.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2180.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","2476.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","2531.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","2420.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","2075.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2299.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","2300.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","2445.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","2569.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","2286.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","2249.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","3437.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","2630.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","2505.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","2181.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","3985.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","3593.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","5621.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","3843.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","3286.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","2421.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","2434.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","2798.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","3454.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","4410.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","3183.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","3779.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","2900.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","3851.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2995.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","2586.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","2772.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","2806.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","3467.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","2626.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","4131.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","3023.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","3914.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","3637.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","3500.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","3666.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","4065.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","3663.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","4516.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","5914.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","8651.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","6513.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","6605.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","6629.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","6042.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","9420.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","4824.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","4335.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","4528.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","4983.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","4464.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","4104.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","4112.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","5030.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","4392.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","3597.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","4885.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","4144.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","4598.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","4154.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","3656.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","3389.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","5332.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","4787.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","4650.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","3770.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","4713.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","3357.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","3104.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","3743.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","4061.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","4254.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","3361.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","3853.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","3761.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","3866.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","3513.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","3648.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","3208.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","3307.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","2912.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","3361.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","3514.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","3708.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","4054.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","4190.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","3671.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","3722.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","3742.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","3478.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","4281.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","3892.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","5412.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","4440.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","5103.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","5234.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","4388.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","4954.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","3658.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3006.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","2917.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","3164.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2790.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","2832.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","2911.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2994.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","3172.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","3342.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","2951.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","2836.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","3422.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","2888.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","3052.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2945.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","3275.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","4972.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","4798.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","4582.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","4159.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","3637.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","3077.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","3248.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","3822.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","3946.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","4000.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","3269.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","3583.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","4166.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","3651.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","3474.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","3433.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","3372.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","3068.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","3076.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","2840.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","3052.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3680.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3146.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","3048.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3306.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3835.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","2729.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","4051.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","3660.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","4580.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","3493.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","3989.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","4400.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3685.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","5248.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","3520.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","3024.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","3253.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2797.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","2737.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2321.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","2222.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2696.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","2780.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","3049.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","2612.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","2719.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","3669.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","2962.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","3215.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","3163.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","4829.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","5025.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","5160.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","4661.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","3536.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","3377.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","2978.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","3212.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","3813.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","4077.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","3642.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","2990.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","2922.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","3021.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","2812.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","2819.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","2862.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","3020.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","2289.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","2852.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","2686.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","2635.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","3334.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","2879.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2761.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","3067.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","3196.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2744.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","3629.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3233.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","4332.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","3300.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","3854.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","3745.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","3320.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","4337.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3413.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2490.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2679.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2590.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","2391.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","2242.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1979.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2435.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","2486.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2891.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","2586.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","2251.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","2960.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","2704.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","2587.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2806.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","3094.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","3769.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","3936.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","4088.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","3500.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","3672.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","3021.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","2691.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","2977.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","3443.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","3359.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","2671.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","2782.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","2589.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2681.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","2736.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","2736.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","2461.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","3528.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","3010.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","6324.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2931.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","3451.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","3561.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","2984.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","3003.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2994.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","3881.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","3119.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3266.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","3331.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2598.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","3249.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","4463.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","2923.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","3022.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3989.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","2813.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","2644.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","3191.0","","","","","","","","","","","",""
