"Report date","Week #","Week ","NH","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38479.0","18.0","38472.0","714.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","598.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","651.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","538.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1273.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","642.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","928.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","958.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1164.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1248.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","806.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","671.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","655.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","669.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","622.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","594.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","586.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","624.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","661.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","642.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","531.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","538.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","712.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","663.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","702.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","929.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","938.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","635.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1068.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","880.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","1184.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","1036.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","1234.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","1589.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","2785.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","1685.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","1362.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","988.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","973.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1052.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","857.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","771.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","918.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1273.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","807.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","773.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","728.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","660.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","984.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","771.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","768.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1136.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","731.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","670.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","769.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","872.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","661.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","788.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","738.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1155.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1128.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1367.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","904.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","689.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","663.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","717.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","604.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","649.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","602.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","625.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","669.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","667.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","805.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","597.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","741.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","679.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","719.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","774.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","926.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","696.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1044.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","826.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","1110.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","1270.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1127.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1431.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","2317.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1740.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","1552.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","1212.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","1163.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1142.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1186.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","903.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","900.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1318.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","945.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","762.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","786.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","885.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","1004.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","886.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1020.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1276.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","812.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","672.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","653.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","733.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","565.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","747.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","700.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1204.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","1145.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","1647.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","933.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","717.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","667.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","697.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","719.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","697.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","681.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","631.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","680.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","656.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","654.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","641.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","700.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","719.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","750.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","722.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","813.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","914.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","824.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1007.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","1112.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","1446.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","1366.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","1544.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","2286.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","1507.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","1523.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","1303.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1252.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","1221.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1193.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","981.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1001.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1610.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1057.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","949.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","927.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1008.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","908.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","1112.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1118.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1463.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1248.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","845.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","872.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","852.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","653.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1043.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","750.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","980.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1696.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","1393.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1363.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1117.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","1016.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1024.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1081.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","879.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","961.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","809.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","821.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1010.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","815.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1011.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","1303.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","1084.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","1118.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","1294.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","1318.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","1751.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","1494.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","2000.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","1461.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","1904.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","2263.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","2313.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","2651.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","3594.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","3241.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","2495.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","2128.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","2207.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","2551.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","2368.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","1943.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","2857.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","2501.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","2585.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","1934.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","2086.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","2056.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","1837.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","1937.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","2253.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","2005.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","1681.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","1712.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","1678.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","1644.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","1820.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","1503.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","1486.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","2391.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","2556.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","2998.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","1822.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","1519.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","1563.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","1607.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","880.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","2113.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","1945.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","1948.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","1383.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","1427.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","1846.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","1500.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","1732.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","1537.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","1710.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","1756.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","2207.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","1901.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","2107.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","1724.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","2479.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","2258.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","2396.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","2630.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","3628.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","3218.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","2656.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","2081.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","2026.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","2228.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2054.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","1905.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","2632.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2075.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","1921.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","1808.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","1721.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","1821.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","1835.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","1764.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","2004.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2161.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","1554.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","1434.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","1455.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","1474.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","1367.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","1513.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","1472.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","2605.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","2052.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","1624.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","1529.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","1545.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","1351.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","1490.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","1340.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","1394.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","1359.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","1393.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","1302.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","1373.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","1240.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","1284.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","1416.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","1308.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","1477.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","1398.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","1641.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","1493.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","1701.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","1423.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","2035.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","1933.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","1997.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","2287.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3155.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","2892.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","1983.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","1961.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","1948.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","1596.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","1533.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","1534.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","1905.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","1819.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","1434.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","1366.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1288.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","1376.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","1477.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","1345.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","1711.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","1847.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","1358.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","1161.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","1279.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","1232.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1333.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","1068.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1055.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1849.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","2029.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","1737.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","1479.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","1187.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1206.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1250.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1165.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1107.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1078.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1213.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1314.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1210.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","1202.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","1169.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","1377.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","1132.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","1408.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","1246.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","1447.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","1418.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","1528.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","1381.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","1648.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","1688.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","1752.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","2159.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","3079.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","2476.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","1946.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","1619.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","1634.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","1533.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","1499.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","1338.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1349.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2031.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","1395.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","1252.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","1180.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","1222.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","1416.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","1213.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","1194.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2030.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","1194.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1101.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","1004.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","1095.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","915.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1078.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1143.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","2017.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1379.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","1674.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","1353.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","1049.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","985.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1087.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","1159.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1053.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1042.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1087.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","918.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","954.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1026.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","942.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","1106.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","1130.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1041.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","1096.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","1298.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","1292.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","1213.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","1415.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","1556.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","1600.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","1462.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","1631.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","2525.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","2019.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","1881.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","1691.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","1487.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","1309.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","1192.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","1145.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","1227.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","2005.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","1223.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","1082.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","957.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","942.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","1178.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","1006.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","1049.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","1814.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","947.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","911.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","875.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","841.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","748.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","871.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","845.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1120.0","","","","","","","","","","","",""
