"Report date","Week #","Week ","US","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38318.0","47.0","38311.0","318621.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","470908.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","368299.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","372688.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","443786.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","537607.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","690375.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","463500.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","356856.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","360085.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","343284.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","306049.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","300941.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","288183.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","328844.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","304341.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","287987.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","289346.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","291490.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","335007.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","282050.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","296961.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","287366.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","294032.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","272656.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","273387.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","300691.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","285172.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","311503.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","286624.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","283688.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","323830.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","422489.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","370267.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","291634.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","260276.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","264963.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","252942.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","248325.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","249376.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","267637.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","319114.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","342578.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","289224.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","310885.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","375912.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","299812.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","301200.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","291604.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","337325.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","281220.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","365990.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","288827.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","441812.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","389631.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","356850.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","430102.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","473144.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","552407.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","435926.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","314498.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","314960.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","318076.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","306977.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","266581.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","269748.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","298559.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","291677.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","266454.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","262905.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","251288.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","310886.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","265658.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","288604.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","276592.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","261458.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","260550.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","272486.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","289233.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","257265.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","282283.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","273871.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","284161.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","301223.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","414189.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","372231.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","285587.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","259611.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","270823.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","252316.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","248425.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","247425.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","255794.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","236849.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","263223.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","258217.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","246791.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","303719.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","269149.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","287639.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","298238.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","323809.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","283350.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","364634.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","323488.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","445258.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","381611.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","359352.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","421833.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","499108.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","505291.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","501402.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","362731.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","356007.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","335585.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","359454.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","302957.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","296395.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","317239.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","295697.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","274064.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","270983.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","265498.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","325965.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","313731.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","301246.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","264648.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","271681.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","255704.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","267431.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","270202.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","259593.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","297522.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","287305.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","289426.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","297506.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","413278.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","379557.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","294619.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","257341.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","265799.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","261542.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","254132.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","262825.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","254714.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","242483.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","258307.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","244759.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","252635.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","295112.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","302721.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","304306.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","300405.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","323206.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","349057.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","320572.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","324015.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","459154.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","420497.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","391093.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","453656.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","506027.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","522297.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","543040.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","411043.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","365995.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","376696.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","374058.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","323129.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","327131.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","342214.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","338277.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","333019.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","316116.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","338076.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","354125.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","366400.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","325128.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","335227.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","332320.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","322227.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","316665.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","323274.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","297322.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","367996.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","345815.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","354800.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","365400.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","398319.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","471219.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","399575.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","374136.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","378016.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","366658.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","335446.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","336911.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","354167.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","331171.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","376196.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","393177.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","388565.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","423308.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","449759.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","413244.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","445992.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","462716.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","537049.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","510008.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","606046.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","534565.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","756486.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","626626.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","716166.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","715200.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","730206.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","952916.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","758837.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","614706.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","676100.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","704106.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","615038.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","601381.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","641631.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","648113.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","596919.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","586149.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","595836.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","618876.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","608531.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","594348.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","578048.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","532518.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","565961.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","536750.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","533933.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","496101.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","577925.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","556760.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","568174.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","559757.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","582369.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","672661.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","585855.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","512133.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","468655.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","482644.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","457129.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","455937.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","456163.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","465531.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","410855.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","437973.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","445641.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","452588.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","510120.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","460612.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","496472.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","483733.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","533192.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","475345.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","543030.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","458977.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","670897.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","558203.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","568234.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","558492.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","647890.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","823024.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","655888.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","501943.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","533814.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","507409.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","476557.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","453944.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","471042.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","458660.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","435024.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","409187.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","408827.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","417907.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","511695.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","430788.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","424951.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","396061.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","409686.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","410623.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","406719.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","414888.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","394264.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","442707.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","422359.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","440840.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","467087.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","511435.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","497303.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","409015.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","398667.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","422992.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","400836.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","380367.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","378994.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","377690.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","338826.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","378856.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","368813.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","370557.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","459420.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","389624.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","405204.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","417745.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","449403.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","406526.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","462538.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","410510.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","583898.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","488994.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","492598.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","523132.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","575927.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","771059.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","547459.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","482471.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","460344.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","436043.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","420279.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","377129.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","350588.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","404390.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","368289.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","351404.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","354679.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","351404.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","445228.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","377933.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","384584.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","415340.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","393903.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","357928.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","373113.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","377726.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","362986.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","397307.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","388598.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","403204.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","422580.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","470998.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","464892.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","364905.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","337977.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","353002.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","343351.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","340792.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","333348.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","346711.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","325092.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","350936.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","324791.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","329262.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","402797.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","353103.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","374178.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","366388.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","399756.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","360018.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","437840.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","370039.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","526873.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","433369.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","418183.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","495394.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","537244.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","644221.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","523733.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","413616.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","419369.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","397925.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","361229.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","343174.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","331232.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","365978.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","336991.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","316353.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","320273.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","313690.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","387296.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","368581.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","367321.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","330786.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","338184.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","322038.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","327649.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","343259.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","321444.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","373740.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","360173.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","367022.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","366902.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","439483.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","451745.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","337203.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","310208.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","318889.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","314360.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","308814.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","309701.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","307741.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","296350.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","327837.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","300820.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","298129.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","326913.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","359760.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","342510.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","337095.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","359506.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","476600.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","401542.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","357764.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","497333.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","426628.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","399136.0","","","","","","","","","","","",""
