"Report date","Week #","Week ","AZ","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38283.0","42.0","38276.0","3796.0","","","","","","","","","","","",""
"38290.0","43.0","38283.0","3798.0","","","","","","","","","","","",""
"38297.0","44.0","38290.0","4298.0","","","","","","","","","","","",""
"38304.0","45.0","38297.0","3826.0","","","","","","","","","","","",""
"38311.0","46.0","38304.0","3731.0","","","","","","","","","","","",""
"38318.0","47.0","38311.0","2753.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","3997.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","4020.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","4132.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","2942.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","2845.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","5612.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","4503.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","3056.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","3728.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","3790.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","3885.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","3044.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","3171.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","3884.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","3828.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","4188.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","3660.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","4528.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","6718.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","5324.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","4191.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","3688.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","3794.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","3870.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","3479.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","3883.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","4341.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","4415.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","4604.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","3308.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","3727.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","4995.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","5004.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","3872.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","3687.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3637.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","3624.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","2757.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","2923.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","2811.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","2656.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","3789.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","2900.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","2933.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","4115.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","3368.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","3351.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","3327.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","3258.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","2904.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","2965.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","1978.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","3127.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","3219.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","3189.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2498.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","1985.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","3101.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","3491.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2237.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2760.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2954.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","2752.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1857.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2258.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2958.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","2797.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","2905.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","2824.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","3185.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","5168.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4587.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","3712.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","3202.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","3253.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","3190.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","2828.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","3203.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","3486.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","3862.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","3409.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","3375.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","3596.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","4527.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","4163.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","3480.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","3103.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","3209.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","3214.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","3275.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","2698.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","2814.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","2339.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","2949.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","2832.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","2638.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","3632.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","2830.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","3006.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","2999.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2973.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","2795.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","4293.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","2202.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","3314.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","3446.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","3249.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","2975.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","2190.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","2955.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3642.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","3555.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","3511.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","3025.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","3157.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","3014.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","2729.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","3211.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","3260.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","3321.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","2963.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","3666.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","5923.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","5421.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","4621.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","4235.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","4007.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3768.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","3963.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","3660.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","4210.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","4252.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","4617.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","4030.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","4261.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","5310.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","4831.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","3970.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","3663.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","3716.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","3896.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","4077.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","3961.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","3485.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3469.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3929.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","3541.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","3472.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","4059.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","3889.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","4146.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","4021.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","3874.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","4219.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","3582.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","2874.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2982.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","4167.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","4322.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","3710.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","2620.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","3347.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","5218.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","4644.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","3979.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","4119.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","4582.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","4164.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","3746.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","4237.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","4458.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","4376.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","4136.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","4525.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","6245.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","7522.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","6583.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","5078.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","4992.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","5158.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","4940.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","5184.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","5206.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","6112.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","6132.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","5581.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","5476.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","5842.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","7466.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","6158.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","5698.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","5247.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","5719.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","5391.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","5420.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","5044.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","4871.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","5539.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","5571.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","5607.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","6540.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","7292.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","6224.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","6190.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","7882.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","7866.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","6047.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","9641.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","6638.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","8733.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","8353.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","8734.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","5138.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","6264.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","10786.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","9578.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","8156.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","9412.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","9524.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","8996.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","8382.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","8553.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","9455.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","9384.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","8620.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","7873.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","9652.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","11090.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","9739.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","8803.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","8297.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","8310.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","7936.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","8219.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","8837.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","8144.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","9748.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","9230.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","8631.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","8128.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","11178.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","9404.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","8550.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","7720.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","7792.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","7699.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","7783.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","7621.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","7716.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","6427.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","7079.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","7286.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","7933.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","8091.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","7100.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","7302.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","6940.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","7103.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","7098.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","7368.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","5261.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","7580.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","6823.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","7034.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","4859.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","5029.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","9032.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","8419.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","7191.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","7138.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","6614.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","5993.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","5414.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","5923.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","6407.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","6097.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","5719.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","5774.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","6732.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","8828.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","8021.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","7026.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","6248.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","6337.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","6447.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","6418.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","7939.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","7588.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","7442.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","6897.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","6574.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","7209.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","8414.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","7697.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6925.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","6705.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","6657.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","6476.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","5909.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","6225.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","6288.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","5169.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","5526.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","5695.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","5704.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","7752.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","6106.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","6042.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","5826.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","6128.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","5341.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","5821.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","3858.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","6274.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","5820.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","5677.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","4397.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","4904.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","8426.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","7098.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","6364.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","6276.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","5750.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","5189.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","4982.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","4614.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","5417.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5184.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","5040.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","5012.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","5555.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","8917.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","7482.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","6344.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","5922.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","5742.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","5586.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","6026.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","6853.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","6611.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","6740.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","6116.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","6186.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","6346.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","7932.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","6828.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","6018.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","5498.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","5585.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","5717.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","5467.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","5494.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","5483.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","4450.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","5158.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","5161.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","5171.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","6956.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","6145.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","5410.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","5422.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","5386.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","4351.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","5886.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3905.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","5397.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","4973.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","5182.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","5057.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","4505.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","6869.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","6675.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","5604.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","5432.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","5325.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","4991.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","4880.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","4339.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","4943.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","4662.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","4511.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","4826.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","4771.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","7805.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","7080.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","6699.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","5530.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","5610.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","5276.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","5420.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","5962.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","6113.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","6253.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","5042.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","5495.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","5541.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","7172.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","6483.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","5648.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","5227.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","5293.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","5147.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","4985.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","4752.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","4518.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4320.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","4790.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","4382.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","4435.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","5308.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","5186.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","5259.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","4733.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","4699.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","4787.0","","","","","","","","","","","",""
