"Report date","Week #","Week ","KS","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38325.0","48.0","38318.0","4229.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","2789.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","2520.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","4909.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","4543.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","6252.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","5597.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","2988.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2589.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","2776.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","3388.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","2434.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1982.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","2030.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1954.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","2009.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","3200.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","2275.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2522.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","2331.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","2199.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","2231.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","2153.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1999.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","2205.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","2639.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","2660.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","2399.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","2160.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","2744.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","2037.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","4133.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","2381.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","2329.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","2048.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","2587.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1998.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","2020.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","2709.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","2186.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","1744.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","1961.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","1812.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","1958.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","2667.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1880.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1883.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1953.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","2446.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1790.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","2911.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2122.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","3435.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","5024.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2923.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","3701.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","3577.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","3717.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2984.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2454.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2289.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2216.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","2259.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","2144.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2052.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2029.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1896.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1818.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","4007.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","2063.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","2808.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1880.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","2121.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","2376.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","2408.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","2124.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","2334.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","2193.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","2395.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","2368.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1926.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","2001.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","2014.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","3857.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","2847.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","2193.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1964.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","2678.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","2091.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","2193.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1937.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1969.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","2203.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1795.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1708.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1979.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","2483.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","2120.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","2216.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","2474.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2225.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1785.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2633.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","2894.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","4013.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","3459.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2774.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","4626.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","3797.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","2770.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3402.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","4490.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","3213.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","3131.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","2467.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2660.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","2043.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","3870.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","2076.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1784.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","2451.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","2405.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","2709.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","2337.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1915.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","2064.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","3828.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","2493.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","2573.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","2379.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","2801.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","2203.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","2122.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","2038.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","2007.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","3732.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","2551.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","2715.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","2334.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","2146.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","2030.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1947.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","1951.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","2157.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","2083.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1755.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","2265.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","2017.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","1863.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","2472.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","2547.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","2157.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1997.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2386.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1979.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1757.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2998.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","2902.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","4903.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","4375.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","5372.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","2916.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","3465.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2885.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2816.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","2797.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","3237.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","2289.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","2442.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2304.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","2496.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1967.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","2849.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","3928.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","2141.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","3270.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","2384.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","2179.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1961.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","2173.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","2572.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","2261.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","2743.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","2492.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","2437.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","2069.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","2412.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","2953.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","2818.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","2151.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","2057.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","2323.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","2875.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2693.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","2794.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","2681.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","3415.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","5826.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","2613.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","2877.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","2845.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","4638.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","4627.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","3560.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","3380.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","5003.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","3855.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","4015.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","4162.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","5236.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","4156.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","7579.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","18064.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","4751.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","7884.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","5716.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","4550.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","7782.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","8969.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","6085.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","4923.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","5457.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","5115.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","5056.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","7074.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","5348.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","5812.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","7656.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","6234.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","4893.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","6918.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","5503.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","4382.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","4796.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","5163.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","4926.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","5064.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","4469.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","8938.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","5394.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","9653.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","6471.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","5284.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","5319.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","5425.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","5499.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","5079.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","4075.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","4268.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","4945.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","3400.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","4017.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","3916.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","6460.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","5255.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","5663.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","4583.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","4781.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","3948.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","5278.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","9103.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","5300.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","5949.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","5725.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","9837.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","6136.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","11740.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","7244.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","5915.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","4315.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","4823.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","4579.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","4014.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","3971.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","3394.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","3468.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","3746.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","3284.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","2911.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","6512.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3791.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","3302.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2962.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","3061.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","3711.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","4044.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","3863.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","3982.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","3386.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","3251.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","2962.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","3679.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","5132.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","3702.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","3517.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","3045.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","3314.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","2995.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","2927.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","2394.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","3092.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","3323.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","2966.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","2655.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","3233.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3877.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3356.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","3249.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3616.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3454.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","3101.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","3409.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","4294.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","4777.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","4169.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","4716.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","5764.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","4923.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","10316.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","5775.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","4339.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","3792.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","3373.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","3377.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2562.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","2605.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2957.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","2589.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","2543.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","3129.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","2508.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","2993.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","2544.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","2509.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2881.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","2823.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","2577.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","3065.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","3859.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","3452.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","2891.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","2730.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","2621.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","2708.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","3859.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","3250.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","3006.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","2995.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","2944.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","2696.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","2833.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","3270.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","5239.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","2506.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","3445.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","2530.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","2154.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","3166.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","2428.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2528.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","2620.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","2898.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2530.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","3225.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","2916.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","4005.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","3859.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","3493.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","5520.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","4179.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","4346.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3897.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","3397.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2926.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","3371.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","3260.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","3028.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","2570.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2624.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","2613.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2355.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","3910.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","3191.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","3221.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","3262.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","3070.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2301.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","2785.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","2569.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","3107.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","3475.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","3047.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","3258.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","3002.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","2403.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","3075.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","4747.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","3354.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","2672.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","2643.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","2794.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2611.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","2443.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","2424.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","2723.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","2772.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","2538.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","2757.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2507.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","2688.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","2653.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","2591.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","2543.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2726.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","2742.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2505.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3200.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","3959.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","3955.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","3700.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","3993.0","","","","","","","","","","","",""
