"Report date","Week #","Week ","FL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38304.0","45.0","38297.0","9356.0","","","","","","","","","","","",""
"38311.0","46.0","38304.0","10588.0","","","","","","","","","","","",""
"38318.0","47.0","38311.0","6386.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","10995.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","9277.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","8922.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","7842.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","6419.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","12825.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","10689.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","8701.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","9361.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","9165.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","8432.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","8249.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","7912.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","8854.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","8195.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","8282.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","7958.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","7794.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","11020.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","8866.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","8962.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","8450.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","9520.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","9127.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","8803.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","11431.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","9836.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","11048.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","9904.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","10023.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","9473.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","12105.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","11184.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","10528.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","9181.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","10292.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","9395.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","8247.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","8537.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","9311.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","8822.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","11273.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","8018.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","8359.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","11408.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","8297.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","8141.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","7926.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","8507.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","14540.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","21717.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","6647.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","10668.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","8861.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","7803.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","7886.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","6294.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","9023.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","10436.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","7889.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","8032.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","7967.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","8117.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","7331.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","7298.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","7587.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","7645.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","7884.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","7059.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","6517.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","9276.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","7949.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","7703.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","8060.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","8813.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","8740.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","8455.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","9744.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","9951.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","11343.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","9606.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","9616.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","8325.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","11797.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","11393.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","10744.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","9977.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","9930.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","9750.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","9850.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","9400.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","8892.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","8598.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","9458.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","8892.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","8340.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","10789.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","9406.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","9911.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","8963.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","10015.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","7724.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","10744.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","6040.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","9732.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","10953.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","8962.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","9093.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","5994.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","8911.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","12319.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","9933.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","10981.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","9580.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","10374.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","8433.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","8832.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","9432.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","9971.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","9338.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","9409.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","8071.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","11688.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","10245.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","10818.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","10150.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","10517.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","11280.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","11241.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","12230.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","11129.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","14705.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","14041.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","12992.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","10642.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","10858.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","16886.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","14046.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","11892.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","11415.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","11844.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","13148.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","12200.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","11873.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","9875.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","13385.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","14153.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","11397.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","12713.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","14295.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","13355.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","12421.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","12189.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","13121.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","12063.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","9195.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","14059.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","15787.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","13200.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","12211.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","6584.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","9304.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","14188.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","18493.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","14366.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","16407.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","14997.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","13811.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","13433.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","12593.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","14506.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","12855.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","12195.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","13111.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","13858.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","18139.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","14861.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","14644.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","14893.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","16282.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","15878.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","14785.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","12128.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","18292.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","19550.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","18159.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","17126.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","15364.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","19771.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","23000.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","22989.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","23829.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","15912.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","16844.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","17183.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","19064.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","17295.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","22158.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","23394.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","16541.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","20794.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","23801.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","24344.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","23683.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","21356.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","23281.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","20595.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","24164.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","15538.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","21114.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","19407.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","21464.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","12898.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","13245.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","33903.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","40403.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","25700.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","28579.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","29723.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","26237.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","22651.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","21092.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","24986.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","24592.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","24207.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","23558.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","22019.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","31322.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","24114.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","23783.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","24328.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","24862.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","25390.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","25621.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","18966.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","25435.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","33818.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","31924.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","19431.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","21110.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","31153.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","34444.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","25730.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","22372.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","23158.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","24306.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","22653.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","24433.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","24201.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","21823.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","24171.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","23437.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","18259.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","28235.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","26591.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","26047.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","22638.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","20723.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","22036.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","24190.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","16976.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","25656.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","19978.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","23157.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","19421.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","12898.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","25837.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","28182.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","22659.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","24404.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","20817.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","20512.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","17948.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","20464.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","21442.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","21518.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","20085.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","19452.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","16806.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","24110.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","24532.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","21766.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","20475.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","21598.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","20118.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","20379.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","23839.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","20171.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","25129.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","24550.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","27388.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","23801.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","29369.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","27231.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","25371.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","21555.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","22754.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","21526.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","23432.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","25318.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","19699.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","22454.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","20677.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","21364.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","16007.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","23236.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","23426.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","21811.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","18361.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","18603.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","17351.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","19503.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","12476.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","18813.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","18681.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","20962.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","16006.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","14139.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","21975.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","28621.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","23909.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","22017.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","17475.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","17881.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","15268.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","15919.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","15232.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","16008.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","16177.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","15026.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","13295.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","17594.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","20347.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","18486.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","16330.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","16419.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","17759.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","18041.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","17444.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","16204.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","17737.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","20883.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","20880.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","14991.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","22535.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","26771.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","21339.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","19003.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","16423.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","15436.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","14766.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","15680.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","15851.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","14544.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","15713.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","15766.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","14591.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","17098.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","17245.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","15015.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","15689.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","13793.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","12360.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","15772.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","10466.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","12206.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","15095.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","13407.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","13112.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","12053.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","15797.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","18508.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","13783.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","16076.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","15987.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","15526.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","13405.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","12281.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","12809.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","11594.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","13470.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","13884.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","12217.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","13516.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","15564.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","14146.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","15913.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","13314.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","13687.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","14600.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","15435.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","14428.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","16361.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","18889.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","17955.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","14231.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","18318.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","18904.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","15901.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","14061.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","13761.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","14020.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","15578.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","14734.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","12811.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","12729.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","14747.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","14555.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","12583.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","12998.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","16945.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","14531.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","13390.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","12451.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","12325.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","13859.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","12411.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","12063.0","","","","","","","","","","","",""
