"Report date","Week #","Week ","RI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","3816.0","","Week 1","2448.0","1429.0","2522.0","35847.0","","1.0","2448.0","1429.0","2522.0","35847.0"
"32893.0","2.0","32886.0","3085.0","","Week 2","2064.0","1638.0","3133.0","27800.0","","2.0","4512.0","3067.0","5655.0","63647.0"
"32900.0","3.0","32893.0","2982.0","","Week 3","2243.0","1642.0","2676.0","28243.0","","3.0","6755.0","4709.0","8331.0","91890.0"
"32907.0","4.0","32900.0","2626.0","","Week 4","2081.0","1848.0","3550.0","22509.0","","4.0","8836.0","6557.0","11881.0","114399.0"
"32914.0","5.0","32907.0","2637.0","","Week 5","1700.0","2804.0","2452.0","18078.0","","5.0","10536.0","9361.0","14333.0","132477.0"
"32921.0","6.0","32914.0","2378.0","","Week 6","1684.0","1628.0","1996.0","13084.0","","6.0","12220.0","10989.0","16329.0","145561.0"
"32928.0","7.0","32921.0","3322.0","","Week 7","1557.0","1380.0","1852.0","9088.0","","7.0","13777.0","12369.0","18181.0","154649.0"
"32935.0","8.0","32928.0","2331.0","","Week 8","1836.0","1386.0","2037.0","6245.0","","8.0","15613.0","13755.0","20218.0","160894.0"
"32942.0","9.0","32935.0","2210.0","","Week 9","1661.0","1389.0","2115.0","3883.0","","9.0","17274.0","15144.0","22333.0","164777.0"
"32949.0","10.0","32942.0","1873.0","","Week 10","1612.0","1459.0","2814.0","2937.0","","10.0","18886.0","16603.0","25147.0","167714.0"
"32956.0","11.0","32949.0","2014.0","","Week 11","1624.0","1245.0","1916.0","2748.0","","11.0","20510.0","17848.0","27063.0","170462.0"
"32963.0","12.0","32956.0","1758.0","","Week 12","1979.0","1316.0","1515.0","3518.0","","12.0","22489.0","19164.0","28578.0","173980.0"
"32970.0","13.0","32963.0","2499.0","","Week 13","1988.0","1441.0","1783.0","2641.0","","13.0","24477.0","20605.0","30361.0","176621.0"
"32977.0","14.0","32970.0","2023.0","","Week 14","1816.0","2582.0","1485.0","4014.0","","14.0","26293.0","23187.0","31846.0","180635.0"
"32984.0","15.0","32977.0","2783.0","","Week 15","1921.0","2419.0","1335.0","3229.0","","15.0","28214.0","25606.0","33181.0","183864.0"
"32991.0","16.0","32984.0","1966.0","","Week 16","2206.0","2440.0","1279.0","3436.0","","16.0","30420.0","28046.0","34460.0","187300.0"
"32998.0","17.0","32991.0","2195.0","","Week 17","2538.0","2338.0","1445.0","3133.0","","17.0","32958.0","30384.0","35905.0","190433.0"
"33005.0","18.0","32998.0","2371.0","","Week 18","2146.0","1522.0","3224.0","3258.0","","18.0","35104.0","31906.0","39129.0","193691.0"
"33012.0","19.0","33005.0","1850.0","","Week 19","2958.0","1107.0","1389.0","3635.0","","19.0","38062.0","33013.0","40518.0","197326.0"
"33019.0","20.0","33012.0","2069.0","","Week 20","2504.0","1357.0","1172.0","3722.0","","20.0","40566.0","34370.0","41690.0","201048.0"
"33026.0","21.0","33019.0","2111.0","","Week 21","3328.0","1300.0","1201.0","3324.0","","21.0","43894.0","35670.0","42891.0","204372.0"
"33033.0","22.0","33026.0","2047.0","","Week 22","3585.0","1051.0","1402.0","2683.0","","22.0","47479.0","36721.0","44293.0","207055.0"
"33040.0","23.0","33033.0","2469.0","","Week 23","3925.0","1197.0","1352.0","3186.0","","23.0","51404.0","37918.0","45645.0","210241.0"
"33047.0","24.0","33040.0","3097.0","","Week 24","10203.0","1298.0","1254.0","3680.0","","24.0","61607.0","39216.0","46899.0","213921.0"
"33054.0","25.0","33047.0","3196.0","","Week 25","5249.0","1177.0","1333.0","3251.0","","25.0","66856.0","40393.0","48232.0","217172.0"
"33061.0","26.0","33054.0","5330.0","","Week 26","5886.0","1282.0","1525.0","3026.0","","26.0","72742.0","41675.0","49757.0","220198.0"
"33068.0","27.0","33061.0","3221.0","","Week 27","4061.0","1189.0","2106.0","2830.0","","27.0","76803.0","42864.0","51863.0","223028.0"
"33075.0","28.0","33068.0","2448.0","","Week 28","3041.0","1330.0","2264.0","3098.0","","28.0","79844.0","44194.0","54127.0","226126.0"
"33082.0","29.0","33075.0","2064.0","","Week 29","3294.0","1411.0","2984.0","2801.0","","29.0","83138.0","45605.0","57111.0","228927.0"
"33089.0","30.0","33082.0","2243.0","","Week 30","2870.0","1424.0","1718.0","3059.0","","30.0","86008.0","47029.0","58829.0","231986.0"
"33096.0","31.0","33089.0","2081.0","","Week 31","2940.0","1570.0","1901.0","2377.0","","31.0","88948.0","48599.0","60730.0","234363.0"
"33103.0","32.0","33096.0","1700.0","","Week 32","3839.0","1437.0","1191.0","","","32.0","92787.0","50036.0","61921.0",""
"33110.0","33.0","33103.0","1684.0","","Week 33","2490.0","1690.0","1295.0","","","33.0","95277.0","51726.0","63216.0",""
"33117.0","34.0","33110.0","1557.0","","Week 34","2659.0","1692.0","1377.0","","","34.0","97936.0","53418.0","64593.0",""
"33124.0","35.0","33117.0","1836.0","","Week 35","2404.0","1504.0","1280.0","","","35.0","100340.0","54922.0","65873.0",""
"33131.0","36.0","33124.0","1661.0","","Week 36","2325.0","1937.0","1578.0","","","36.0","102665.0","56859.0","67451.0",""
"33138.0","37.0","33131.0","1612.0","","Week 37","2553.0","2162.0","1703.0","","","37.0","105218.0","59021.0","69154.0",""
"33145.0","38.0","33138.0","1624.0","","Week 38","2758.0","","977.0","","","38.0","107976.0","","70131.0",""
"33152.0","39.0","33145.0","1979.0","","Week 39","","","1775.0","","","39.0","","","71906.0",""
"33159.0","40.0","33152.0","1988.0","","Week 40","","","1639.0","","","40.0","","","73545.0",""
"33166.0","41.0","33159.0","1816.0","","Week 41","","","1324.0","","","41.0","","","74869.0",""
"33173.0","42.0","33166.0","1921.0","","Week 42","","","1526.0","","","42.0","","","76395.0",""
"33180.0","43.0","33173.0","2206.0","","Week 43","","","1019.0","","","43.0","","","77414.0",""
"33187.0","44.0","33180.0","2538.0","","Week 44","","","1217.0","","","44.0","","","78631.0",""
"33194.0","45.0","33187.0","2146.0","","Week 45","","","1328.0","","","45.0","","","79959.0",""
"33201.0","46.0","33194.0","2958.0","","Week 46","","","1759.0","","","46.0","","","81718.0",""
"33208.0","47.0","33201.0","2504.0","","Week 47","","","1424.0","","","47.0","","","83142.0",""
"33215.0","48.0","33208.0","3328.0","","Week 48","","","1601.0","","","48.0","","","84743.0",""
"33222.0","49.0","33215.0","3585.0","","Week 49","","","2632.0","","","49.0","","","87375.0",""
"33229.0","50.0","33222.0","3925.0","","Week 50","","","1713.0","","","50.0","","","89088.0",""
"33236.0","51.0","33229.0","10203.0","","Week 51","","","2370.0","","","51.0","","","91458.0",""
"33243.0","52.0","33236.0","5249.0","","Week 52","","","2664.0","","","52.0","","","94122.0",""
"33250.0","1.0","33243.0","5886.0","","Week 53","","","1686.0","","","53.0","","","95808.0",""
"33257.0","2.0","33250.0","4061.0","","Week 54","","","2000.0","","","54.0","","","97808.0",""
"33264.0","3.0","33257.0","3041.0","","Week 55","","","3791.0","","","55.0","","","101599.0",""
"33271.0","4.0","33264.0","3294.0","","Week 56","","","3489.0","","","56.0","","","105088.0",""
"33278.0","5.0","33271.0","2870.0","","Week 57","","","1935.0","","","57.0","","","107023.0",""
"33285.0","6.0","33278.0","2940.0","","Week 58","","","2624.0","","","58.0","","","109647.0",""
"33292.0","7.0","33285.0","3839.0","","Week 59","","","2225.0","","","59.0","","","111872.0",""
"33299.0","8.0","33292.0","2490.0","","Week 60","","","2347.0","","","60.0","","","114219.0",""
"33306.0","9.0","33299.0","2659.0","","Week 61","","","2840.0","","","61.0","","","117059.0",""
"33313.0","10.0","33306.0","2404.0","","Week 62","","","3412.0","","","62.0","","","120471.0",""
"33320.0","11.0","33313.0","2325.0","","Week 63","","","3987.0","","","63.0","","","124458.0",""
"33327.0","12.0","33320.0","2553.0","","Week 64","","","2853.0","","","64.0","","","127311.0",""
"33334.0","13.0","33327.0","2758.0","","Week 65","","","3757.0","","","65.0","","","131068.0",""
"33341.0","14.0","33334.0","2894.0","","Week 66","","","3817.0","","","66.0","","","134885.0",""
"33348.0","15.0","33341.0","3689.0","","Week 67","","","3181.0","","","67.0","","","138066.0",""
"33355.0","16.0","33348.0","2180.0","","Week 68","","","3252.0","","","68.0","","","141318.0",""
"33362.0","17.0","33355.0","2313.0","","Week 69","","","2019.0","","","69.0","","","143337.0",""
"33369.0","18.0","33362.0","2290.0","","Week 70","","","3038.0","","","70.0","","","146375.0",""
"33376.0","19.0","33369.0","2102.0","","Week 71","","","2337.0","","","71.0","","","148712.0",""
"33383.0","20.0","33376.0","2334.0","","Week 72","","","1961.0","","","72.0","","","150673.0",""
"33390.0","21.0","33383.0","1978.0","","Week 73","","","1822.0","","","73.0","","","152495.0",""
"33397.0","22.0","33390.0","2264.0","","Week 74","","","1757.0","","","74.0","","","154252.0",""
"33404.0","23.0","33397.0","2174.0","","Week 75","","","1620.0","","","75.0","","","155872.0",""
"33411.0","24.0","33404.0","3393.0","","Week 76","","","1388.0","","","76.0","","","157260.0",""
"33418.0","25.0","33411.0","3098.0","","Week 77","","","1727.0","","","77.0","","","158987.0",""
"33425.0","26.0","33418.0","4897.0","","Week 78","","","1811.0","","","78.0","","","160798.0",""
"33432.0","27.0","33425.0","3935.0","","Week 79","","","1744.0","","","79.0","","","162542.0",""
"33439.0","28.0","33432.0","3000.0","","Week 80","","","2472.0","","","80.0","","","165014.0",""
"33446.0","29.0","33439.0","2361.0","","Week 81","","","2936.0","","","81.0","","","167950.0",""
"33453.0","30.0","33446.0","2223.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","2423.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","1905.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","2208.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","2060.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","2074.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","2011.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","1870.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","1728.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","1841.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","2113.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","1720.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","1739.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","2073.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","2215.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","1929.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","3093.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","3516.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","3470.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","3159.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","3953.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","10631.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","5977.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","5354.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","3976.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","2861.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","3047.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","3032.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","2671.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","3783.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","2644.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","2593.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","2498.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","2233.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","2277.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","2622.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","2804.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","2500.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","3170.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","2380.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","2240.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","2057.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","2234.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","2034.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","2490.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","2131.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","2199.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","3688.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","3722.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","4063.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","3021.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","2570.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","2349.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","2575.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","2042.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","2007.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","1998.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","2096.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","1855.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","2026.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","2018.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","1755.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","2427.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","1874.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","1757.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","2118.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","2256.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","2304.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","2555.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","2611.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","2538.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","2483.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","2985.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","3892.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","5020.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","4731.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","3432.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","2884.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","2792.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","2361.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","2225.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","2645.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","2074.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","2110.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","2030.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","1875.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","1739.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","2159.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","2261.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","2441.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","1709.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","1497.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","1761.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","1651.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","1837.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","1524.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","1473.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","1589.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","1754.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","2625.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","1574.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","3350.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","1968.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","1758.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","1621.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","1688.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","1402.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","1513.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","1542.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","1642.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","1644.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","1763.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","1408.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","1847.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","1867.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","1512.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","1761.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","1709.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","2130.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","1679.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","1988.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","1792.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","2491.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","2721.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","2694.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","4417.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","5076.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","4593.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","4428.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","3206.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","2908.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","2786.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","2024.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","2443.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","2712.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","2433.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","2145.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","1964.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","1668.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","1824.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","2422.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","1850.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","2697.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","1873.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","2364.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","1920.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","2120.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","2040.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","1961.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","2095.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","2011.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","2905.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","3795.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","4402.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","2608.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","1949.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","1858.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","1894.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","1569.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","1712.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","1638.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","1831.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","1635.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","1760.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","1684.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","1682.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","2171.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","1615.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","1729.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","1757.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","2279.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","1755.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","2152.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","2207.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","2333.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","2717.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","3097.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","4581.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","6705.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","4167.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","4793.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","3344.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","3169.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","3285.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","2951.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","2396.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","3582.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","2417.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","2407.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","2156.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","2009.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","1861.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","2562.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","1972.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","3274.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","2094.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","2148.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","1893.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","2136.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","2026.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","1649.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","2072.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","2563.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","3104.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","3073.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","4074.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","3109.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","2394.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","1880.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","2100.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","1722.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","1468.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","1638.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","1659.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","1644.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","1731.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","1624.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","1620.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","2008.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","1413.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","1555.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","1727.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","2030.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","2073.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","1879.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","1989.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","2434.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","2680.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","3288.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","4399.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","6011.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","3825.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","4325.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","3971.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","3575.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","3465.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","2833.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","2700.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","3860.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","2318.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","2124.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","1885.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","1683.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","1968.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","1881.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","2177.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","3331.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","1812.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","1720.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","1731.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","1639.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","1682.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","1344.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","1682.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","1749.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","2201.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","3180.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","3751.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","3312.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","2186.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","1730.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","1717.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","1692.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","1444.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","1489.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","1520.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","1634.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","1683.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","1559.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","1430.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","1642.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","1600.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","1323.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","1664.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","1907.0","","","","","","","","","","","",""
"35378.0","44.0","35371.0","1766.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","1951.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","2223.0","","","","","","","","","","","",""
