"Report date","Week #","Week ","TN","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38332.0","49.0","38325.0","7286.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","7734.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","6641.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","10230.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","21402.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","16090.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","9765.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","7250.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","7253.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","6610.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","5584.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","4718.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","5649.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","5512.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","7014.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","5103.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","5153.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","6877.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","7019.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","4818.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","4741.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","5867.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","5447.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","4673.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","6645.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","6664.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","5972.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","5583.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","4451.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","4986.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","8826.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","14494.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","8773.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","6036.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","5284.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","4933.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","5429.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","3982.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","4492.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","5908.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","4658.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","3994.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","4506.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","5403.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","5159.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","4797.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","4767.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","4961.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","5023.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","5515.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","3887.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","7485.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","8280.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","5536.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","6230.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","7522.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","17109.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","17747.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","6409.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","6590.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","5727.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","5404.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","4506.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","4662.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","4489.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","4346.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","4198.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","4555.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","4794.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","5077.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","4236.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","4404.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","4329.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","4825.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","5603.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","4787.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","5190.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","5915.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","6108.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","5009.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","4479.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","4895.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","5634.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","12950.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","10171.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","5430.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","4483.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","4591.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","4136.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","4804.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","4208.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","4396.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","5527.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","4508.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","4721.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","5200.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","5065.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","5108.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","5304.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","6156.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","4950.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","5115.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","4264.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","7521.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","6038.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","8380.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","5223.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","6926.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","14571.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","18348.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","7222.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","8189.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","6257.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","6435.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","4878.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","5003.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","4282.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","5083.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","3987.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","4656.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","4395.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","4800.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","5742.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","7085.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","4453.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","5604.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","5355.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","4760.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","4597.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","4964.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","5865.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","4923.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","4508.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","4441.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","6150.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","12899.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","9538.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","5840.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","5108.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","4611.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","4700.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","3887.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","3718.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3802.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3941.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","3789.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","4034.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","4659.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","5394.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","5165.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","5011.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","5900.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","6351.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","5279.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","3974.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","7752.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","7524.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","5309.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","7134.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","7901.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","12469.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","18612.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","8134.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","5636.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","6341.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","5899.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","5686.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","4596.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","4553.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","5738.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","5228.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","4759.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","6124.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","5944.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","6575.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","5480.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","4826.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","5378.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","6223.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","5809.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","6092.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","6613.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","8098.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","6421.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","6138.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","5361.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","5767.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","14289.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","9979.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","7360.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","6089.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","6307.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","5315.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","5833.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","7357.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","5875.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","6682.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","5089.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","5292.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","7628.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","7244.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","9200.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","7122.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","8140.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","13207.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","8641.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","11731.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","6750.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","18920.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","13577.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","14702.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","12118.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","18490.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","30753.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","22515.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","15045.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","17296.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","15578.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","12235.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","12691.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","14773.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","12620.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","14014.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","11307.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","14025.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","15646.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","12192.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","11932.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","10929.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","10242.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","12396.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","12545.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","10492.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","11164.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","15069.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","10655.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","12307.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","9564.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","8990.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","15933.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","12397.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","12360.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","7969.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","10494.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","7495.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","7300.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","7591.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","8024.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","6485.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","7760.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","8808.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","8125.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","7831.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","7222.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","8270.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","7383.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","9306.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","7079.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","8273.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","5647.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","13216.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","10482.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","7510.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","8971.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","13580.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","21246.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","16682.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","9790.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","10092.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","8978.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","8828.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","7696.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","7510.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","7537.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","6949.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","6594.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","6644.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","6017.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","9005.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","6457.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","6490.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","5882.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","6196.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","9237.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","7429.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","8230.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","7966.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","7976.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","7715.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","6340.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","7627.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","8214.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","11280.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","8742.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","6277.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","7169.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","6524.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","5989.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","5860.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","6244.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","4979.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","7112.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","5456.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","5831.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","7343.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","6459.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","6260.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","6237.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","7933.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","6194.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","7167.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","4983.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","11600.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","9165.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","7781.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","9488.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","10445.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","18372.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","13796.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","13492.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","10542.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","8007.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","6865.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","7090.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","5575.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","5892.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5717.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","6191.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","5594.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","6095.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","6752.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","6347.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","5891.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","7823.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","7573.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","7000.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","6628.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","7288.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","8343.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","7492.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","6364.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","6175.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","6736.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","7810.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","11247.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","10931.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","6483.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","6315.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","5684.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","5643.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","5703.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","5530.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","5288.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","6639.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","5473.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","5510.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","6603.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","5984.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","7477.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","6175.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","6885.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","5986.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","6662.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","5360.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","11079.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","7716.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","6539.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","7751.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","8100.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","14389.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","11075.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","9133.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","7278.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","6797.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","6063.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","5221.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","5445.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","5627.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","6084.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","5370.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","5480.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","5193.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","4523.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","5252.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","4636.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","4479.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","4716.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","5190.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","4916.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","6899.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","6004.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","6326.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","5389.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","5009.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","4869.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","6514.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","8284.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","7095.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","5826.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","5508.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","5135.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","5275.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","4798.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","4758.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4827.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","5318.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","4673.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","4519.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","4915.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","5479.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","6367.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","4611.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","4941.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","5738.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","5801.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","4719.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","8565.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","5834.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","5690.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","6720.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","8309.0","","","","","","","","","","","",""
