"Report date","Week #","Week ","IL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38346.0","51.0","38339.0","23078.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","18751.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","28472.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","19827.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","16268.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","15249.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","14325.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","11230.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","14145.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","11654.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","13011.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","11623.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","10898.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","11932.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","12643.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","13504.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","11324.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","11523.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","12852.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","12194.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","11136.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","11537.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","12352.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","12689.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","14632.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","12077.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","11535.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","12634.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","14408.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","13333.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","12378.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","10973.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","11137.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","10459.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","10475.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","10349.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","10939.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","10126.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","11347.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","10132.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","10711.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","14639.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","10096.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","11621.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","12093.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","14055.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","10846.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","17406.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","12312.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","20680.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","26004.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","18903.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","20804.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","15796.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","19352.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","20024.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","13323.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","13599.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","15547.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","13790.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","11178.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","10860.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","11352.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","13448.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","11544.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","11283.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","11306.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","12407.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","11155.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","9946.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","10033.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","11021.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","12465.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","11652.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","10916.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","11485.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","13768.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","12844.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","10683.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","11373.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","13896.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","12656.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","12078.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","10179.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","11011.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","10245.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","9917.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","9383.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","11607.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","10377.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","9376.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","9481.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","9408.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","12608.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","10388.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","14141.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","12076.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","13414.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","9585.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","18894.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","13297.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","19043.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","27098.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","19228.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","18701.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","16633.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","17779.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","19559.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","17357.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","16105.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","16208.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","16392.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","12760.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","12034.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","13790.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","11999.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","10568.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","11531.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","11882.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","14125.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","10806.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","11491.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","10381.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","11184.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","10159.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","10159.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","10565.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","11497.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","14659.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","12130.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","10629.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","10983.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","14487.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","11864.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","14428.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","10583.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","11265.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","10556.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","10329.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","11572.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","10348.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","10673.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","10479.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","9957.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","9663.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","12528.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","14167.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","13183.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","11481.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","13509.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","14201.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","13487.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","13301.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","19341.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","23571.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","22434.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","21040.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","17730.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","17835.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","20213.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","20681.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","16198.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","15649.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","17604.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","13692.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","13352.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","13681.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","14745.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","13159.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","13350.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","12841.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","14931.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","13534.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","12357.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","12162.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","12943.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","12516.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","12171.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","12480.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","12456.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","15560.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","14727.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","13281.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","12072.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","13908.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","13708.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","14914.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","16410.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","20573.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","16524.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","12978.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","13564.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","14054.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","12161.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","14261.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","12892.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","12737.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","14231.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","16291.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","12496.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","16810.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","17317.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","18492.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","23777.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","26086.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","21108.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","32450.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","33412.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","32218.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","31047.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","21320.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","34524.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","27581.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","25862.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","26077.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","29707.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","23459.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","27250.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","26361.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","25753.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","25605.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","24120.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","27618.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","29464.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","27718.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","23915.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","22969.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","25021.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","24299.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","20874.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","24755.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","20259.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","24637.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","25177.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","27205.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","21884.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","22489.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","27428.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","24632.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","21797.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","19262.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","19841.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","18645.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","19306.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","18720.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","19938.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","15721.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","17666.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","19481.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","18799.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","21971.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","18101.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","18578.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","19968.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","21369.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","19394.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","25562.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","18952.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","27706.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","27852.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","24929.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","27500.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","20572.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","28610.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","22145.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","17310.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","20372.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","18557.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","14699.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","15859.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","16425.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","18886.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","15036.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","16432.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","14560.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","16810.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","17288.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","13709.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","13649.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","14260.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","14911.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","16065.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","15102.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","16011.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","17582.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","20063.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","16352.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","15006.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","18040.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","16713.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","19896.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","16427.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","14371.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","15521.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","14323.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","13976.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","11862.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","11323.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","11458.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","17407.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","15026.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","14280.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","16945.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","13508.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","17218.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","16221.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","17121.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","15914.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","19362.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","16269.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","25553.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","24003.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","20854.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","19007.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","19100.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","30311.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","20156.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","16165.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","16716.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","15003.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","13874.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","14404.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","11810.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","14133.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","12718.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","12992.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","13556.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","14569.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","14587.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","12548.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","14063.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","15400.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","14211.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","12789.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","13277.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","14358.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","15113.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","17430.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","14873.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","14923.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","15205.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","13806.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","13223.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","13054.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","12245.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","13233.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","13616.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","13558.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","13222.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","14059.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","11701.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","12632.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","12786.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","13540.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","15019.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","12494.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","14551.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","14060.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","16576.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","15122.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","18204.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","14442.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","22341.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","22165.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","19073.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","23279.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","18583.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","21156.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","19197.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","16255.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","15434.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","16195.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","14883.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","13111.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","12896.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","14196.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","12906.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","11967.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","11882.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","12806.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","15129.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","13138.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","12833.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","14345.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","14519.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","13203.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","13086.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","14884.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","14245.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","16080.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","14084.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","13696.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","12893.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","15479.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","13423.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","13038.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","12188.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","13353.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","12130.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","12165.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","11426.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","11694.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","11641.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","11786.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","12049.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","12314.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","14114.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","13583.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","14188.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","14001.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","14574.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","15145.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","15684.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","15274.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","23752.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","21799.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","19707.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","23152.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","20397.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","18099.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","19620.0","","","","","","","","","","","",""
