"Report date","Week #","Week ","OR","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38318.0","47.0","38311.0","8530.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","7915.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","7299.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","7809.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","9912.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","9891.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","13232.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","9871.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","7283.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","7237.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","6824.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","5773.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","6121.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","5324.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","6200.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","8597.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","5234.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","7263.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","6943.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","7675.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","6306.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","5789.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","5320.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","5547.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","6064.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","6211.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","5937.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","6373.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","6389.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","6056.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","6307.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","5642.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","7088.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","5866.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","5069.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","4713.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","5161.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","4666.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","4721.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","4445.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","5062.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","4656.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","4445.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","4297.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","4360.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","6721.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","5260.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","5468.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","5262.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","7334.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","5525.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","6558.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","6119.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","7966.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","7813.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","5992.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","9530.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","10253.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","9678.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","8757.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","7070.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","6082.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","7038.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","5683.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","5078.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","4817.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","5845.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","6206.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","5486.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","5119.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","6102.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","6953.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","5350.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","5267.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","4680.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","4799.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","4663.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","4671.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","5228.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","5059.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","5506.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","5077.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","5460.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","4995.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","6649.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","5662.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","4410.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","4395.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","4935.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","4503.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","4313.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","4328.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","4648.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","4996.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","4562.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","4497.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","4324.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","5924.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","5302.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","5712.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","5702.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","6679.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","6081.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","8565.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","7991.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","7901.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","6717.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","7168.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","9746.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","10550.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","10148.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","8993.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","7310.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","7910.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","6746.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","6815.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","5916.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","6034.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","7402.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","6157.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","4990.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","5482.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","7262.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","7894.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","6014.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","5785.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","5313.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","5810.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","5715.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","4699.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","5956.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","5075.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","5831.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","5320.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","6282.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","5419.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","7639.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","6422.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","4455.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","4592.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","4758.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","4951.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","4897.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","4519.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","4936.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","5122.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","4973.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","4920.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","4904.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","7043.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","6603.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","6829.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","7290.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","6762.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","6766.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","6782.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","8525.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","10517.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","9772.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","7606.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","10842.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","13415.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","12918.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","10479.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","8770.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","7764.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","10037.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","10419.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","7341.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","7161.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","7662.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","7587.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","7035.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","7668.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","9334.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","9045.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","7399.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","6547.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","7650.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","8054.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","6910.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","6436.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","6273.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","6969.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","8499.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","7744.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","7738.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","6774.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","8752.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","8645.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","5948.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","6765.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","6795.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","7049.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","7405.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","6842.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","6891.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","7034.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","8789.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","7801.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","7985.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","8702.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","8159.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","9961.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","10423.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","10456.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","13207.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","12281.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","14404.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","15444.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","17849.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","13885.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","19451.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","20916.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","18490.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","17634.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","14759.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","13703.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","16411.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","15665.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","13853.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","12392.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","16393.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","15254.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","12984.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","12794.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","15228.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","15983.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","11403.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","12580.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","12126.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","11219.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","11736.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","10655.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","11121.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","10914.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","12153.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","10555.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","13617.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","11269.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","9815.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","11738.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","10476.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","9955.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","9486.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","10083.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","10038.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","10019.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","8302.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","8624.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","9453.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","8620.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","9425.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","9756.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","11009.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","8303.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","11434.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","12353.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","12079.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","11471.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","11304.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","11014.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","14872.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","13586.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","12620.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","12435.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","15374.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","19537.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","12280.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","11087.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","11649.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","10842.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","10013.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","8646.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","9505.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","10032.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","8909.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","7919.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","10331.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","9812.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","10809.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","6492.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","9609.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","9394.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","8825.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","7625.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","8272.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","8947.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","8562.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","8375.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","7282.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","9749.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","9480.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","8493.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","8542.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6961.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","7783.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","9051.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","8619.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","7263.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","8091.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","8130.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","7454.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","7496.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","7769.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","7542.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","8268.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","8234.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","8129.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","10425.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","11187.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","9221.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","11312.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","11174.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","14897.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","9146.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","11172.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","10824.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","13597.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","14018.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","11815.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","10245.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","8937.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","9019.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","8636.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","8975.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","8930.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","7250.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","7832.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","6727.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","9512.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","8779.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","9088.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","7739.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","7076.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","9252.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","8652.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","7893.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","6789.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","8297.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","7772.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","8517.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","7464.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","8700.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","7810.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","9181.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","8233.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","7365.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","6648.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","6104.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","6596.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","7294.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","5614.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","6318.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","7165.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","6586.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","7052.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","6576.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","7484.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","7900.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","8093.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","9012.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","8208.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","7707.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","9181.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","9674.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","14194.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","9542.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","8572.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","10764.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","12542.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","11779.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","11062.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","10636.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","12056.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","8225.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","7835.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","7856.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","7162.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","8188.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","7526.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","7053.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","6739.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","8774.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","10136.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","6487.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","7295.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","7018.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","6824.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","6214.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","5813.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","5738.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","6713.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","7439.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","6516.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","6780.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","6572.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","7118.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","10137.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","6163.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","5208.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","5208.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","6202.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","5104.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","5412.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","5815.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","5438.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","6765.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","6300.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","5165.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","7380.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","6507.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","5780.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","8159.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","7728.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","8977.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","6980.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","9308.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","10656.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","9152.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","7736.0","","","","","","","","","","","",""
