"Report date","Week #","Week ","DC","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","1159.0","","Week 1","909.0","284.0","424.0","14462.0","","1.0","909.0","284.0","424.0","14462.0"
"32893.0","2.0","32886.0","795.0","","Week 2","772.0","247.0","204.0","15869.0","","2.0","1681.0","531.0","628.0","30331.0"
"32900.0","3.0","32893.0","692.0","","Week 3","1064.0","346.0","267.0","15329.0","","3.0","2745.0","877.0","895.0","45660.0"
"32907.0","4.0","32900.0","784.0","","Week 4","512.0","315.0","427.0","9974.0","","4.0","3257.0","1192.0","1322.0","55634.0"
"32914.0","5.0","32907.0","802.0","","Week 5","1169.0","325.0","368.0","8639.0","","5.0","4426.0","1517.0","1690.0","64273.0"
"32921.0","6.0","32914.0","590.0","","Week 6","678.0","281.0","306.0","8708.0","","6.0","5104.0","1798.0","1996.0","72981.0"
"32928.0","7.0","32921.0","751.0","","Week 7","667.0","338.0","359.0","8113.0","","7.0","5771.0","2136.0","2355.0","81094.0"
"32935.0","8.0","32928.0","599.0","","Week 8","600.0","402.0","284.0","5782.0","","8.0","6371.0","2538.0","2639.0","86876.0"
"32942.0","9.0","32935.0","778.0","","Week 9","864.0","416.0","274.0","5196.0","","9.0","7235.0","2954.0","2913.0","92072.0"
"32949.0","10.0","32942.0","641.0","","Week 10","760.0","388.0","238.0","5135.0","","10.0","7995.0","3342.0","3151.0","97207.0"
"32956.0","11.0","32949.0","689.0","","Week 11","682.0","277.0","294.0","3559.0","","11.0","8677.0","3619.0","3445.0","100766.0"
"32963.0","12.0","32956.0","509.0","","Week 12","761.0","387.0","299.0","3385.0","","12.0","9438.0","4006.0","3744.0","104151.0"
"32970.0","13.0","32963.0","698.0","","Week 13","755.0","236.0","273.0","3065.0","","13.0","10193.0","4242.0","4017.0","107216.0"
"32977.0","14.0","32970.0","728.0","","Week 14","789.0","416.0","299.0","3073.0","","14.0","10982.0","4658.0","4316.0","110289.0"
"32984.0","15.0","32977.0","552.0","","Week 15","1055.0","410.0","273.0","3132.0","","15.0","12037.0","5068.0","4589.0","113421.0"
"32991.0","16.0","32984.0","617.0","","Week 16","920.0","327.0","321.0","2858.0","","16.0","12957.0","5395.0","4910.0","116279.0"
"32998.0","17.0","32991.0","649.0","","Week 17","793.0","460.0","343.0","3300.0","","17.0","13750.0","5855.0","5253.0","119579.0"
"33005.0","18.0","32998.0","594.0","","Week 18","716.0","446.0","271.0","3053.0","","18.0","14466.0","6301.0","5524.0","122632.0"
"33012.0","19.0","33005.0","655.0","","Week 19","988.0","494.0","317.0","2712.0","","19.0","15454.0","6795.0","5841.0","125344.0"
"33019.0","20.0","33012.0","859.0","","Week 20","1010.0","388.0","333.0","2250.0","","20.0","16464.0","7183.0","6174.0","127594.0"
"33026.0","21.0","33019.0","474.0","","Week 21","939.0","468.0","347.0","1797.0","","21.0","17403.0","7651.0","6521.0","129391.0"
"33033.0","22.0","33026.0","738.0","","Week 22","886.0","371.0","366.0","1979.0","","22.0","18289.0","8022.0","6887.0","131370.0"
"33040.0","23.0","33033.0","712.0","","Week 23","1057.0","362.0","346.0","1645.0","","23.0","19346.0","8384.0","7233.0","133015.0"
"33047.0","24.0","33040.0","674.0","","Week 24","947.0","384.0","294.0","1468.0","","24.0","20293.0","8768.0","7527.0","134483.0"
"33054.0","25.0","33047.0","898.0","","Week 25","811.0","289.0","405.0","1493.0","","25.0","21104.0","9057.0","7932.0","135976.0"
"33061.0","26.0","33054.0","642.0","","Week 26","960.0","335.0","372.0","1460.0","","26.0","22064.0","9392.0","8304.0","137436.0"
"33068.0","27.0","33061.0","1029.0","","Week 27","1510.0","540.0","492.0","1549.0","","27.0","23574.0","9932.0","8796.0","138985.0"
"33075.0","28.0","33068.0","909.0","","Week 28","1171.0","544.0","405.0","1889.0","","28.0","24745.0","10476.0","9201.0","140874.0"
"33082.0","29.0","33075.0","772.0","","Week 29","1286.0","974.0","437.0","1489.0","","29.0","26031.0","11450.0","9638.0","142363.0"
"33089.0","30.0","33082.0","1064.0","","Week 30","1008.0","798.0","499.0","","","30.0","27039.0","12248.0","10137.0",""
"33096.0","31.0","33089.0","512.0","","Week 31","1081.0","675.0","413.0","","","31.0","28120.0","12923.0","10550.0",""
"33103.0","32.0","33096.0","1169.0","","Week 32","667.0","405.0","419.0","","","32.0","28787.0","13328.0","10969.0",""
"33110.0","33.0","33103.0","678.0","","Week 33","1089.0","317.0","423.0","","","33.0","29876.0","13645.0","11392.0",""
"33117.0","34.0","33110.0","667.0","","Week 34","957.0","307.0","450.0","","","34.0","30833.0","13952.0","11842.0",""
"33124.0","35.0","33117.0","600.0","","Week 35","1193.0","252.0","415.0","","","35.0","32026.0","14204.0","12257.0",""
"33131.0","36.0","33124.0","864.0","","Week 36","587.0","315.0","369.0","","","36.0","32613.0","14519.0","12626.0",""
"33138.0","37.0","33131.0","760.0","","Week 37","886.0","327.0","351.0","","","37.0","33499.0","14846.0","12977.0",""
"33145.0","38.0","33138.0","682.0","","Week 38","860.0","","366.0","","","38.0","34359.0","","13343.0",""
"33152.0","39.0","33145.0","761.0","","Week 39","","","375.0","","","39.0","","","13718.0",""
"33159.0","40.0","33152.0","755.0","","Week 40","","","320.0","","","40.0","","","14038.0",""
"33166.0","41.0","33159.0","789.0","","Week 41","","","654.0","","","41.0","","","14692.0",""
"33173.0","42.0","33166.0","1055.0","","Week 42","","","453.0","","","42.0","","","15145.0",""
"33180.0","43.0","33173.0","920.0","","Week 43","","","500.0","","","43.0","","","15645.0",""
"33187.0","44.0","33180.0","793.0","","Week 44","","","454.0","","","44.0","","","16099.0",""
"33194.0","45.0","33187.0","716.0","","Week 45","","","469.0","","","45.0","","","16568.0",""
"33201.0","46.0","33194.0","988.0","","Week 46","","","436.0","","","46.0","","","17004.0",""
"33208.0","47.0","33201.0","1010.0","","Week 47","","","501.0","","","47.0","","","17505.0",""
"33215.0","48.0","33208.0","939.0","","Week 48","","","452.0","","","48.0","","","17957.0",""
"33222.0","49.0","33215.0","886.0","","Week 49","","","544.0","","","49.0","","","18501.0",""
"33229.0","50.0","33222.0","1057.0","","Week 50","","","412.0","","","50.0","","","18913.0",""
"33236.0","51.0","33229.0","947.0","","Week 51","","","662.0","","","51.0","","","19575.0",""
"33243.0","52.0","33236.0","811.0","","Week 52","","","563.0","","","52.0","","","20138.0",""
"33250.0","1.0","33243.0","960.0","","Week 53","","","635.0","","","53.0","","","20773.0",""
"33257.0","2.0","33250.0","1510.0","","Week 54","","","368.0","","","54.0","","","21141.0",""
"33264.0","3.0","33257.0","1171.0","","Week 55","","","492.0","","","55.0","","","21633.0",""
"33271.0","4.0","33264.0","1286.0","","Week 56","","","715.0","","","56.0","","","22348.0",""
"33278.0","5.0","33271.0","1008.0","","Week 57","","","570.0","","","57.0","","","22918.0",""
"33285.0","6.0","33278.0","1081.0","","Week 58","","","400.0","","","58.0","","","23318.0",""
"33292.0","7.0","33285.0","667.0","","Week 59","","","558.0","","","59.0","","","23876.0",""
"33299.0","8.0","33292.0","1089.0","","Week 60","","","654.0","","","60.0","","","24530.0",""
"33306.0","9.0","33299.0","957.0","","Week 61","","","531.0","","","61.0","","","25061.0",""
"33313.0","10.0","33306.0","1193.0","","Week 62","","","555.0","","","62.0","","","25616.0",""
"33320.0","11.0","33313.0","587.0","","Week 63","","","624.0","","","63.0","","","26240.0",""
"33327.0","12.0","33320.0","886.0","","Week 64","","","522.0","","","64.0","","","26762.0",""
"33334.0","13.0","33327.0","860.0","","Week 65","","","582.0","","","65.0","","","27344.0",""
"33341.0","14.0","33334.0","1118.0","","Week 66","","","537.0","","","66.0","","","27881.0",""
"33348.0","15.0","33341.0","855.0","","Week 67","","","522.0","","","67.0","","","28403.0",""
"33355.0","16.0","33348.0","746.0","","Week 68","","","626.0","","","68.0","","","29029.0",""
"33362.0","17.0","33355.0","857.0","","Week 69","","","586.0","","","69.0","","","29615.0",""
"33369.0","18.0","33362.0","921.0","","Week 70","","","563.0","","","70.0","","","30178.0",""
"33376.0","19.0","33369.0","776.0","","Week 71","","","539.0","","","71.0","","","30717.0",""
"33383.0","20.0","33376.0","940.0","","Week 72","","","463.0","","","72.0","","","31180.0",""
"33390.0","21.0","33383.0","615.0","","Week 73","","","536.0","","","73.0","","","31716.0",""
"33397.0","22.0","33390.0","778.0","","Week 74","","","541.0","","","74.0","","","32257.0",""
"33404.0","23.0","33397.0","811.0","","Week 75","","","552.0","","","75.0","","","32809.0",""
"33411.0","24.0","33404.0","943.0","","Week 76","","","502.0","","","76.0","","","33311.0",""
"33418.0","25.0","33411.0","757.0","","Week 77","","","567.0","","","77.0","","","33878.0",""
"33425.0","26.0","33418.0","952.0","","Week 78","","","571.0","","","78.0","","","34449.0",""
"33432.0","27.0","33425.0","1162.0","","Week 79","","","839.0","","","79.0","","","35288.0",""
"33439.0","28.0","33432.0","946.0","","Week 80","","","688.0","","","80.0","","","35976.0",""
"33446.0","29.0","33439.0","946.0","","Week 81","","","605.0","","","81.0","","","36581.0",""
"33453.0","30.0","33446.0","1050.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","961.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","884.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","846.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","857.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","623.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","770.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","788.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","697.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","910.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","1117.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","672.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","778.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","810.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","825.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","707.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","975.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","661.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","921.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","821.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","1326.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","1516.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","1030.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","1921.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","1638.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","947.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","1424.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","1356.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","1031.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","983.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","751.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","899.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","960.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","708.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","796.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","690.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","670.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","921.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","702.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","625.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","612.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","576.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","729.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","603.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","860.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","754.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","998.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","1082.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","662.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","869.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","1092.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","888.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","833.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","706.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","722.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","904.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","864.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","886.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","529.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","674.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","774.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","668.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","946.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","663.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","712.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","769.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","830.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","768.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","776.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","431.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","703.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","940.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","770.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","443.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","599.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","744.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","1300.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","322.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","1093.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","1048.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","983.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","610.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","796.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","709.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","659.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","549.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","752.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","580.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","797.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","677.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","627.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","571.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","528.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","518.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","653.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","472.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","494.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","439.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","564.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","814.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","1017.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","1196.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","834.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","681.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","753.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","667.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","540.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","600.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","547.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","559.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","420.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","441.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","458.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","477.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","679.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","995.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","779.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","634.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","677.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","502.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","662.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","562.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","640.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","427.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","384.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","298.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","515.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","818.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","1148.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","121.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","1005.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","797.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","649.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","623.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","539.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","577.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","799.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","516.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","742.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","441.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","699.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","713.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","564.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","361.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","629.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","705.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","639.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","678.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","503.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","588.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","660.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","595.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","1149.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","1474.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","963.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","826.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","851.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","673.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","709.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","590.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","533.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","671.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","565.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","632.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","485.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","524.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","683.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","615.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","770.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","634.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","734.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","522.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","677.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","502.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","951.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","731.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","732.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","579.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","447.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","906.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","1508.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","1096.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","973.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","827.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","941.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","726.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","567.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","589.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","719.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","667.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","506.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","594.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","588.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","723.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","595.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","492.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","490.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","637.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","672.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","697.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","560.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","609.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","599.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","734.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","1397.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","554.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","1149.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","923.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","781.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","810.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","902.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","648.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","637.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","600.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","635.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","589.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","699.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","395.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","751.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","600.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","516.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","671.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","663.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","548.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","584.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","565.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","803.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","805.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","1429.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","1119.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","657.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","1611.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","3039.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","1370.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","1656.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","5141.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","1187.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","810.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","781.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","781.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","594.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","489.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","569.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","568.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","563.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","562.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","545.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","521.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","455.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","558.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","657.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","487.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","445.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","567.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","446.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","643.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","1034.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","671.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","786.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","889.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","837.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","515.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","817.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","903.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","848.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","509.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","384.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","587.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","614.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","553.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","572.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","608.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","469.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","591.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","650.0","","","","","","","","","","","",""
"35378.0","44.0","35371.0","442.0","","","","","","","","","","","",""
"35385.0","45.0","35378.0","412.0","","","","","","","","","","","",""
"35392.0","46.0","35385.0","592.0","","","","","","","","","","","",""
"35399.0","47.0","35392.0","603.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","745.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","610.0","","","","","","","","","","","",""
"35420.0","50.0","35413.0","704.0","","","","","","","","","","","",""
"35427.0","51.0","35420.0","529.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","365.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","817.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","832.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","778.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","709.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","759.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","691.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","638.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","668.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","699.0","","","","","","","","","","","",""
