"Report date","Week #","Week ","AL","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38325.0","48.0","38318.0","7689.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","5333.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","4328.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","4236.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","7965.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","15237.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","9522.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","4716.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","4242.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","4186.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","4242.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","3805.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","2707.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","3703.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","3994.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","3367.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","3285.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","4498.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","4469.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","3737.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","4075.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","3894.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","3829.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","4367.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","4449.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","4762.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","4870.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","5014.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","4092.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","3709.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","4282.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","5849.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","10003.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","5737.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","4619.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","3751.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","3485.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","3849.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","3183.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","5595.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","8376.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","6464.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","4113.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","3936.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","4963.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","3308.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","3562.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","3124.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","4435.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","3144.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","3781.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2496.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","5820.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","3893.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","3622.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","3962.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","7161.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","15236.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","8235.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","3871.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","4108.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","3281.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","3794.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","3231.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2962.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","3933.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","3891.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","3597.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","3489.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","5319.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","3781.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","3117.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","4038.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","4890.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","3555.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","4006.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","4499.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","4282.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","4223.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","5481.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","4108.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","3607.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","3730.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","5644.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","11242.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","6207.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","4398.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","3633.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","3711.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","3789.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","3303.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","3471.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","3283.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","3965.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","3894.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","3341.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","5433.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","4322.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","4733.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","4636.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","4411.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","3531.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","4498.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","3469.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","7374.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","4952.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","5186.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","4440.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","8056.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","13183.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","11824.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","5725.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","4110.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","3531.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","3585.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","3882.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","3171.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","4361.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","4021.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","4570.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","3462.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","4408.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","4728.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","3896.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","3579.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","3455.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","3928.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","3939.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","4381.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","3958.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","4529.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","4221.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","3980.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","3489.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","3857.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","5737.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","10869.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","6125.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","4115.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","3749.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","4210.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","4183.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","3281.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","3870.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","3830.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","3879.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","3670.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","3441.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","4402.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","4395.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","3999.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","3555.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","4286.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","4479.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","4047.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","2737.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","6872.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","5102.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","4278.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","5291.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","5807.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","12507.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","11335.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","6792.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","4147.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","4997.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","4563.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","4390.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","5276.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","4573.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","4312.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","4197.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","3776.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","5340.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","5793.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","4686.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","4308.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","5005.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","4030.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","5066.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","4729.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","5064.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","5549.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","5023.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","5547.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","4117.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","4743.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","5338.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","10611.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","7577.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","5287.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","4856.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","4866.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","4628.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","5796.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","4624.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","5044.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","5822.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","4696.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","4789.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","8260.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","6726.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","6205.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","6880.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","7968.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","9016.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","8292.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","9555.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","6824.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","14710.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","11037.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","13879.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","13080.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","17354.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","20894.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","14585.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","11611.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","11678.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","11389.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","9775.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","9563.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","10284.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","11253.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","8529.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","9061.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","11616.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","9195.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","7931.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","8041.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","8619.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","6955.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","8645.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","8524.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","9083.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","8485.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","10224.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","10058.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","8132.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","8677.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","7879.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","12242.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","10792.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","6970.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","7691.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","7506.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","7738.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","6472.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","7177.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","6496.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","5931.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","6437.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","7079.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","6995.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","7606.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","7673.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","7131.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","6796.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","7290.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","5659.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","7269.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","4875.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","10570.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","7843.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","6822.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","6613.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","12351.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","16560.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","11811.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","5919.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","6328.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","6165.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","6528.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","6702.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","5607.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","6881.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","5635.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","5785.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","6109.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","5904.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","6267.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","6142.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","5641.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","4915.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","5584.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","5683.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","5644.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","6274.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","7103.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","6852.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","6172.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","5303.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","7387.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","8338.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","9399.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","6328.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","5820.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","6352.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","7179.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","5862.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","5466.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","5954.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","5436.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","5554.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","5407.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","5262.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","6716.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","6874.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","5787.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","6860.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","6822.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","5825.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","6509.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","4901.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","9543.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","6713.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","6885.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","7352.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","8920.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","18218.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","8668.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","10277.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","6149.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","6010.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","6146.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","4964.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","4697.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","4943.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","5257.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","4935.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","5590.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","5567.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","7047.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","6307.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","5417.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","4802.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","10569.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","8476.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","7028.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","6448.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","6194.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","6300.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","5513.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","5331.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","6103.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","8413.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","11406.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","6576.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","4989.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","5296.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","5644.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","5685.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","4984.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","5242.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","4911.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","5057.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","6591.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","4708.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","6649.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","5074.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","4766.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","4947.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","5476.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","4478.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","5147.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","5110.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","7891.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","5289.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","5337.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","6114.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","10801.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","15413.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","7774.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","6525.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","5228.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","5077.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","4237.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","4184.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","4240.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","4168.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","4643.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","4234.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","4299.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","4824.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","5080.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","5853.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","4409.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","4239.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","4845.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","5273.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","5128.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","5152.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","4934.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","5347.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","4819.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","4726.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","4781.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","6914.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","11062.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","5940.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","4607.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","4621.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","4467.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","4299.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","4176.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","4112.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","4265.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","4280.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","5103.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","4875.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","4553.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","5265.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","4661.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","4209.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","4710.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","5108.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","4456.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3908.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","6576.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","4634.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","4270.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","4910.0","","","","","","","","","","","",""
