"Report date","Week #","Week ","OK","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38360.0","1.0","38353.0","6336.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","3777.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","3003.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2028.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","1970.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","2195.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","2010.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1705.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1822.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","3829.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","2221.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","2061.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","1846.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2387.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1799.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","3743.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1681.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1820.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1690.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1771.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1773.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1961.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","4454.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1939.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1727.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1741.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","3197.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","2201.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1748.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1656.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","1677.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","2105.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1539.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","1590.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1734.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","1771.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","1713.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","1649.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","2195.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","1991.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1665.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1624.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1953.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","1686.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1382.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1795.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2111.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","1958.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","2008.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2135.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2974.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","2311.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2970.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2344.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1466.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1874.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1497.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1574.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1513.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1748.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1799.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1572.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","2211.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","1652.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1754.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","2556.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1594.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1449.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1478.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","1567.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1792.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1758.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","1746.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1684.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1772.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1532.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1545.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1590.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","2803.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1938.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","1727.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1605.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1664.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","2105.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1583.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1562.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1569.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1292.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1540.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1652.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1486.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1800.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","1468.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1442.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","2171.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1822.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1398.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1824.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","2169.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","1716.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","3014.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2402.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","2986.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1868.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","2060.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","2681.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","2371.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2506.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","2804.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","2535.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2120.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","2070.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1836.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1489.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1341.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","2575.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1569.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","2175.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","2305.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1627.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1447.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","1689.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","2037.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","2307.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","1790.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","2261.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","2070.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1606.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","2489.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","2153.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","3823.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","2094.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","1768.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","1536.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","1444.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1535.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1513.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","1797.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","1624.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","1865.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1580.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","1521.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","1324.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","1410.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","1599.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1622.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","2021.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1603.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","1666.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1109.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","2236.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2025.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","1706.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","1648.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","4768.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","2725.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","2529.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","2432.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","1907.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1999.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","2184.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1868.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1572.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1384.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2149.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1712.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1877.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","2156.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1852.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","1783.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","1997.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1819.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1729.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1542.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1767.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1796.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","2278.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","1702.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","2098.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","2177.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1882.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1820.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","2254.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","2047.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","2245.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","2002.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1890.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1823.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2226.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1834.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1951.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1741.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","2249.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1868.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1719.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","2018.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","3057.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","2126.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","2476.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","2473.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","2956.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","2925.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","4431.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","3138.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","4088.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","4728.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","4934.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","4466.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","3872.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","6196.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","4641.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","5047.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","3848.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","4674.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","4059.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","5276.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","4812.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","4755.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","4301.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","5707.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","5115.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","5230.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","4695.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","4827.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","4999.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","5173.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","4089.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","4562.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","5154.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","3708.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","4073.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","3994.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","3878.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","4341.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","3812.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","4180.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","3774.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","4418.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","3847.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","4318.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","4358.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","3652.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","4170.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","4513.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","3238.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","3543.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","3700.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","3422.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","4041.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","3504.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","3816.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","3553.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","3941.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","3404.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","4546.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","3573.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","4325.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","4041.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","5332.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","4086.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","4216.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","5302.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","4823.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","4029.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3326.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","4572.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","4557.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","3642.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","3850.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","3332.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","3476.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","4628.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","3358.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","3445.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","3333.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3200.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","3558.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","3339.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","3186.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","3313.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","3995.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","3721.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","3477.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","3539.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","3179.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","3266.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","3321.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","3209.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","3348.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","3316.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","3371.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","3573.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","3350.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","3349.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","3069.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","3098.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","2663.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","3167.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","2975.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","2920.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3208.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3285.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","3032.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3027.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3225.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","2848.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","3886.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","2398.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","3537.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","2895.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","4486.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","2847.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","3338.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","4460.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","3653.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","3323.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","3656.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","3387.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","4293.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","3047.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","2790.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","3875.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","3527.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","3328.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","2639.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","2787.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","2928.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","2966.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","3049.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2709.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","3112.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","2876.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","2710.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","2893.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","2985.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","2930.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","2653.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","2581.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","2761.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","3707.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","2840.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","2671.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","2536.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","2725.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","2601.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","2478.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","2455.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","2608.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","2079.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","2345.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","2349.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","2278.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","3029.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","2615.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2508.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","2352.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","2670.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2230.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","2230.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","2599.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","3245.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","2934.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","3325.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","3729.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","2893.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","3582.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3694.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","4092.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2739.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2697.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","2284.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","2284.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","2470.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2438.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","2338.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2472.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","2391.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","2490.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","3131.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","2701.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","2701.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2199.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","2593.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","2551.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","2542.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","2546.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","2450.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","2525.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","2321.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","2154.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","2997.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","2326.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","2446.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","2302.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","2343.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","2238.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2539.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","2391.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","2246.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","2081.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","2097.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","2131.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","2060.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2034.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","2184.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","2345.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1971.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","1914.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","1874.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","1974.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2054.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","2292.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","2410.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2135.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2310.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","3508.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","1726.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","2105.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","2808.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","2425.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","1987.0","","","","","","","","","","","",""
