"Report date","Week #","Week ","VA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41314.0","5.0","41307.0","7098.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","5732.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","5148.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","5070.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","4997.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","6162.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","5045.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","4557.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","4946.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5029.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","5012.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","4323.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","4760.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","5394.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","5396.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","4941.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","4362.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","5841.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","4866.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","4938.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4757.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","5373.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","6659.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","5309.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","4523.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","4865.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","4686.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","4474.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","4191.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","4456.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4383.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4446.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","4413.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","4367.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","8294.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","8569.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","6791.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","4984.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","4958.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","5687.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","5053.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","4981.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","4267.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","7382.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","6214.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","7082.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","5690.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","9515.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","9173.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","5959.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","5734.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","5705.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","5618.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","4009.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","4937.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","4139.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","4036.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","4549.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","4201.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","3964.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","4296.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","4165.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","3810.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","3888.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","4231.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","4284.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","4720.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","4302.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","3968.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","4710.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","4363.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","4514.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","4195.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","4294.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","6063.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","3893.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","3824.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","4028.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","4092.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","4155.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","3887.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","3858.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","3812.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","3972.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","3523.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","3428.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","4076.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","4286.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","3558.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","3782.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","3699.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","4326.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","4017.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","4356.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","3417.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","6586.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","4594.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","5483.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","4764.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","6459.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","9212.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","5160.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","4991.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","4469.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","4583.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","3937.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","3241.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","4125.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","3803.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","3729.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","3204.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","3123.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","3397.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","3571.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","3236.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","3055.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","3366.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","3463.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","3763.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","3781.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","3174.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","3987.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","3637.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","3741.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","3575.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","3820.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","4656.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","3500.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","2821.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","3915.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","3586.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","3195.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","3035.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","3086.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","3182.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","2988.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","2922.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","2910.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","3540.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","3740.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","3200.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","3301.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","3226.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","3563.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","3420.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","3754.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","3009.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","4887.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","3880.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","5927.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","5395.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","5677.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","6790.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","4565.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","4094.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","4528.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","4898.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","4771.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","3765.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","3482.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","3565.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","3499.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","3304.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","2831.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","4044.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","4086.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","3294.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","3222.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","4436.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","3630.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","3726.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","4055.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","3405.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","3234.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","4651.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","3332.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","3452.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","3029.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","3987.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","3316.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","2885.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","3177.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","3512.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","4002.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","2834.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","2792.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","1993.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","3044.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","3041.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","2631.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","2777.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","3029.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","2930.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","3000.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","2761.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","3037.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","2785.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","3740.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","3077.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","4471.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","3775.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","3981.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","4632.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","5144.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","6042.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","3864.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","4393.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","4089.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","3549.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","3776.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","2997.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","2984.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","3328.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","2955.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","3751.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","2855.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","2625.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","2881.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","2493.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","2679.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","2641.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","2847.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","3146.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","3230.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","3225.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","2854.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","3268.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","2990.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","3080.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","3038.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","3536.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","3201.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","2900.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","2877.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","2990.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","2933.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","2724.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","2535.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","2829.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","2535.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","2513.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","2651.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","2596.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","3013.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","2639.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","2663.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","2732.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","2818.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","2530.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","3162.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","2461.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","3504.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","3146.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","3339.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","4156.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","4213.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","4185.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","4097.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","3772.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","3419.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","3301.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","3094.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","2360.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","2307.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","2431.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","2841.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","2373.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","2375.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","2492.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","2787.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","2322.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","2319.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","2234.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","2452.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","2592.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","3148.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","3100.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","2537.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","2855.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","2779.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","2645.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","2695.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","3102.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","2714.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","2356.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","2367.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","2560.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","2608.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","2254.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","2193.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","2113.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","2143.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","2031.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","2360.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","2198.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","2581.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","2188.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","2369.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","2284.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","2313.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","2788.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","2566.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","2019.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","3265.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","3067.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","3197.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","3862.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","3353.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","3229.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","4780.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","3468.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","3513.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","2896.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","2686.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","2308.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","2240.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","2140.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","2445.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","2210.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","2141.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","2074.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","2155.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","2260.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","2231.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","2062.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","2341.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","2481.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","2644.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","2568.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","2388.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","2821.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","2591.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","2450.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","2415.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","2487.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","3183.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","2453.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","2185.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","2517.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","2382.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","2237.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","2054.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","2217.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","2144.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","2236.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","2158.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","2129.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","2340.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","2455.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","2202.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","3871.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","2354.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","2671.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","2327.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","2542.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","1952.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","4284.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","3127.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","3608.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","3305.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","3188.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","3643.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","2831.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","3059.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","2575.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","3097.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","2693.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","2079.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","3267.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","2527.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","2706.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","46277.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","112497.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","147369.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","104619.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","82729.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","72488.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","59631.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","52139.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","44699.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","39242.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","23","","","","","","","","","","","",""
