"Report date","Week #","Week ","AK","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38346.0","51.0","38339.0","1891.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","1960.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","3287.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","2329.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","1960.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2006.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","2001.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","1758.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1705.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1543.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1717.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1710.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1819.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","1787.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","2019.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2012.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1848.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","1587.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1540.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1646.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1547.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1504.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1475.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1393.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1331.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1420.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1255.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1092.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1151.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1199.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1079.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1095.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","1130.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1087.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1081.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","1304.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1433.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","1238.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","1835.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","1889.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","2156.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","2078.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1953.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1971.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","2270.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","2258.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","2059.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","2457.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","1558.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","2093.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","1888.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2166.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2199.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","1878.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2836.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2361.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1904.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1940.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1864.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1700.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1483.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1474.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1622.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1534.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1736.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","1662.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1521.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1803.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1486.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1616.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1488.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","1610.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1473.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1281.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","1438.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1458.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1359.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1435.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1184.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1094.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1228.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1357.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","1183.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1153.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1156.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1095.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1091.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1171.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1245.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1214.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1370.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1477.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1400.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","2315.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","1927.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1714.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1887.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","2257.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1988.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2531.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","1564.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","2061.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","1754.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1738.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1776.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1550.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1479.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3316.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","1836.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","1844.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1711.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1629.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","1487.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1405.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1519.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1678.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1641.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1538.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1319.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","1979.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1448.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1514.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1400.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","1340.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","1271.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1394.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","1605.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","1412.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","1367.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1230.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1065.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","1056.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","1267.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1153.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","1016.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","1032.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","1071.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1041.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1015.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","1124.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","1142.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","1133.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1266.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","1407.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","1349.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","1490.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","2270.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1642.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","1849.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1949.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2073.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1887.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1498.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","1911.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","1843.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","1695.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","1810.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","1385.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","1584.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","3181.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2097.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1701.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","1893.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1634.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1481.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1475.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1461.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1588.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1540.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","1552.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1507.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","1267.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","2013.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1648.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1402.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1481.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1394.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1344.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","1449.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","1381.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1346.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1317.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1151.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1110.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","830.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1576.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1197.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","1267.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1215.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1722.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","1353.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1319.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1277.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1124.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1129.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1288.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1372.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","1546.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","2111.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","1668.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","2113.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","2090.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","2227.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","1897.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","2097.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","1553.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","2009.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","1652.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","1833.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","1237.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","1512.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","4160.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","2653.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","2218.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","2808.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","2452.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","2072.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","1777.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","1972.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","2107.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","2014.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","1994.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","1904.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","1808.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","3166.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","2302.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","2029.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","2134.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","2002.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","1850.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","1912.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","2077.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","1969.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","1780.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","1615.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","1602.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","1385.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","2152.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","1796.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","1925.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","1553.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","1487.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","1552.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","1653.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","1869.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","1835.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","1636.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","1960.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","2027.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","2142.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","2840.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","2473.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","2320.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","2432.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","2461.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","2416.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","2629.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","1886.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","2409.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","1979.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","2509.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","2157.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","1671.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","4901.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","3938.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3145.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3088.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","2603.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2368.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","2265.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","2337.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2345.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","2593.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","2137.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","2196.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","1555.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","3886.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3117.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","3146.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2670.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","2261.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","2283.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","2241.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","2294.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","1883.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","2060.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","1818.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","1703.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","1582.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","2308.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","2211.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","2218.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","2044.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","1851.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","1783.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","2008.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","2046.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","2067.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","1969.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","2309.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","2392.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","2668.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3894.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","3293.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","2975.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3071.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3239.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","2895.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","3028.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","2283.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","3144.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","2574.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","2474.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","2151.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","1926.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","4655.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","3756.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","2815.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","2788.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2400.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","2238.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2429.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","2169.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2331.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","2094.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","2149.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1979.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","1924.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","3634.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","3048.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","2800.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2595.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","2294.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","1800.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","2061.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","2125.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1999.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","1876.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1740.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1694.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","1544.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","2373.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","2255.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","2207.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1908.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1795.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1763.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1776.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1946.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1987.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1838.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","2138.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","2250.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","2262.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","3985.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","3255.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2983.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","3272.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","3380.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2593.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","3607.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","2389.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","3003.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","2426.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","2349.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","2311.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","1742.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","3946.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3352.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2813.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","3043.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2371.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","2147.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","2039.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1890.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2018.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","2419.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2341.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","1966.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","1766.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","3474.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","2823.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","2927.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2469.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","2141.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1913.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","2024.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","2130.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","1821.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1695.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1543.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1554.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1349.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","2025.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","2039.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","1843.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","1658.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1539.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","1638.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1551.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1716.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1792.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","1571.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","1927.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1984.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","2125.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","2132.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","3515.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","2683.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","3152.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2954.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","3128.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2799.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","2369.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","2977.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2629.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2331.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","2499.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","1788.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","1833.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3805.0","","","","","","","","","","","",""
