"Report date","Week #","Week ","MA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41223.0","44.0","41216.0","6510.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","7699.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","8115.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","9769.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","9711.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","9188.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","13518.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","14569.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","11703.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","9936.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","8346.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","7698.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","8431.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","7082.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","7965.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","11989.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","7796.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","6750.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","6656.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","5852.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","5644.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","6357.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","5282.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","9383.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","6896.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","6140.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","5952.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","6562.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","6537.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","5242.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","6193.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","5624.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","6356.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","4383.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","7808.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","8053.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","5888.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","4865.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","5167.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","5563.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","5038.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","5166.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","5117.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","4938.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","4669.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","4975.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","4760.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","6664.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","5981.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","4811.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","5262.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","6313.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","7480.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","6089.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","7194.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","8323.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","8006.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","10337.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","10363.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","13255.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","7770.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","12609.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","6746.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","7796.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","7851.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","7381.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","6799.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","10301.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","6531.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","6616.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","5802.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","5763.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","5504.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","6281.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","5666.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","5258.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","9241.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","7964.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","5648.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","5938.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","6455.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","5303.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","6415.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","6052.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","6394.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","11045.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","9064.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","7805.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","5784.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","5607.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","5490.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","6941.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","7034.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","5751.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","5406.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","5379.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","5460.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","5206.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","5208.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","5884.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","5605.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","5435.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","6387.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","6176.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","7873.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","6589.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","7884.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","7679.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","9361.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","9804.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","9979.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","14125.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","10746.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","12996.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","9178.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","6784.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","7490.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","7422.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","6118.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","9925.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","6126.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","5885.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","5420.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","5097.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","4721.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","4786.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","4916.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","4583.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","9101.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","4910.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","4962.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","5503.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","5621.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","4813.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","5352.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","5121.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","5145.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","8134.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","10382.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","6660.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","5040.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","4670.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","4585.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","5377.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","4899.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","5210.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","4826.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","5111.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","4338.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","4703.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","4489.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","4944.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","5102.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","4737.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","5503.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","5705.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","7030.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","6634.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","6694.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","7029.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","9237.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","8294.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","9238.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","11291.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","13124.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","13220.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","8904.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","7455.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","7084.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","6695.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","6427.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","9695.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","6282.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","5401.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","5258.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","5183.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","4788.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","4750.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","5487.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","7140.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","10313.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","5426.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","5566.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","5436.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","5504.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","5028.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","4917.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","5028.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","5417.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","8665.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","8730.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","6360.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","5194.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","4902.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","4786.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","5188.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","4789.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","4860.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","4705.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","4862.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","4420.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","4492.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","4512.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","4554.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","5199.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","4529.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","5362.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","5365.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","6891.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","5998.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","6512.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","6662.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","8172.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","8270.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","9780.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","10995.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","14015.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","11799.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","9663.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","7060.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","6938.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","7039.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","5766.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","6428.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","9434.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","6012.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","5386.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","4831.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","5009.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","4379.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","5056.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","4640.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","8975.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","5093.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","5209.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","5035.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","5353.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","5434.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","4685.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","5263.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","4985.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","7352.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","9369.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","7369.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","5508.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","4526.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","4453.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","5176.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","4729.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","4462.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","4339.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","4488.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","4610.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","4367.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","4684.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","4261.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","4997.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","4671.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","5035.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","5330.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","6002.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","6272.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","5547.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","7404.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","7816.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","8300.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","10228.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","11160.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","14960.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","10771.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","10562.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","7322.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","6771.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","6050.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","5953.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","5345.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","9154.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","5283.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","4901.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","4831.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","4920.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","4043.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","4832.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","4490.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","8718.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","4801.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","4442.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","4426.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","4833.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","4697.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","4068.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","4708.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","4639.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","5454.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","10249.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","7739.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","5546.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","4356.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","4229.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","4268.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","4392.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","4334.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","4216.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","3947.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","3971.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","4032.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","3963.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","3900.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","4403.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","4156.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","4322.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","4830.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","5420.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","5835.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","6145.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","7369.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","6754.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","7212.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","8309.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","10521.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","13681.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","10252.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","8910.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","7194.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","6581.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","5953.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","5626.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","5015.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","9298.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","5102.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","4809.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","4354.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","4301.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","3711.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","4296.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","4465.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","11276.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","4644.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","4297.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","4067.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","4745.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","4529.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","3797.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","4443.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","4615.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","9275.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","6964.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","5747.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","4905.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","4326.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","3903.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","4193.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","4536.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","4039.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","4036.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","4025.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","4255.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","4028.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","3774.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","3672.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","4378.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","4560.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","4139.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","4683.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","5129.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","6217.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","5397.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","6452.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","6142.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","10239.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","9017.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","9284.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","13251.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","9464.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","8784.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","6940.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","6022.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","5523.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","5878.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","5393.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","9264.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","4865.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","4712.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","7449.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","148452.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","181423.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","139647.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","103813.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","80969.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","71358.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","55884.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","44915.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","38684.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","38332.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","27630.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","45142.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","30411.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","30005.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","29699.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","27051.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","24131.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","18638.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","19646.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","15637.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","14181.0","","","","","","","","","","","",""
