"Report date","Week #","Week ","WA","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38381.0","4.0","38374.0","10317.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","9474.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","9150.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","8248.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","8143.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","8622.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","8244.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","7698.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","7994.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","9054.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","10777.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","8538.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","8373.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","7351.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","7825.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","7542.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","8004.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","7666.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","7412.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","7703.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","7288.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","7944.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","8131.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","8749.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","7400.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","6892.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","7320.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","7609.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","6782.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","6247.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","6122.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","6974.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","6478.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","7538.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","7060.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","7045.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","9431.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","8050.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","8155.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","8791.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","11490.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","8671.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","10203.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","7825.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","11708.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","9899.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","9463.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","11588.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","11550.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","11499.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","10444.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","8667.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","8567.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","8425.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","8118.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","7337.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","7406.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","7946.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","7723.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","7106.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","7140.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","6758.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","9152.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","7657.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","7307.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","6797.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","6728.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","6667.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","6153.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","6836.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","6487.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","6525.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","6503.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","7179.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","6785.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","7908.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","6779.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","5658.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","6115.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","7415.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","6573.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","6649.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","6481.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","6317.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","6398.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","6043.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","6031.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","5745.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","7750.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","6626.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","7808.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","7666.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","9768.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","9313.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","11501.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","8876.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","16288.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","9773.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","8045.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","11433.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","12006.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","11732.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","10392.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","11050.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","9041.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","7693.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","7777.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","7449.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","7403.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","7939.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","7531.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","6816.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","6843.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","6926.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","9665.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","7490.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","7018.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","6825.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","6854.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","6387.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","6121.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","6505.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","5500.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","6403.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","5938.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","6787.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","7131.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","8381.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","6705.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","5812.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","5744.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","6880.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","6288.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","5839.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","5688.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","5717.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","6098.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","6046.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","6045.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","5916.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","7424.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","7790.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","8117.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","8240.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","8885.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","10204.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","9927.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","9997.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","12087.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","11663.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","10510.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","11132.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","13385.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","13280.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","11297.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","10033.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","9146.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","11856.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","10783.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","8706.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","7725.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","8268.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","8670.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","8580.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","8300.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","8106.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","10091.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","9219.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","9014.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","8233.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","8389.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","8198.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","7829.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","7812.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","7039.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","8244.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","8183.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","8620.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","8223.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","7718.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","9360.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","7380.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","7798.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","8341.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","8450.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","7858.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","7681.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","7876.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","7727.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","8142.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","10549.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","11473.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","10664.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","12378.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","11883.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","12597.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","13799.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","16599.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","15423.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","16505.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","16221.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","17782.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","15535.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","20743.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","26075.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","18627.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","20136.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","18184.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","14377.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","17507.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","18325.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","16336.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","15957.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","16592.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","16811.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","14690.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","14347.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","15599.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","17298.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","15981.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","13549.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","13641.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","14288.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","13445.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","14209.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","13046.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","12890.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","13852.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","12275.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","12961.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","13606.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","12380.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","15737.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","12785.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","11620.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","12312.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","14009.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","12808.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","11675.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","10977.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","13597.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","12080.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","12279.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","11557.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","13414.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","15154.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","13940.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","15130.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","14709.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","17660.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","16921.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","17177.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","14759.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","19571.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","16437.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","17700.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","17086.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","17599.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","18516.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","15588.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","12938.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","13286.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","13484.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","13168.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","11938.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","12463.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","12184.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","11910.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","11441.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","11432.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","13105.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","14062.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","11236.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","11015.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","11300.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","12307.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","10339.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","10577.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","11175.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","11072.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","11793.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","10636.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","11411.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","11314.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","11688.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","10977.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","10101.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","10480.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","11179.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","10550.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","10128.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","9823.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","11013.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","10118.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","10503.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","9435.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","10112.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","12431.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","10975.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","11511.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","12928.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","14679.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","13171.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","14908.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","16168.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","20698.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","12769.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","14295.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","15221.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","15874.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","19982.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","13754.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","11971.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","11510.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","11717.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","11385.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","10691.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","11667.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","12554.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","11125.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","9910.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","10026.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","10568.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","13378.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","10686.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","10438.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","10206.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","11404.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","9945.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","9553.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","10397.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","9864.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","10330.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","9408.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","9662.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","10339.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","10512.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","9924.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","8962.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","8577.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","9139.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","9161.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","8743.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","8016.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","9459.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","8254.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","8813.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","8299.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","9057.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","12785.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","10795.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","9897.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","10251.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","12529.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","11056.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","14847.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","13878.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","14626.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","11374.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","12300.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","14325.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","13787.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","16433.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","12207.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","13823.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","16618.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","10324.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","10028.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","10049.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","9811.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","10242.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","9601.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","9315.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","10029.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","9461.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","15446.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","9746.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","9730.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","9104.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","9841.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","8778.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","8331.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","8819.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","8754.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","9452.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","8511.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","8922.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","9075.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","10753.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","9444.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","7216.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","7701.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","8145.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","8000.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","7670.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","7555.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","7412.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","8245.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","8130.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","7378.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","7893.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","8384.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","9819.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","9344.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","9565.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","10947.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","11461.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","11130.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","13237.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","13539.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","10697.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","10546.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","12554.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","13483.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","13106.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","12797.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","10199.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","9628.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","9863.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","9631.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","8703.0","","","","","","","","","","","",""
