"Report date","Week #","Week ","NY","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"41160.0","35.0","41153.0","20790.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","22759.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","18986.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","21750.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","24450.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","21055.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","21729.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","21577.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","19336.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","63292.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","32689.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","26007.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","37032.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","25737.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","22799.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","25200.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","25096.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","62285.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","34798.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","27419.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","26776.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","28842.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","24441.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","22763.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","20693.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","28593.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","21345.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","19229.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","19372.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","20359.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","40479.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","26366.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","19923.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","18798.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","18627.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","19122.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","19320.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","19334.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","20335.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","21676.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","19586.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","21468.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","24292.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","39455.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","34712.0","","","","","","","","","","","",""
"41475.0","28.0","41468.0","19746.0","","","","","","","","","","","",""
"41482.0","29.0","41475.0","18565.0","","","","","","","","","","","",""
"41489.0","30.0","41482.0","17853.0","","","","","","","","","","","",""
"41496.0","31.0","41489.0","18615.0","","","","","","","","","","","",""
"41503.0","32.0","41496.0","19060.0","","","","","","","","","","","",""
"41510.0","33.0","41503.0","22628.0","","","","","","","","","","","",""
"41517.0","34.0","41510.0","21369.0","","","","","","","","","","","",""
"41524.0","35.0","41517.0","19109.0","","","","","","","","","","","",""
"41531.0","36.0","41524.0","20980.0","","","","","","","","","","","",""
"41538.0","37.0","41531.0","18604.0","","","","","","","","","","","",""
"41545.0","38.0","41538.0","16910.0","","","","","","","","","","","",""
"41552.0","39.0","41545.0","19046.0","","","","","","","","","","","",""
"41559.0","40.0","41552.0","21489.0","","","","","","","","","","","",""
"41566.0","41.0","41559.0","18679.0","","","","","","","","","","","",""
"41573.0","42.0","41566.0","20712.0","","","","","","","","","","","",""
"41580.0","43.0","41573.0","20263.0","","","","","","","","","","","",""
"41587.0","44.0","41580.0","23116.0","","","","","","","","","","","",""
"41594.0","45.0","41587.0","20870.0","","","","","","","","","","","",""
"41601.0","46.0","41594.0","22342.0","","","","","","","","","","","",""
"41608.0","47.0","41601.0","20092.0","","","","","","","","","","","",""
"41615.0","48.0","41608.0","34414.0","","","","","","","","","","","",""
"41622.0","49.0","41615.0","21708.0","","","","","","","","","","","",""
"41629.0","50.0","41622.0","24992.0","","","","","","","","","","","",""
"41636.0","51.0","41629.0","23782.0","","","","","","","","","","","",""
"41643.0","52.0","41636.0","52096.0","","","","","","","","","","","",""
"41650.0","1.0","41643.0","34077.0","","","","","","","","","","","",""
"41657.0","2.0","41650.0","28584.0","","","","","","","","","","","",""
"41664.0","3.0","41657.0","21501.0","","","","","","","","","","","",""
"41671.0","4.0","41664.0","26331.0","","","","","","","","","","","",""
"41678.0","5.0","41671.0","23610.0","","","","","","","","","","","",""
"41685.0","6.0","41678.0","22687.0","","","","","","","","","","","",""
"41692.0","7.0","41685.0","19115.0","","","","","","","","","","","",""
"41699.0","8.0","41692.0","37824.0","","","","","","","","","","","",""
"41706.0","9.0","41699.0","20276.0","","","","","","","","","","","",""
"41713.0","10.0","41706.0","18121.0","","","","","","","","","","","",""
"41720.0","11.0","41713.0","17896.0","","","","","","","","","","","",""
"41727.0","12.0","41720.0","18356.0","","","","","","","","","","","",""
"41734.0","13.0","41727.0","18008.0","","","","","","","","","","","",""
"41741.0","14.0","41734.0","18469.0","","","","","","","","","","","",""
"41748.0","15.0","41741.0","16729.0","","","","","","","","","","","",""
"41755.0","16.0","41748.0","40252.0","","","","","","","","","","","",""
"41762.0","17.0","41755.0","19615.0","","","","","","","","","","","",""
"41769.0","18.0","41762.0","18224.0","","","","","","","","","","","",""
"41776.0","19.0","41769.0","16876.0","","","","","","","","","","","",""
"41783.0","20.0","41776.0","18223.0","","","","","","","","","","","",""
"41790.0","21.0","41783.0","17649.0","","","","","","","","","","","",""
"41797.0","22.0","41790.0","18279.0","","","","","","","","","","","",""
"41804.0","23.0","41797.0","16201.0","","","","","","","","","","","",""
"41811.0","24.0","41804.0","17631.0","","","","","","","","","","","",""
"41818.0","25.0","41811.0","18547.0","","","","","","","","","","","",""
"41825.0","26.0","41818.0","23819.0","","","","","","","","","","","",""
"41832.0","27.0","41825.0","38246.0","","","","","","","","","","","",""
"41839.0","28.0","41832.0","19583.0","","","","","","","","","","","",""
"41846.0","29.0","41839.0","17208.0","","","","","","","","","","","",""
"41853.0","30.0","41846.0","16145.0","","","","","","","","","","","",""
"41860.0","31.0","41853.0","18073.0","","","","","","","","","","","",""
"41867.0","32.0","41860.0","17156.0","","","","","","","","","","","",""
"41874.0","33.0","41867.0","19716.0","","","","","","","","","","","",""
"41881.0","34.0","41874.0","20970.0","","","","","","","","","","","",""
"41888.0","35.0","41881.0","18159.0","","","","","","","","","","","",""
"41895.0","36.0","41888.0","18969.0","","","","","","","","","","","",""
"41902.0","37.0","41895.0","15910.0","","","","","","","","","","","",""
"41909.0","38.0","41902.0","15191.0","","","","","","","","","","","",""
"41916.0","39.0","41909.0","19944.0","","","","","","","","","","","",""
"41923.0","40.0","41916.0","19344.0","","","","","","","","","","","",""
"41930.0","41.0","41923.0","16379.0","","","","","","","","","","","",""
"41937.0","42.0","41930.0","19042.0","","","","","","","","","","","",""
"41944.0","43.0","41937.0","18296.0","","","","","","","","","","","",""
"41951.0","44.0","41944.0","19092.0","","","","","","","","","","","",""
"41958.0","45.0","41951.0","20284.0","","","","","","","","","","","",""
"41965.0","46.0","41958.0","21140.0","","","","","","","","","","","",""
"41972.0","47.0","41965.0","24119.0","","","","","","","","","","","",""
"41979.0","48.0","41972.0","30091.0","","","","","","","","","","","",""
"41986.0","49.0","41979.0","20304.0","","","","","","","","","","","",""
"41993.0","50.0","41986.0","21797.0","","","","","","","","","","","",""
"42000.0","51.0","41993.0","19996.0","","","","","","","","","","","",""
"42007.0","52.0","42000.0","41489.0","","","","","","","","","","","",""
"42014.0","1.0","42007.0","39056.0","","","","","","","","","","","",""
"42021.0","2.0","42014.0","26801.0","","","","","","","","","","","",""
"42028.0","3.0","42021.0","19882.0","","","","","","","","","","","",""
"42035.0","4.0","42028.0","19593.0","","","","","","","","","","","",""
"42042.0","5.0","42035.0","23798.0","","","","","","","","","","","",""
"42049.0","6.0","42042.0","20006.0","","","","","","","","","","","",""
"42056.0","7.0","42049.0","17494.0","","","","","","","","","","","",""
"42063.0","8.0","42056.0","38550.0","","","","","","","","","","","",""
"42070.0","9.0","42063.0","19412.0","","","","","","","","","","","",""
"42077.0","10.0","42070.0","17211.0","","","","","","","","","","","",""
"42084.0","11.0","42077.0","16702.0","","","","","","","","","","","",""
"42091.0","12.0","42084.0","17046.0","","","","","","","","","","","",""
"42098.0","13.0","42091.0","16042.0","","","","","","","","","","","",""
"42105.0","14.0","42098.0","24398.0","","","","","","","","","","","",""
"42112.0","15.0","42105.0","33300.0","","","","","","","","","","","",""
"42119.0","16.0","42112.0","15795.0","","","","","","","","","","","",""
"42126.0","17.0","42119.0","16605.0","","","","","","","","","","","",""
"42133.0","18.0","42126.0","14909.0","","","","","","","","","","","",""
"42140.0","19.0","42133.0","15874.0","","","","","","","","","","","",""
"42147.0","20.0","42140.0","16230.0","","","","","","","","","","","",""
"42154.0","21.0","42147.0","15684.0","","","","","","","","","","","",""
"42161.0","22.0","42154.0","16596.0","","","","","","","","","","","",""
"42168.0","23.0","42161.0","15138.0","","","","","","","","","","","",""
"42175.0","24.0","42168.0","15295.0","","","","","","","","","","","",""
"42182.0","25.0","42175.0","16858.0","","","","","","","","","","","",""
"42189.0","26.0","42182.0","23346.0","","","","","","","","","","","",""
"42196.0","27.0","42189.0","38985.0","","","","","","","","","","","",""
"42203.0","28.0","42196.0","17903.0","","","","","","","","","","","",""
"42210.0","29.0","42203.0","15423.0","","","","","","","","","","","",""
"42217.0","30.0","42210.0","14176.0","","","","","","","","","","","",""
"42224.0","31.0","42217.0","15730.0","","","","","","","","","","","",""
"42231.0","32.0","42224.0","15492.0","","","","","","","","","","","",""
"42238.0","33.0","42231.0","16324.0","","","","","","","","","","","",""
"42245.0","34.0","42238.0","20966.0","","","","","","","","","","","",""
"42252.0","35.0","42245.0","16954.0","","","","","","","","","","","",""
"42259.0","36.0","42252.0","14016.0","","","","","","","","","","","",""
"42266.0","37.0","42259.0","15894.0","","","","","","","","","","","",""
"42273.0","38.0","42266.0","16602.0","","","","","","","","","","","",""
"42280.0","39.0","42273.0","14988.0","","","","","","","","","","","",""
"42287.0","40.0","42280.0","17257.0","","","","","","","","","","","",""
"42294.0","41.0","42287.0","15083.0","","","","","","","","","","","",""
"42301.0","42.0","42294.0","16936.0","","","","","","","","","","","",""
"42308.0","43.0","42301.0","16159.0","","","","","","","","","","","",""
"42315.0","44.0","42308.0","18396.0","","","","","","","","","","","",""
"42322.0","45.0","42315.0","18347.0","","","","","","","","","","","",""
"42329.0","46.0","42322.0","19730.0","","","","","","","","","","","",""
"42336.0","47.0","42329.0","16688.0","","","","","","","","","","","",""
"42343.0","48.0","42336.0","29801.0","","","","","","","","","","","",""
"42350.0","49.0","42343.0","19504.0","","","","","","","","","","","",""
"42357.0","50.0","42350.0","18385.0","","","","","","","","","","","",""
"42364.0","51.0","42357.0","19251.0","","","","","","","","","","","",""
"42371.0","52.0","42364.0","34341.0","","","","","","","","","","","",""
"42378.0","1.0","42371.0","41160.0","","","","","","","","","","","",""
"42385.0","2.0","42378.0","23684.0","","","","","","","","","","","",""
"42392.0","3.0","42385.0","20411.0","","","","","","","","","","","",""
"42399.0","4.0","42392.0","19994.0","","","","","","","","","","","",""
"42406.0","5.0","42399.0","20006.0","","","","","","","","","","","",""
"42413.0","6.0","42406.0","18022.0","","","","","","","","","","","",""
"42420.0","7.0","42413.0","16740.0","","","","","","","","","","","",""
"42427.0","8.0","42420.0","34660.0","","","","","","","","","","","",""
"42434.0","9.0","42427.0","17105.0","","","","","","","","","","","",""
"42441.0","10.0","42434.0","15556.0","","","","","","","","","","","",""
"42448.0","11.0","42441.0","14515.0","","","","","","","","","","","",""
"42455.0","12.0","42448.0","15874.0","","","","","","","","","","","",""
"42462.0","13.0","42455.0","20395.0","","","","","","","","","","","",""
"42469.0","14.0","42462.0","18178.0","","","","","","","","","","","",""
"42476.0","15.0","42469.0","15659.0","","","","","","","","","","","",""
"42483.0","16.0","42476.0","15644.0","","","","","","","","","","","",""
"42490.0","17.0","42483.0","18512.0","","","","","","","","","","","",""
"42497.0","18.0","42490.0","33006.0","","","","","","","","","","","",""
"42504.0","19.0","42497.0","17125.0","","","","","","","","","","","",""
"42511.0","20.0","42504.0","15555.0","","","","","","","","","","","",""
"42518.0","21.0","42511.0","15995.0","","","","","","","","","","","",""
"42525.0","22.0","42518.0","15142.0","","","","","","","","","","","",""
"42532.0","23.0","42525.0","16046.0","","","","","","","","","","","",""
"42539.0","24.0","42532.0","13600.0","","","","","","","","","","","",""
"42546.0","25.0","42539.0","15544.0","","","","","","","","","","","",""
"42553.0","26.0","42546.0","20214.0","","","","","","","","","","","",""
"42560.0","27.0","42553.0","33312.0","","","","","","","","","","","",""
"42567.0","28.0","42560.0","21300.0","","","","","","","","","","","",""
"42574.0","29.0","42567.0","14187.0","","","","","","","","","","","",""
"42581.0","30.0","42574.0","13761.0","","","","","","","","","","","",""
"42588.0","31.0","42581.0","14642.0","","","","","","","","","","","",""
"42595.0","32.0","42588.0","14301.0","","","","","","","","","","","",""
"42602.0","33.0","42595.0","14162.0","","","","","","","","","","","",""
"42609.0","34.0","42602.0","19075.0","","","","","","","","","","","",""
"42616.0","35.0","42609.0","15825.0","","","","","","","","","","","",""
"42623.0","36.0","42616.0","14095.0","","","","","","","","","","","",""
"42630.0","37.0","42623.0","14534.0","","","","","","","","","","","",""
"42637.0","38.0","42630.0","12632.0","","","","","","","","","","","",""
"42644.0","39.0","42637.0","12762.0","","","","","","","","","","","",""
"42651.0","40.0","42644.0","14855.0","","","","","","","","","","","",""
"42658.0","41.0","42651.0","17033.0","","","","","","","","","","","",""
"42665.0","42.0","42658.0","15793.0","","","","","","","","","","","",""
"42672.0","43.0","42665.0","14935.0","","","","","","","","","","","",""
"42679.0","44.0","42672.0","17170.0","","","","","","","","","","","",""
"42686.0","45.0","42679.0","15752.0","","","","","","","","","","","",""
"42693.0","46.0","42686.0","17524.0","","","","","","","","","","","",""
"42700.0","47.0","42693.0","15335.0","","","","","","","","","","","",""
"42707.0","48.0","42700.0","30401.0","","","","","","","","","","","",""
"42714.0","49.0","42707.0","17291.0","","","","","","","","","","","",""
"42721.0","50.0","42714.0","17728.0","","","","","","","","","","","",""
"42728.0","51.0","42721.0","21285.0","","","","","","","","","","","",""
"42735.0","52.0","42728.0","23243.0","","","","","","","","","","","",""
"42742.0","53.0","42735.0","46325.0","","","","","","","","","","","",""
"42749.0","1.0","42742.0","24215.0","","","","","","","","","","","",""
"42756.0","2.0","42749.0","17413.0","","","","","","","","","","","",""
"42763.0","3.0","42756.0","17703.0","","","","","","","","","","","",""
"42770.0","4.0","42763.0","18612.0","","","","","","","","","","","",""
"42777.0","5.0","42770.0","17202.0","","","","","","","","","","","",""
"42784.0","6.0","42777.0","17067.0","","","","","","","","","","","",""
"42791.0","7.0","42784.0","15087.0","","","","","","","","","","","",""
"42798.0","8.0","42791.0","32767.0","","","","","","","","","","","",""
"42805.0","9.0","42798.0","16164.0","","","","","","","","","","","",""
"42812.0","10.0","42805.0","14608.0","","","","","","","","","","","",""
"42819.0","11.0","42812.0","20857.0","","","","","","","","","","","",""
"42826.0","12.0","42819.0","13818.0","","","","","","","","","","","",""
"42833.0","13.0","42826.0","15276.0","","","","","","","","","","","",""
"42840.0","14.0","42833.0","15355.0","","","","","","","","","","","",""
"42847.0","15.0","42840.0","31670.0","","","","","","","","","","","",""
"42854.0","16.0","42847.0","17717.0","","","","","","","","","","","",""
"42861.0","17.0","42854.0","14910.0","","","","","","","","","","","",""
"42868.0","18.0","42861.0","15447.0","","","","","","","","","","","",""
"42875.0","19.0","42868.0","14414.0","","","","","","","","","","","",""
"42882.0","20.0","42875.0","15733.0","","","","","","","","","","","",""
"42889.0","21.0","42882.0","14557.0","","","","","","","","","","","",""
"42896.0","22.0","42889.0","15400.0","","","","","","","","","","","",""
"42903.0","23.0","42896.0","13616.0","","","","","","","","","","","",""
"42910.0","24.0","42903.0","15212.0","","","","","","","","","","","",""
"42917.0","25.0","42910.0","17981.0","","","","","","","","","","","",""
"42924.0","26.0","42917.0","31852.0","","","","","","","","","","","",""
"42931.0","27.0","42924.0","23565.0","","","","","","","","","","","",""
"42938.0","28.0","42931.0","14430.0","","","","","","","","","","","",""
"42945.0","29.0","42938.0","12907.0","","","","","","","","","","","",""
"42952.0","30.0","42945.0","13704.0","","","","","","","","","","","",""
"42959.0","31.0","42952.0","14015.0","","","","","","","","","","","",""
"42966.0","32.0","42959.0","14426.0","","","","","","","","","","","",""
"42973.0","33.0","42966.0","18965.0","","","","","","","","","","","",""
"42980.0","34.0","42973.0","16773.0","","","","","","","","","","","",""
"42987.0","35.0","42980.0","13835.0","","","","","","","","","","","",""
"42994.0","36.0","42987.0","14548.0","","","","","","","","","","","",""
"43001.0","37.0","42994.0","12012.0","","","","","","","","","","","",""
"43008.0","38.0","43001.0","15437.0","","","","","","","","","","","",""
"43015.0","39.0","43008.0","14372.0","","","","","","","","","","","",""
"43022.0","40.0","43015.0","13487.0","","","","","","","","","","","",""
"43029.0","41.0","43022.0","14598.0","","","","","","","","","","","",""
"43036.0","42.0","43029.0","13812.0","","","","","","","","","","","",""
"43043.0","43.0","43036.0","14924.0","","","","","","","","","","","",""
"43050.0","44.0","43043.0","17949.0","","","","","","","","","","","",""
"43057.0","45.0","43050.0","17871.0","","","","","","","","","","","",""
"43064.0","46.0","43057.0","14211.0","","","","","","","","","","","",""
"43071.0","47.0","43064.0","25985.0","","","","","","","","","","","",""
"43078.0","48.0","43071.0","15720.0","","","","","","","","","","","",""
"43085.0","49.0","43078.0","17888.0","","","","","","","","","","","",""
"43092.0","50.0","43085.0","20499.0","","","","","","","","","","","",""
"43099.0","51.0","43092.0","22470.0","","","","","","","","","","","",""
"43106.0","52.0","43099.0","49361.0","","","","","","","","","","","",""
"43113.0","1.0","43106.0","23026.0","","","","","","","","","","","",""
"43120.0","2.0","43113.0","18072.0","","","","","","","","","","","",""
"43127.0","3.0","43120.0","18282.0","","","","","","","","","","","",""
"43134.0","4.0","43127.0","17128.0","","","","","","","","","","","",""
"43141.0","5.0","43134.0","16085.0","","","","","","","","","","","",""
"43148.0","6.0","43141.0","15087.0","","","","","","","","","","","",""
"43155.0","7.0","43148.0","13703.0","","","","","","","","","","","",""
"43162.0","8.0","43155.0","31952.0","","","","","","","","","","","",""
"43169.0","9.0","43162.0","13798.0","","","","","","","","","","","",""
"43176.0","10.0","43169.0","15016.0","","","","","","","","","","","",""
"43183.0","11.0","43176.0","13790.0","","","","","","","","","","","",""
"43190.0","12.0","43183.0","13234.0","","","","","","","","","","","",""
"43197.0","13.0","43190.0","16521.0","","","","","","","","","","","",""
"43204.0","14.0","43197.0","31918.0","","","","","","","","","","","",""
"43211.0","15.0","43204.0","13449.0","","","","","","","","","","","",""
"43218.0","16.0","43211.0","13435.0","","","","","","","","","","","",""
"43225.0","17.0","43218.0","13182.0","","","","","","","","","","","",""
"43232.0","18.0","43225.0","12178.0","","","","","","","","","","","",""
"43239.0","19.0","43232.0","12279.0","","","","","","","","","","","",""
"43246.0","20.0","43239.0","13907.0","","","","","","","","","","","",""
"43253.0","21.0","43246.0","12453.0","","","","","","","","","","","",""
"43260.0","22.0","43253.0","13036.0","","","","","","","","","","","",""
"43267.0","23.0","43260.0","11418.0","","","","","","","","","","","",""
"43274.0","24.0","43267.0","13315.0","","","","","","","","","","","",""
"43281.0","25.0","43274.0","16086.0","","","","","","","","","","","",""
"43288.0","26.0","43281.0","31216.0","","","","","","","","","","","",""
"43295.0","27.0","43288.0","21424.0","","","","","","","","","","","",""
"43302.0","28.0","43295.0","13114.0","","","","","","","","","","","",""
"43309.0","29.0","43302.0","11978.0","","","","","","","","","","","",""
"43316.0","30.0","43309.0","12272.0","","","","","","","","","","","",""
"43323.0","31.0","43316.0","12303.0","","","","","","","","","","","",""
"43330.0","32.0","43323.0","11912.0","","","","","","","","","","","",""
"43337.0","33.0","43330.0","16765.0","","","","","","","","","","","",""
"43344.0","34.0","43337.0","15871.0","","","","","","","","","","","",""
"43351.0","35.0","43344.0","12106.0","","","","","","","","","","","",""
"43358.0","36.0","43351.0","12575.0","","","","","","","","","","","",""
"43365.0","37.0","43358.0","11815.0","","","","","","","","","","","",""
"43372.0","38.0","43365.0","10974.0","","","","","","","","","","","",""
"43379.0","39.0","43372.0","12700.0","","","","","","","","","","","",""
"43386.0","40.0","43379.0","11998.0","","","","","","","","","","","",""
"43393.0","41.0","43386.0","12636.0","","","","","","","","","","","",""
"43400.0","42.0","43393.0","12554.0","","","","","","","","","","","",""
"43407.0","43.0","43400.0","13279.0","","","","","","","","","","","",""
"43414.0","44.0","43407.0","16781.0","","","","","","","","","","","",""
"43421.0","45.0","43414.0","15101.0","","","","","","","","","","","",""
"43428.0","46.0","43421.0","15903.0","","","","","","","","","","","",""
"43435.0","47.0","43428.0","24555.0","","","","","","","","","","","",""
"43442.0","48.0","43435.0","15562.0","","","","","","","","","","","",""
"43449.0","49.0","43442.0","15208.0","","","","","","","","","","","",""
"43456.0","50.0","43449.0","16636.0","","","","","","","","","","","",""
"43463.0","51.0","43456.0","18768.0","","","","","","","","","","","",""
"43470.0","52.0","43463.0","45065.0","","","","","","","","","","","",""
"43477.0","1.0","43470.0","21667.0","","","","","","","","","","","",""
"43484.0","2.0","43477.0","16585.0","","","","","","","","","","","",""
"43491.0","3.0","43484.0","14615.0","","","","","","","","","","","",""
"43498.0","4.0","43491.0","18295.0","","","","","","","","","","","",""
"43505.0","5.0","43498.0","17414.0","","","","","","","","","","","",""
"43512.0","6.0","43505.0","13619.0","","","","","","","","","","","",""
"43519.0","7.0","43512.0","14038.0","","","","","","","","","","","",""
"43526.0","8.0","43519.0","30291.0","","","","","","","","","","","",""
"43533.0","9.0","43526.0","13794.0","","","","","","","","","","","",""
"43540.0","10.0","43533.0","12915.0","","","","","","","","","","","",""
"43547.0","11.0","43540.0","12684.0","","","","","","","","","","","",""
"43554.0","12.0","43547.0","13009.0","","","","","","","","","","","",""
"43561.0","13.0","43554.0","12603.0","","","","","","","","","","","",""
"43568.0","14.0","43561.0","12131.0","","","","","","","","","","","",""
"43575.0","15.0","43568.0","12048.0","","","","","","","","","","","",""
"43582.0","16.0","43575.0","18580.0","","","","","","","","","","","",""
"43589.0","17.0","43582.0","27945.0","","","","","","","","","","","",""
"43596.0","18.0","43589.0","12551.0","","","","","","","","","","","",""
"43603.0","19.0","43596.0","11874.0","","","","","","","","","","","",""
"43610.0","20.0","43603.0","12749.0","","","","","","","","","","","",""
"43617.0","21.0","43610.0","13151.0","","","","","","","","","","","",""
"43624.0","22.0","43617.0","13991.0","","","","","","","","","","","",""
"43631.0","23.0","43624.0","12287.0","","","","","","","","","","","",""
"43638.0","24.0","43631.0","11783.0","","","","","","","","","","","",""
"43645.0","25.0","43638.0","14376.0","","","","","","","","","","","",""
"43652.0","26.0","43645.0","25279.0","","","","","","","","","","","",""
"43659.0","27.0","43652.0","25416.0","","","","","","","","","","","",""
"43666.0","28.0","43659.0","11845.0","","","","","","","","","","","",""
"43673.0","29.0","43666.0","11660.0","","","","","","","","","","","",""
"43680.0","30.0","43673.0","11545.0","","","","","","","","","","","",""
"43687.0","31.0","43680.0","12153.0","","","","","","","","","","","",""
"43694.0","32.0","43687.0","12088.0","","","","","","","","","","","",""
"43701.0","33.0","43694.0","16540.0","","","","","","","","","","","",""
"43708.0","34.0","43701.0","15116.0","","","","","","","","","","","",""
"43715.0","35.0","43708.0","11569.0","","","","","","","","","","","",""
"43722.0","36.0","43715.0","12617.0","","","","","","","","","","","",""
"43729.0","37.0","43722.0","10840.0","","","","","","","","","","","",""
"43736.0","38.0","43729.0","10893.0","","","","","","","","","","","",""
"43743.0","39.0","43736.0","11894.0","","","","","","","","","","","",""
"43750.0","40.0","43743.0","15041.0","","","","","","","","","","","",""
"43757.0","41.0","43750.0","12110.0","","","","","","","","","","","",""
"43764.0","42.0","43757.0","13085.0","","","","","","","","","","","",""
"43771.0","43.0","43764.0","12996.0","","","","","","","","","","","",""
"43778.0","44.0","43771.0","15717.0","","","","","","","","","","","",""
"43785.0","45.0","43778.0","15999.0","","","","","","","","","","","",""
"43792.0","46.0","43785.0","18992.0","","","","","","","","","","","",""
"43799.0","47.0","43792.0","13521.0","","","","","","","","","","","",""
"43806.0","48.0","43799.0","24396.0","","","","","","","","","","","",""
"43813.0","49.0","43806.0","18108.0","","","","","","","","","","","",""
"43820.0","50.0","43813.0","16062.0","","","","","","","","","","","",""
"43827.0","51.0","43820.0","18384.0","","","","","","","","","","","",""
"43834.0","52.0","43827.0","44846.0","","","","","","","","","","","",""
"43841.0","1.0","43834.0","23314.0","","","","","","","","","","","",""
"43848.0","2.0","43841.0","17823.0","","","","","","","","","","","",""
"43855.0","3.0","43848.0","15022.0","","","","","","","","","","","",""
"43862.0","4.0","43855.0","16545.0","","","","","","","","","","","",""
"43869.0","5.0","43862.0","15010.0","","","","","","","","","","","",""
"43876.0","6.0","43869.0","14333.0","","","","","","","","","","","",""
"43883.0","7.0","43876.0","14144.0","","","","","","","","","","","",""
"43890.0","8.0","43883.0","31208.0","","","","","","","","","","","",""
"43897.0","9.0","43890.0","14035.0","","","","","","","","","","","",""
"43904.0","10.0","43897.0","14272.0","","","","","","","","","","","",""
"43911.0","11.0","43904.0","79999.0","","","","","","","","","","","",""
"43918.0","12.0","43911.0","366595.0","","","","","","","","","","","",""
"43925.0","13.0","43918.0","344451.0","","","","","","","","","","","",""
"43932.0","14.0","43925.0","394701.0","","","","","","","","","","","",""
"43939.0","15.0","43932.0","205184.0","","","","","","","","","","","",""
"43946.0","16.0","43939.0","219413.0","","","","","","","","","","","",""
"43953.0","17.0","43946.0","195110.0","","","","","","","","","","","",""
"43960.0","18.0","43953.0","199419.0","","","","","","","","","","","",""
"43967.0","19.0","43960.0","229524.0","","","","","","","","","","","",""
"43974.0","20.0","43967.0","189698.0","","","","","","","","","","","",""
"43981.0","21.0","43974.0","82326.0","","","","","","","","","","","",""
"43988.0","22.0","43981.0","94167.0","","","","","","","","","","","",""
"43995.0","23.0","43988.0","95559.0","","","","","","","","","","","",""
"44002.0","24.0","43995.0","89299.0","","","","","","","","","","","",""
"44009.0","25.0","44002.0","90083.0","","","","","","","","","","","",""
"44016.0","26.0","44009.0","94108.0","","","","","","","","","","","",""
"44023.0","27.0","44016.0","91898.0","","","","","","","","","","","",""
"44030.0","28.0","44023.0","88402.0","","","","","","","","","","","",""
"44037.0","29.0","44030.0","85294.0","","","","","","","","","","","",""
"44044.0","30.0","44037.0","74187.0","","","","","","","","","","","",""
"44051.0","31.0","44044.0","52794.0","","","","","","","","","","","",""
"44058.0","32.0","44051.0","62698.0","","","","","","","","","","","",""
"44065.0","33.0","44058.0","62683.0","","","","","","","","","","","",""
"44072.0","34.0","44065.0","63366.0","","","","","","","","","","","",""
"44079.0","35.0","44072.0","64734.0","","","","","","","","","","","",""
"44086.0","36.0","44079.0","61897.0","","","","","","","","","","","",""
"44093.0","37.0","44086.0","69790.0","","","","","","","","","","","",""
"44100.0","38.0","44093.0","64678.0","","","","","","","","","","","",""
