"Report date","Week #","Week ","ME","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38353.0","52.0","38346.0","2045.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","3213.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","2669.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","1752.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","1865.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","1629.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","1351.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1348.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1141.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1315.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1173.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1338.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","1196.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","1399.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","1606.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1281.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","1289.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1458.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1040.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1053.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1012.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1073.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","797.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1006.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","951.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1017.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1008.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","869.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1186.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1017.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1203.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","781.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","846.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","784.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","802.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","906.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","745.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","881.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","809.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","999.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","743.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","991.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1206.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1268.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","1490.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1407.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1356.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","1341.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","1919.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","2101.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","1833.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","1768.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","1930.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2427.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2395.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1617.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1628.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1545.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1418.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1178.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1088.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1557.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1217.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1201.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","1051.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1390.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1136.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1117.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1137.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1123.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","1132.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","977.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1158.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","999.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","969.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1117.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1031.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1078.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1205.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","685.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1228.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","924.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","891.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","873.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","906.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","942.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","844.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","913.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","879.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","826.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","779.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","937.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","900.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","902.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1193.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1272.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1496.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1549.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1879.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","1451.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","1786.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2197.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1960.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1788.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1809.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","2764.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","2622.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","1860.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","1850.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1787.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1416.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","1323.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1340.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1340.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1272.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1179.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1237.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1525.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","1636.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1318.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1252.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1277.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","1079.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","960.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1081.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","990.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","1036.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","1149.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1014.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1066.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","1065.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","994.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1164.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","915.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","854.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","780.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","888.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","737.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","785.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","895.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","558.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","846.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","833.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","764.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","939.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","847.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1065.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","1099.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1292.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","1403.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","1490.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1454.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","2424.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","1770.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","2160.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","1956.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","1674.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","2820.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","2791.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2041.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1541.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","1587.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1545.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1212.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1408.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1808.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","1171.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1319.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","1236.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1253.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","1505.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","1464.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1396.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1220.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1432.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1045.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1017.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","1057.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","836.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1119.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1006.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1162.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1226.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","1254.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1132.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1137.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","1247.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","1157.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1159.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","1112.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1092.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1106.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1000.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1214.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1106.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1029.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","1284.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","1275.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","1372.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","1685.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","2188.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","1832.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","2066.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","2607.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","2309.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","2918.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","3625.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","2623.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","2646.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","3617.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","5634.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","3475.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","2650.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","2799.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","2626.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","2485.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","1934.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","2462.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","2446.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","2668.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","2794.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","2755.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","2871.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","2581.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","2092.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","1708.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","2491.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","2073.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","1869.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","1719.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","1503.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","1732.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","1786.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","1749.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","2123.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","1920.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","1732.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","1719.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","1496.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","1496.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","1476.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","1453.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","1323.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","1481.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","1623.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","1245.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","1475.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","1417.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","1650.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","1510.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","1345.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","1878.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","2063.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","2513.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","2492.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","2560.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","2024.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","2545.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","3273.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","3259.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","2696.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","2922.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","3420.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","3516.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","2384.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","2572.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","2423.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","2206.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","1652.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","2082.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","2199.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","1811.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","1782.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","1979.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","2164.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","1818.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","1819.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","1523.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","1845.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","1603.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","1532.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","1495.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","1537.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","1377.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","1658.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","1754.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","1734.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","1704.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","1372.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","1458.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","1462.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","1373.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","1356.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","1492.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","1671.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","1473.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","1604.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","1225.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","1453.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","1299.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","1389.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","1659.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","1354.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","1908.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","2040.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","2345.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","2123.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","2485.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","1726.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","2771.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","2901.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","2633.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","2698.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","2521.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","3811.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","3239.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","2306.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","2381.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","2000.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","1878.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","1745.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","1582.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2008.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","1887.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","1676.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1707.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","1898.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","1843.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","1892.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","1573.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2089.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","1712.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","1515.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","1482.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","1246.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1195.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","1349.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1430.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1524.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","1676.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","1370.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","1415.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","1492.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1156.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1112.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1155.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1193.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1234.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1283.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1192.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1467.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","1315.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","1324.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","1491.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","1298.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","1783.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","1964.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","2350.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2081.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","1884.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","1910.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","2359.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","2696.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","2390.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","2484.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","2356.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","3529.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3085.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2032.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","2002.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","1785.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","1701.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","1440.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","1503.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","1835.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","1570.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","1626.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","1822.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","1762.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","1768.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","1528.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","1537.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","1531.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","1288.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1248.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","1295.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","1287.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","1197.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1499.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1266.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1414.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1369.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","1428.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","1780.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","1719.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","1241.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1200.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","1141.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1099.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1139.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1143.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","1119.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","1244.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1195.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","1108.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","1432.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","1242.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1571.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","1709.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2066.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","2542.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","1957.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","1904.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","2561.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","2548.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2319.0","","","","","","","","","","","",""
