"Report date","Week #","Week ","ID","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38339.0","50.0","38332.0","2654.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","3181.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","4383.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","5045.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","3236.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","2472.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","2525.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","2340.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","2027.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1945.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","1995.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","2257.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1997.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1780.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","2099.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","2308.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","2189.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1690.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","1635.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1546.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","1261.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1510.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","1935.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1358.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1422.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1665.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1183.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","1179.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","1368.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1871.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1333.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1059.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1217.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","1487.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1279.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1752.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","1231.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","1270.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","1088.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","1110.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","1044.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","912.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","1568.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1276.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1383.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1541.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","2401.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1819.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","2320.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","2780.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","3430.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","3088.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2634.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","3122.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","4073.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","3719.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","2512.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","2188.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","2081.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","2181.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1758.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1907.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","1846.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2068.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1847.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1523.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","1335.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1582.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1912.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1594.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","1658.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1058.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","927.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1032.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","944.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","1359.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1216.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1329.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1119.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1027.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","1160.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1822.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1081.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","885.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1406.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1562.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1252.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1020.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","968.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","872.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1044.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","754.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1006.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","891.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1362.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","961.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","2054.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1490.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1875.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","2118.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","2746.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","3127.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","3691.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","2830.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","2587.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","3190.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","3813.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","2531.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","3626.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","2564.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","2141.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1834.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1910.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","2101.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1840.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","2054.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1747.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1559.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1497.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1577.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","1885.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1753.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1241.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1257.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","1277.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","1141.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","1011.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","1134.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","1302.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","1400.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1185.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","1031.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","1135.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","2120.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1698.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","1128.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","1074.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","1245.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","1150.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","1387.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","1104.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","1378.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","1312.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1038.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","1035.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","1113.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","1530.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","1518.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","1737.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","1719.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1807.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","2249.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","2590.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","4099.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","3467.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","3001.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","3267.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","3474.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","4545.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","3108.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","4240.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","2808.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","2809.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","3201.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","2720.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","2494.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","2202.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","2376.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","2398.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","1982.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","2054.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","2009.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","1769.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","2090.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","1928.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1759.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","1671.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","1578.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1436.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","1993.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","1688.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","2006.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1721.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1702.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1641.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","2516.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","2153.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","1491.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","1851.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","2151.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","2216.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","2234.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","2039.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1991.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","1914.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1736.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1775.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","1769.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","2198.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","2855.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","3066.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","3462.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","4111.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","5057.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","4735.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","4791.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","5885.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","5565.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","4987.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","5945.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","7303.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","5480.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","5937.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","4982.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","4581.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","4633.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","4385.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","4286.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","4060.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","3967.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","3846.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","3724.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","3356.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","3620.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","3672.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","4039.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","3530.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","2945.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","3266.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","3185.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","2751.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","2814.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","2989.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","3092.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","3365.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","2890.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","2592.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","2968.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","3538.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","2605.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","2419.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","2493.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","2752.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","2977.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","3428.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","2582.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","2731.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","2647.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","2328.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","2454.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","2826.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","3385.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","3268.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","3755.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","3599.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","4588.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","4169.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","4169.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","5759.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","4780.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","5026.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","5486.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","5465.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","5357.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","5190.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","4883.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","3691.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","3903.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","3577.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","3094.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","3051.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","3196.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","3071.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","2814.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","2641.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","2680.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","3170.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","3810.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","3323.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","2674.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","2572.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","2667.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","2357.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","2491.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","2884.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","2912.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","2893.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","2284.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","2069.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","2634.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","2631.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","2514.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","2251.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","2326.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","2967.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","3186.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","2630.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","2485.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","2545.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","2527.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","2433.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","2168.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","2168.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","3054.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","2921.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","2983.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","3379.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","3678.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","3498.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","4285.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","6095.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","4926.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","3719.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","3699.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","4940.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","4849.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","5117.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","4782.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","3477.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","3423.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","3244.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","2822.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","2978.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","2638.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","2796.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","3095.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","2696.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","2620.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","2647.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","3205.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","3192.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","3139.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","2396.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","2432.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","2714.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","2157.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","2983.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","2564.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","2483.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","2272.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","2149.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","2462.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","2627.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","2581.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","2128.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","2080.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","2321.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1786.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1812.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","1928.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1869.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1819.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1804.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","1948.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","1865.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","2850.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","2490.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","2518.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","2381.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","3133.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","2729.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","3719.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","3731.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","3908.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","3377.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","3290.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","4100.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","4111.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","4078.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","3984.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","2914.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","3337.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","2834.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","2426.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","2441.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","2452.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","2362.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","2231.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","2147.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","2249.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","2404.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","2632.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","2311.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","2016.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","2197.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","1823.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","1776.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","1861.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","1925.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","1886.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1931.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1890.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1653.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","1557.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","2385.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","2090.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","1598.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","1545.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","1502.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","2029.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","1638.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","1550.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","1525.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","1380.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","1587.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","1369.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","1403.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","1635.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","2025.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","1972.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","2143.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","2785.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","2840.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","2936.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","3880.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","3399.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","3095.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","2987.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","3139.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","4358.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","3226.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","3904.0","","","","","","","","","","","",""
