"Report date","Week #","Week ","NJ","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38353.0","52.0","38346.0","22299.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","22582.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","13386.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","11670.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","12169.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","12768.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","8243.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","10317.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","9798.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","9467.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","8775.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","7870.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","7374.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","13296.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","10264.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","8723.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","8294.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","10020.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","9003.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","7823.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","8138.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","8444.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","7906.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","8040.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","10314.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","16893.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","15679.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","12046.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","10205.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","8444.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","7559.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","9343.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","8247.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","8144.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","7507.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","8160.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","6623.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","7925.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","7966.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","8636.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","9779.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","9131.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","9260.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","8539.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","9759.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","9130.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","11513.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","7706.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","12305.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","13916.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","13177.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","14040.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","19563.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","18476.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","14346.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","10087.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","10399.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","9843.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","9203.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","8245.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","10642.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","8918.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","8244.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","8078.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","7654.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","7483.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","8979.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","10604.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","13142.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","9519.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","8024.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","7444.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","8197.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","8162.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","7343.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","8304.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","11028.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","16319.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","16109.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","14537.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","10884.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","8895.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","8206.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","9635.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","8175.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","8855.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","8351.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","7780.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","7463.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","8242.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","7801.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","7466.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","8803.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","7751.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","8343.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","8609.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","10066.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","9299.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","13115.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","9235.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","12431.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","12375.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","10603.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","13261.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","19561.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","18573.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","17291.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","9851.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","11302.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","12038.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","11816.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","8003.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","11452.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","9485.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","9398.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","8250.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","7707.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","8478.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","10669.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","13612.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","10387.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","10059.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","8458.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","7937.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","8488.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","8619.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","6951.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","8432.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","9455.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","16142.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","18269.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","13136.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","10368.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","8196.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","7855.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","9051.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","8647.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","8641.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","8895.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","7810.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","7662.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","8722.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","7974.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","8192.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","9534.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","8149.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","9122.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","9270.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","10432.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","13158.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","10147.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","10643.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","11812.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","12801.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","11706.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","15446.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","22305.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","16986.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","15222.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","11943.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","11013.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","10498.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","10256.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","8957.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","10451.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","10025.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","9678.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","8754.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","9611.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","12905.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","10168.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","9484.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","8986.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","12507.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","9248.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","8798.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","8769.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","9484.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","7491.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","9872.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","9920.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","16918.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","19760.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","13995.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","12160.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","9677.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","9051.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","10056.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","11022.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","10886.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","10762.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","10056.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","9357.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","9348.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","9887.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","10152.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","11996.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","12387.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","10730.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","13427.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","12891.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","17597.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","13868.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","15094.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","13270.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","18386.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","15998.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","14132.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","21462.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","23187.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","22475.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","20519.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","18335.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","16784.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","16249.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","18342.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","16076.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","14103.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","15632.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","14298.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","13519.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","12128.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","14496.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","17781.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","16161.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","13351.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","12590.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","12944.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","12007.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","12319.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","10198.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","13519.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","13049.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","16219.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","24095.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","19065.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","16177.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","13505.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","11957.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","11466.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","11810.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","11762.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","10491.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","11859.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","11159.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","10385.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","11704.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","11685.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","12272.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","12893.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","10432.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","11772.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","11569.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","15722.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","13502.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","13508.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","11120.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","14229.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","13395.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","14667.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","17207.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","19684.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","23073.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","14506.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","13511.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","11692.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","12204.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","10074.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","14953.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","10981.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","11260.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","11794.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","9273.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","10988.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","14570.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","13703.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","9926.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","9368.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","8401.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","10763.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","9973.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","10116.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","9423.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","9033.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","9559.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","11267.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","19218.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","25385.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","14800.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","12697.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","9760.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","10884.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","10196.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","11039.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","10123.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","10439.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","10624.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","8886.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","10750.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","9319.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","11451.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","12763.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","9655.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","10960.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","11647.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","13728.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","11666.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","12454.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","9810.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","14423.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","12311.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","14546.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","15804.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","18871.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","21451.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","16872.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","15175.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","12138.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","13015.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","12777.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","10372.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","10528.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","10036.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","9582.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","8551.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","9477.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","9141.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","9750.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","10240.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","15566.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","11562.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","9963.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","9149.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","9654.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","8772.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","8592.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","9260.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","12534.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","19361.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","19241.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","11755.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","12727.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","9427.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","9718.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","9577.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","11800.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","11439.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","9024.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","10348.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","10880.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","11052.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","10571.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","10173.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","11187.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","9562.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","10636.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","10426.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","12180.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","12145.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","12017.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","10506.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","10603.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","13671.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","11985.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","15823.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","23812.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","19145.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","16745.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","12452.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","12713.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","11447.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","10701.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","9604.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","10878.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","9844.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","9601.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","9433.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","7922.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","8641.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","14376.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","15521.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","9773.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","8572.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","9667.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","8800.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","8628.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","8698.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","8288.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","9037.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","12944.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","17838.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","17953.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","12671.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","11246.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","10366.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","9088.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","9734.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","8835.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","8956.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","9075.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","8286.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","8953.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","9130.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","9332.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","9445.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","10176.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","8865.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","10440.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","9360.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","15035.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","46129.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","45631.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","21665.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","23856.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","19887.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","14786.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","18496.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","21932.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","16402.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","19972.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","14604.0","","","","","","","","","","","",""
