"Report date","Week #","Week ","MI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38374.0","3.0","38367.0","19666.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","16742.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","18727.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","14603.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","12985.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","12323.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","21176.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","17061.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","14395.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","11641.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","11745.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","13204.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","13730.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","15836.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","15671.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","10947.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","12021.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","9946.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","20365.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","11284.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","13255.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","15945.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","11136.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","19906.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","47402.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","29669.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","18604.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","17405.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","11714.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","14389.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","13760.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","13497.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","10736.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","9632.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","9203.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","11793.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","8827.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","14114.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","14390.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","12600.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","12174.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","19426.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","18132.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","21529.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","15251.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","22584.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","20586.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","20299.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","33917.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","38518.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","32915.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","30964.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","21957.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","17518.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","16949.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","24960.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","14765.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","13870.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","13292.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","19078.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","13236.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","13966.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","11360.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","17449.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","13028.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","10835.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","11377.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","12537.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","10644.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","12890.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","21701.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","10421.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","10458.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","12378.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","12211.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","15017.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","46993.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","32561.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","20926.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","14009.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","14066.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","11294.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","12316.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","10935.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","13116.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","11558.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","12359.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","27872.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","15332.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","19743.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","22986.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","17966.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","14655.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","18539.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","17198.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","20494.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","17567.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","22215.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","22888.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","23262.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","27083.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","43106.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","26328.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","35198.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","23923.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","17101.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","18437.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","19396.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","15309.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","17372.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","20962.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","12923.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","12895.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","15731.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","14050.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","13529.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","10977.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","14428.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","10551.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","10324.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","10100.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","9919.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","11807.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","11824.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","10731.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","11602.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","12921.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","14734.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","46016.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","27747.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","21308.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","14690.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","13514.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","9691.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","12945.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","11835.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","11620.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","13361.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","10650.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","9073.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","13505.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","16011.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","21731.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","16739.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","12158.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","16757.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","23652.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","17159.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","15004.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","22131.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","22630.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","19087.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","31171.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","49653.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","27523.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","29358.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","25391.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","17845.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","16122.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","16557.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","13730.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","14313.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","12545.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","14781.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","21481.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","13821.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","13958.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","17441.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","20384.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","12282.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","15520.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","13581.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","20218.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","16320.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","14440.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","10311.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","12666.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","13982.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","14445.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","17705.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","37790.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","33219.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","26621.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","19129.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","20345.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","15185.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","14189.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","15063.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","16150.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","15439.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","15106.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","16746.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","15187.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","20848.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","24231.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","18337.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","18040.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","20659.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","23417.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","26114.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","32725.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","25402.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","35414.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","35335.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","43495.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","54019.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","42063.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","76702.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","43337.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","31698.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","32925.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","35695.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","31991.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","28618.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","30446.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","32722.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","25199.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","26165.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","30593.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","36001.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","23435.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","24092.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","34090.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","23138.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","39955.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","30197.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","27385.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","23000.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","27326.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","25954.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","27817.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","26596.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","40028.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","34358.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","37371.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","27854.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","20393.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","18606.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","22473.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","19439.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","17638.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","17564.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","14181.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","14798.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","15587.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","17087.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","19003.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","17368.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","18711.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","20050.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","26960.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","25451.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","24866.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","21622.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","31321.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","26015.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","33868.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","36462.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","39272.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","42175.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","34419.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","21232.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","22076.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","23297.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","20722.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","17880.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","17891.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","17638.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","19490.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","17589.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","15450.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","17212.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","17342.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","15200.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","15918.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","14222.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","17258.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","14867.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","12172.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","12103.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","12452.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","13310.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","14381.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","14514.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","18162.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","23651.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","19160.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","13176.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","12281.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","13628.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","13742.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","12183.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","11584.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","12575.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","10854.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","11404.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","11347.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","11941.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","14593.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","13071.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","14551.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","14861.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","17079.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","18064.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","20152.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","16848.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","21095.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","18869.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","21956.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","23344.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","33473.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","30372.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","20908.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","17600.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","15806.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","18499.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","14293.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","12062.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","12021.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","13115.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","12735.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","11992.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","11659.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","11700.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","15042.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","11630.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","10652.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","14600.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","17722.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","10982.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","10698.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","11313.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","10662.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","13362.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","15156.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","16331.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","17083.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","26113.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","19074.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","13886.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","10861.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","11177.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","10450.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","9847.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","9842.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","10497.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","10029.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","10688.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","12428.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","10959.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","12434.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","11819.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","12392.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","13859.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","16965.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","15835.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","13954.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","16597.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","22167.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","19484.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","15961.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","21593.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","31957.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","26749.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","23440.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","16628.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","16447.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","13896.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","12651.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","11371.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","11935.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","12467.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","11470.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","10120.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","10832.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","10490.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","12509.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","10161.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","10946.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","9807.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","10326.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","9644.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","8928.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","9517.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","8760.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","10598.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","10856.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","14548.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","16290.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","23892.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","16439.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","14541.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","14550.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","10393.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","8069.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","10452.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","9249.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","10164.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","8049.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","11571.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","12750.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","10111.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","11730.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","12524.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","11216.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","11460.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","13833.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","14487.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","15914.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","14368.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","18433.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","18433.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","15544.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","22185.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","37292.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","24756.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","22363.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","16671.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","13876.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","12865.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","12800.0","","","","","","","","","","","",""
