"Report date","Week #","Week ","DE","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38486.0","19.0","38479.0","624.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","735.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","628.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","753.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","2000.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1272.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","844.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","647.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","1117.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1949.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","855.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","744.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","700.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","680.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","666.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","589.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","633.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","594.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","611.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","580.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","596.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","2126.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1045.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","941.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","867.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","844.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","715.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","826.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","878.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","2354.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","985.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","1336.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","1290.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","1326.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2824.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","1436.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1028.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1027.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","889.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","845.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","896.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","816.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","2067.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","726.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","557.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","560.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","608.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","767.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","727.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","2177.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","787.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","700.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","618.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","606.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","684.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","659.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","923.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1316.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","1896.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","963.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1136.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1268.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","816.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","731.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1180.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1091.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1082.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","1078.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1132.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","610.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1151.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","1035.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","1067.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1276.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","1201.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1169.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1257.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1399.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","609.0","","","","","","","","","","","",""
"39039.0","45.0","39032.0","1132.0","","","","","","","","","","","",""
"39046.0","46.0","39039.0","1033.0","","","","","","","","","","","",""
"39053.0","47.0","39046.0","1612.0","","","","","","","","","","","",""
"39060.0","48.0","39053.0","1386.0","","","","","","","","","","","",""
"39067.0","49.0","39060.0","1301.0","","","","","","","","","","","",""
"39074.0","50.0","39067.0","1477.0","","","","","","","","","","","",""
"39081.0","51.0","39074.0","1660.0","","","","","","","","","","","",""
"39088.0","52.0","39081.0","1250.0","","","","","","","","","","","",""
"39095.0","1.0","39088.0","2599.0","","","","","","","","","","","",""
"39102.0","2.0","39095.0","1076.0","","","","","","","","","","","",""
"39109.0","3.0","39102.0","1689.0","","","","","","","","","","","",""
"39116.0","4.0","39109.0","1592.0","","","","","","","","","","","",""
"39123.0","5.0","39116.0","1856.0","","","","","","","","","","","",""
"39130.0","6.0","39123.0","1542.0","","","","","","","","","","","",""
"39137.0","7.0","39130.0","1488.0","","","","","","","","","","","",""
"39144.0","8.0","39137.0","1260.0","","","","","","","","","","","",""
"39151.0","9.0","39144.0","1375.0","","","","","","","","","","","",""
"39158.0","10.0","39151.0","1146.0","","","","","","","","","","","",""
"39165.0","11.0","39158.0","1201.0","","","","","","","","","","","",""
"39172.0","12.0","39165.0","1082.0","","","","","","","","","","","",""
"39179.0","13.0","39172.0","827.0","","","","","","","","","","","",""
"39186.0","14.0","39179.0","1193.0","","","","","","","","","","","",""
"39193.0","15.0","39186.0","1306.0","","","","","","","","","","","",""
"39200.0","16.0","39193.0","1109.0","","","","","","","","","","","",""
"39207.0","17.0","39200.0","701.0","","","","","","","","","","","",""
"39214.0","18.0","39207.0","644.0","","","","","","","","","","","",""
"39221.0","19.0","39214.0","612.0","","","","","","","","","","","",""
"39228.0","20.0","39221.0","725.0","","","","","","","","","","","",""
"39235.0","21.0","39228.0","705.0","","","","","","","","","","","",""
"39242.0","22.0","39235.0","937.0","","","","","","","","","","","",""
"39249.0","23.0","39242.0","1142.0","","","","","","","","","","","",""
"39256.0","24.0","39249.0","920.0","","","","","","","","","","","",""
"39263.0","25.0","39256.0","627.0","","","","","","","","","","","",""
"39270.0","26.0","39263.0","1255.0","","","","","","","","","","","",""
"39277.0","27.0","39270.0","1500.0","","","","","","","","","","","",""
"39284.0","28.0","39277.0","910.0","","","","","","","","","","","",""
"39291.0","29.0","39284.0","804.0","","","","","","","","","","","",""
"39298.0","30.0","39291.0","808.0","","","","","","","","","","","",""
"39305.0","31.0","39298.0","724.0","","","","","","","","","","","",""
"39312.0","32.0","39305.0","651.0","","","","","","","","","","","",""
"39319.0","33.0","39312.0","786.0","","","","","","","","","","","",""
"39326.0","34.0","39319.0","722.0","","","","","","","","","","","",""
"39333.0","35.0","39326.0","855.0","","","","","","","","","","","",""
"39340.0","36.0","39333.0","1125.0","","","","","","","","","","","",""
"39347.0","37.0","39340.0","788.0","","","","","","","","","","","",""
"39354.0","38.0","39347.0","802.0","","","","","","","","","","","",""
"39361.0","39.0","39354.0","740.0","","","","","","","","","","","",""
"39368.0","40.0","39361.0","1512.0","","","","","","","","","","","",""
"39375.0","41.0","39368.0","961.0","","","","","","","","","","","",""
"39382.0","42.0","39375.0","940.0","","","","","","","","","","","",""
"39389.0","43.0","39382.0","1089.0","","","","","","","","","","","",""
"39396.0","44.0","39389.0","1119.0","","","","","","","","","","","",""
"39403.0","45.0","39396.0","815.0","","","","","","","","","","","",""
"39410.0","46.0","39403.0","1116.0","","","","","","","","","","","",""
"39417.0","47.0","39410.0","1483.0","","","","","","","","","","","",""
"39424.0","48.0","39417.0","1031.0","","","","","","","","","","","",""
"39431.0","49.0","39424.0","1028.0","","","","","","","","","","","",""
"39438.0","50.0","39431.0","1132.0","","","","","","","","","","","",""
"39445.0","51.0","39438.0","1566.0","","","","","","","","","","","",""
"39452.0","52.0","39445.0","1246.0","","","","","","","","","","","",""
"39459.0","1.0","39452.0","3051.0","","","","","","","","","","","",""
"39466.0","2.0","39459.0","1331.0","","","","","","","","","","","",""
"39473.0","3.0","39466.0","1084.0","","","","","","","","","","","",""
"39480.0","4.0","39473.0","1243.0","","","","","","","","","","","",""
"39487.0","5.0","39480.0","1056.0","","","","","","","","","","","",""
"39494.0","6.0","39487.0","1011.0","","","","","","","","","","","",""
"39501.0","7.0","39494.0","1106.0","","","","","","","","","","","",""
"39508.0","8.0","39501.0","1589.0","","","","","","","","","","","",""
"39515.0","9.0","39508.0","933.0","","","","","","","","","","","",""
"39522.0","10.0","39515.0","765.0","","","","","","","","","","","",""
"39529.0","11.0","39522.0","713.0","","","","","","","","","","","",""
"39536.0","12.0","39529.0","1393.0","","","","","","","","","","","",""
"39543.0","13.0","39536.0","966.0","","","","","","","","","","","",""
"39550.0","14.0","39543.0","969.0","","","","","","","","","","","",""
"39557.0","15.0","39550.0","800.0","","","","","","","","","","","",""
"39564.0","16.0","39557.0","1375.0","","","","","","","","","","","",""
"39571.0","17.0","39564.0","814.0","","","","","","","","","","","",""
"39578.0","18.0","39571.0","810.0","","","","","","","","","","","",""
"39585.0","19.0","39578.0","1445.0","","","","","","","","","","","",""
"39592.0","20.0","39585.0","869.0","","","","","","","","","","","",""
"39599.0","21.0","39592.0","656.0","","","","","","","","","","","",""
"39606.0","22.0","39599.0","1064.0","","","","","","","","","","","",""
"39613.0","23.0","39606.0","1383.0","","","","","","","","","","","",""
"39620.0","24.0","39613.0","1118.0","","","","","","","","","","","",""
"39627.0","25.0","39620.0","1381.0","","","","","","","","","","","",""
"39634.0","26.0","39627.0","816.0","","","","","","","","","","","",""
"39641.0","27.0","39634.0","1217.0","","","","","","","","","","","",""
"39648.0","28.0","39641.0","846.0","","","","","","","","","","","",""
"39655.0","29.0","39648.0","966.0","","","","","","","","","","","",""
"39662.0","30.0","39655.0","916.0","","","","","","","","","","","",""
"39669.0","31.0","39662.0","1047.0","","","","","","","","","","","",""
"39676.0","32.0","39669.0","1165.0","","","","","","","","","","","",""
"39683.0","33.0","39676.0","1056.0","","","","","","","","","","","",""
"39690.0","34.0","39683.0","1165.0","","","","","","","","","","","",""
"39697.0","35.0","39690.0","797.0","","","","","","","","","","","",""
"39704.0","36.0","39697.0","1526.0","","","","","","","","","","","",""
"39711.0","37.0","39704.0","1335.0","","","","","","","","","","","",""
"39718.0","38.0","39711.0","872.0","","","","","","","","","","","",""
"39725.0","39.0","39718.0","2111.0","","","","","","","","","","","",""
"39732.0","40.0","39725.0","1284.0","","","","","","","","","","","",""
"39739.0","41.0","39732.0","992.0","","","","","","","","","","","",""
"39746.0","42.0","39739.0","1255.0","","","","","","","","","","","",""
"39753.0","43.0","39746.0","1875.0","","","","","","","","","","","",""
"39760.0","44.0","39753.0","1124.0","","","","","","","","","","","",""
"39767.0","45.0","39760.0","1412.0","","","","","","","","","","","",""
"39774.0","46.0","39767.0","1450.0","","","","","","","","","","","",""
"39781.0","47.0","39774.0","1344.0","","","","","","","","","","","",""
"39788.0","48.0","39781.0","1708.0","","","","","","","","","","","",""
"39795.0","49.0","39788.0","1737.0","","","","","","","","","","","",""
"39802.0","50.0","39795.0","1659.0","","","","","","","","","","","",""
"39809.0","51.0","39802.0","1726.0","","","","","","","","","","","",""
"39816.0","52.0","39809.0","2275.0","","","","","","","","","","","",""
"39823.0","1.0","39816.0","2871.0","","","","","","","","","","","",""
"39830.0","2.0","39823.0","2369.0","","","","","","","","","","","",""
"39837.0","3.0","39830.0","1598.0","","","","","","","","","","","",""
"39844.0","4.0","39837.0","1537.0","","","","","","","","","","","",""
"39851.0","5.0","39844.0","1726.0","","","","","","","","","","","",""
"39858.0","6.0","39851.0","1628.0","","","","","","","","","","","",""
"39865.0","7.0","39858.0","1320.0","","","","","","","","","","","",""
"39872.0","8.0","39865.0","1280.0","","","","","","","","","","","",""
"39879.0","9.0","39872.0","1499.0","","","","","","","","","","","",""
"39886.0","10.0","39879.0","1868.0","","","","","","","","","","","",""
"39893.0","11.0","39886.0","1356.0","","","","","","","","","","","",""
"39900.0","12.0","39893.0","1231.0","","","","","","","","","","","",""
"39907.0","13.0","39900.0","1371.0","","","","","","","","","","","",""
"39914.0","14.0","39907.0","1244.0","","","","","","","","","","","",""
"39921.0","15.0","39914.0","1924.0","","","","","","","","","","","",""
"39928.0","16.0","39921.0","1613.0","","","","","","","","","","","",""
"39935.0","17.0","39928.0","1175.0","","","","","","","","","","","",""
"39942.0","18.0","39935.0","1245.0","","","","","","","","","","","",""
"39949.0","19.0","39942.0","1335.0","","","","","","","","","","","",""
"39956.0","20.0","39949.0","1287.0","","","","","","","","","","","",""
"39963.0","21.0","39956.0","956.0","","","","","","","","","","","",""
"39970.0","22.0","39963.0","1276.0","","","","","","","","","","","",""
"39977.0","23.0","39970.0","1908.0","","","","","","","","","","","",""
"39984.0","24.0","39977.0","1646.0","","","","","","","","","","","",""
"39991.0","25.0","39984.0","1045.0","","","","","","","","","","","",""
"39998.0","26.0","39991.0","867.0","","","","","","","","","","","",""
"40005.0","27.0","39998.0","1464.0","","","","","","","","","","","",""
"40012.0","28.0","40005.0","1216.0","","","","","","","","","","","",""
"40019.0","29.0","40012.0","1153.0","","","","","","","","","","","",""
"40026.0","30.0","40019.0","1310.0","","","","","","","","","","","",""
"40033.0","31.0","40026.0","1084.0","","","","","","","","","","","",""
"40040.0","32.0","40033.0","1166.0","","","","","","","","","","","",""
"40047.0","33.0","40040.0","924.0","","","","","","","","","","","",""
"40054.0","34.0","40047.0","1119.0","","","","","","","","","","","",""
"40061.0","35.0","40054.0","1066.0","","","","","","","","","","","",""
"40068.0","36.0","40061.0","874.0","","","","","","","","","","","",""
"40075.0","37.0","40068.0","1023.0","","","","","","","","","","","",""
"40082.0","38.0","40075.0","945.0","","","","","","","","","","","",""
"40089.0","39.0","40082.0","993.0","","","","","","","","","","","",""
"40096.0","40.0","40089.0","1372.0","","","","","","","","","","","",""
"40103.0","41.0","40096.0","985.0","","","","","","","","","","","",""
"40110.0","42.0","40103.0","1098.0","","","","","","","","","","","",""
"40117.0","43.0","40110.0","1152.0","","","","","","","","","","","",""
"40124.0","44.0","40117.0","1397.0","","","","","","","","","","","",""
"40131.0","45.0","40124.0","1095.0","","","","","","","","","","","",""
"40138.0","46.0","40131.0","1368.0","","","","","","","","","","","",""
"40145.0","47.0","40138.0","1472.0","","","","","","","","","","","",""
"40152.0","48.0","40145.0","1799.0","","","","","","","","","","","",""
"40159.0","49.0","40152.0","1389.0","","","","","","","","","","","",""
"40166.0","50.0","40159.0","1208.0","","","","","","","","","","","",""
"40173.0","51.0","40166.0","2056.0","","","","","","","","","","","",""
"40180.0","52.0","40173.0","1979.0","","","","","","","","","","","",""
"40187.0","1.0","40180.0","2106.0","","","","","","","","","","","",""
"40194.0","2.0","40187.0","1828.0","","","","","","","","","","","",""
"40201.0","3.0","40194.0","1496.0","","","","","","","","","","","",""
"40208.0","4.0","40201.0","1550.0","","","","","","","","","","","",""
"40215.0","5.0","40208.0","1461.0","","","","","","","","","","","",""
"40222.0","6.0","40215.0","1222.0","","","","","","","","","","","",""
"40229.0","7.0","40222.0","2432.0","","","","","","","","","","","",""
"40236.0","8.0","40229.0","1466.0","","","","","","","","","","","",""
"40243.0","9.0","40236.0","1276.0","","","","","","","","","","","",""
"40250.0","10.0","40243.0","1078.0","","","","","","","","","","","",""
"40257.0","11.0","40250.0","992.0","","","","","","","","","","","",""
"40264.0","12.0","40257.0","906.0","","","","","","","","","","","",""
"40271.0","13.0","40264.0","999.0","","","","","","","","","","","",""
"40278.0","14.0","40271.0","1839.0","","","","","","","","","","","",""
"40285.0","15.0","40278.0","1090.0","","","","","","","","","","","",""
"40292.0","16.0","40285.0","851.0","","","","","","","","","","","",""
"40299.0","17.0","40292.0","895.0","","","","","","","","","","","",""
"40306.0","18.0","40299.0","1086.0","","","","","","","","","","","",""
"40313.0","19.0","40306.0","976.0","","","","","","","","","","","",""
"40320.0","20.0","40313.0","947.0","","","","","","","","","","","",""
"40327.0","21.0","40320.0","1008.0","","","","","","","","","","","",""
"40334.0","22.0","40327.0","1038.0","","","","","","","","","","","",""
"40341.0","23.0","40334.0","1329.0","","","","","","","","","","","",""
"40348.0","24.0","40341.0","1628.0","","","","","","","","","","","",""
"40355.0","25.0","40348.0","1229.0","","","","","","","","","","","",""
"40362.0","26.0","40355.0","1161.0","","","","","","","","","","","",""
"40369.0","27.0","40362.0","1237.0","","","","","","","","","","","",""
"40376.0","28.0","40369.0","1144.0","","","","","","","","","","","",""
"40383.0","29.0","40376.0","1002.0","","","","","","","","","","","",""
"40390.0","30.0","40383.0","1037.0","","","","","","","","","","","",""
"40397.0","31.0","40390.0","999.0","","","","","","","","","","","",""
"40404.0","32.0","40397.0","926.0","","","","","","","","","","","",""
"40411.0","33.0","40404.0","917.0","","","","","","","","","","","",""
"40418.0","34.0","40411.0","1139.0","","","","","","","","","","","",""
"40425.0","35.0","40418.0","985.0","","","","","","","","","","","",""
"40432.0","36.0","40425.0","785.0","","","","","","","","","","","",""
"40439.0","37.0","40432.0","970.0","","","","","","","","","","","",""
"40446.0","38.0","40439.0","932.0","","","","","","","","","","","",""
"40453.0","39.0","40446.0","1082.0","","","","","","","","","","","",""
"40460.0","40.0","40453.0","1515.0","","","","","","","","","","","",""
"40467.0","41.0","40460.0","1123.0","","","","","","","","","","","",""
"40474.0","42.0","40467.0","1106.0","","","","","","","","","","","",""
"40481.0","43.0","40474.0","1120.0","","","","","","","","","","","",""
"40488.0","44.0","40481.0","1251.0","","","","","","","","","","","",""
"40495.0","45.0","40488.0","1181.0","","","","","","","","","","","",""
"40502.0","46.0","40495.0","1343.0","","","","","","","","","","","",""
"40509.0","47.0","40502.0","1098.0","","","","","","","","","","","",""
"40516.0","48.0","40509.0","1691.0","","","","","","","","","","","",""
"40523.0","49.0","40516.0","1306.0","","","","","","","","","","","",""
"40530.0","50.0","40523.0","1252.0","","","","","","","","","","","",""
"40537.0","51.0","40530.0","1609.0","","","","","","","","","","","",""
"40544.0","52.0","40537.0","1663.0","","","","","","","","","","","",""
"40551.0","1.0","40544.0","2493.0","","","","","","","","","","","",""
"40558.0","2.0","40551.0","1688.0","","","","","","","","","","","",""
"40565.0","3.0","40558.0","1447.0","","","","","","","","","","","",""
"40572.0","4.0","40565.0","1488.0","","","","","","","","","","","",""
"40579.0","5.0","40572.0","1516.0","","","","","","","","","","","",""
"40586.0","6.0","40579.0","1220.0","","","","","","","","","","","",""
"40593.0","7.0","40586.0","1062.0","","","","","","","","","","","",""
"40600.0","8.0","40593.0","1038.0","","","","","","","","","","","",""
"40607.0","9.0","40600.0","1106.0","","","","","","","","","","","",""
"40614.0","10.0","40607.0","1014.0","","","","","","","","","","","",""
"40621.0","11.0","40614.0","1001.0","","","","","","","","","","","",""
"40628.0","12.0","40621.0","1000.0","","","","","","","","","","","",""
"40635.0","13.0","40628.0","879.0","","","","","","","","","","","",""
"40642.0","14.0","40635.0","1062.0","","","","","","","","","","","",""
"40649.0","15.0","40642.0","894.0","","","","","","","","","","","",""
"40656.0","16.0","40649.0","859.0","","","","","","","","","","","",""
"40663.0","17.0","40656.0","1561.0","","","","","","","","","","","",""
"40670.0","18.0","40663.0","978.0","","","","","","","","","","","",""
"40677.0","19.0","40670.0","976.0","","","","","","","","","","","",""
"40684.0","20.0","40677.0","941.0","","","","","","","","","","","",""
"40691.0","21.0","40684.0","894.0","","","","","","","","","","","",""
"40698.0","22.0","40691.0","1049.0","","","","","","","","","","","",""
"40705.0","23.0","40698.0","1221.0","","","","","","","","","","","",""
"40712.0","24.0","40705.0","1632.0","","","","","","","","","","","",""
"40719.0","25.0","40712.0","1355.0","","","","","","","","","","","",""
"40726.0","26.0","40719.0","1048.0","","","","","","","","","","","",""
"40733.0","27.0","40726.0","1207.0","","","","","","","","","","","",""
"40740.0","28.0","40733.0","1109.0","","","","","","","","","","","",""
"40747.0","29.0","40740.0","978.0","","","","","","","","","","","",""
"40754.0","30.0","40747.0","1042.0","","","","","","","","","","","",""
"40761.0","31.0","40754.0","1292.0","","","","","","","","","","","",""
"40768.0","32.0","40761.0","1006.0","","","","","","","","","","","",""
"40775.0","33.0","40768.0","1309.0","","","","","","","","","","","",""
"40782.0","34.0","40775.0","926.0","","","","","","","","","","","",""
"40789.0","35.0","40782.0","1097.0","","","","","","","","","","","",""
"40796.0","36.0","40789.0","1026.0","","","","","","","","","","","",""
"40803.0","37.0","40796.0","1050.0","","","","","","","","","","","",""
"40810.0","38.0","40803.0","975.0","","","","","","","","","","","",""
"40817.0","39.0","40810.0","964.0","","","","","","","","","","","",""
"40824.0","40.0","40817.0","1262.0","","","","","","","","","","","",""
"40831.0","41.0","40824.0","999.0","","","","","","","","","","","",""
"40838.0","42.0","40831.0","1084.0","","","","","","","","","","","",""
"40845.0","43.0","40838.0","1083.0","","","","","","","","","","","",""
"40852.0","44.0","40845.0","1182.0","","","","","","","","","","","",""
"40859.0","45.0","40852.0","961.0","","","","","","","","","","","",""
"40866.0","46.0","40859.0","1316.0","","","","","","","","","","","",""
"40873.0","47.0","40866.0","1010.0","","","","","","","","","","","",""
"40880.0","48.0","40873.0","1766.0","","","","","","","","","","","",""
"40887.0","49.0","40880.0","1150.0","","","","","","","","","","","",""
"40894.0","50.0","40887.0","1078.0","","","","","","","","","","","",""
"40901.0","51.0","40894.0","1548.0","","","","","","","","","","","",""
"40908.0","52.0","40901.0","1785.0","","","","","","","","","","","",""
"40915.0","53.0","40908.0","1842.0","","","","","","","","","","","",""
"40922.0","1.0","40915.0","1683.0","","","","","","","","","","","",""
"40929.0","2.0","40922.0","1272.0","","","","","","","","","","","",""
"40936.0","3.0","40929.0","1306.0","","","","","","","","","","","",""
"40943.0","4.0","40936.0","1231.0","","","","","","","","","","","",""
"40950.0","5.0","40943.0","1059.0","","","","","","","","","","","",""
"40957.0","6.0","40950.0","1005.0","","","","","","","","","","","",""
"40964.0","7.0","40957.0","944.0","","","","","","","","","","","",""
"40971.0","8.0","40964.0","999.0","","","","","","","","","","","",""
"40978.0","9.0","40971.0","912.0","","","","","","","","","","","",""
"40985.0","10.0","40978.0","891.0","","","","","","","","","","","",""
"40992.0","11.0","40985.0","800.0","","","","","","","","","","","",""
"40999.0","12.0","40992.0","770.0","","","","","","","","","","","",""
"41006.0","13.0","40999.0","858.0","","","","","","","","","","","",""
"41013.0","14.0","41006.0","1669.0","","","","","","","","","","","",""
"41020.0","15.0","41013.0","933.0","","","","","","","","","","","",""
"41027.0","16.0","41020.0","852.0","","","","","","","","","","","",""
"41034.0","17.0","41027.0","852.0","","","","","","","","","","","",""
"41041.0","18.0","41034.0","883.0","","","","","","","","","","","",""
"41048.0","19.0","41041.0","816.0","","","","","","","","","","","",""
"41055.0","20.0","41048.0","847.0","","","","","","","","","","","",""
"41062.0","21.0","41055.0","923.0","","","","","","","","","","","",""
"41069.0","22.0","41062.0","1004.0","","","","","","","","","","","",""
"41076.0","23.0","41069.0","1618.0","","","","","","","","","","","",""
"41083.0","24.0","41076.0","1046.0","","","","","","","","","","","",""
"41090.0","25.0","41083.0","758.0","","","","","","","","","","","",""
"41097.0","26.0","41090.0","1197.0","","","","","","","","","","","",""
"41104.0","27.0","41097.0","1070.0","","","","","","","","","","","",""
"41111.0","28.0","41104.0","903.0","","","","","","","","","","","",""
"41118.0","29.0","41111.0","928.0","","","","","","","","","","","",""
"41125.0","30.0","41118.0","887.0","","","","","","","","","","","",""
"41132.0","31.0","41125.0","855.0","","","","","","","","","","","",""
"41139.0","32.0","41132.0","859.0","","","","","","","","","","","",""
"41146.0","33.0","41139.0","843.0","","","","","","","","","","","",""
"41153.0","34.0","41146.0","762.0","","","","","","","","","","","",""
"41160.0","35.0","41153.0","756.0","","","","","","","","","","","",""
"41167.0","36.0","41160.0","886.0","","","","","","","","","","","",""
"41174.0","37.0","41167.0","835.0","","","","","","","","","","","",""
"41181.0","38.0","41174.0","738.0","","","","","","","","","","","",""
"41188.0","39.0","41181.0","928.0","","","","","","","","","","","",""
"41195.0","40.0","41188.0","1062.0","","","","","","","","","","","",""
"41202.0","41.0","41195.0","964.0","","","","","","","","","","","",""
"41209.0","42.0","41202.0","916.0","","","","","","","","","","","",""
"41216.0","43.0","41209.0","1059.0","","","","","","","","","","","",""
"41223.0","44.0","41216.0","1330.0","","","","","","","","","","","",""
"41230.0","45.0","41223.0","1077.0","","","","","","","","","","","",""
"41237.0","46.0","41230.0","992.0","","","","","","","","","","","",""
"41244.0","47.0","41237.0","1567.0","","","","","","","","","","","",""
"41251.0","48.0","41244.0","1003.0","","","","","","","","","","","",""
"41258.0","49.0","41251.0","959.0","","","","","","","","","","","",""
"41265.0","50.0","41258.0","1089.0","","","","","","","","","","","",""
"41272.0","51.0","41265.0","1827.0","","","","","","","","","","","",""
"41279.0","52.0","41272.0","1581.0","","","","","","","","","","","",""
"41286.0","1.0","41279.0","1774.0","","","","","","","","","","","",""
"41293.0","2.0","41286.0","1392.0","","","","","","","","","","","",""
"41300.0","3.0","41293.0","1188.0","","","","","","","","","","","",""
"41307.0","4.0","41300.0","1222.0","","","","","","","","","","","",""
"41314.0","5.0","41307.0","1035.0","","","","","","","","","","","",""
"41321.0","6.0","41314.0","873.0","","","","","","","","","","","",""
"41328.0","7.0","41321.0","890.0","","","","","","","","","","","",""
"41335.0","8.0","41328.0","818.0","","","","","","","","","","","",""
"41342.0","9.0","41335.0","872.0","","","","","","","","","","","",""
"41349.0","10.0","41342.0","789.0","","","","","","","","","","","",""
"41356.0","11.0","41349.0","749.0","","","","","","","","","","","",""
"41363.0","12.0","41356.0","677.0","","","","","","","","","","","",""
"41370.0","13.0","41363.0","1598.0","","","","","","","","","","","",""
"41377.0","14.0","41370.0","988.0","","","","","","","","","","","",""
"41384.0","15.0","41377.0","781.0","","","","","","","","","","","",""
"41391.0","16.0","41384.0","757.0","","","","","","","","","","","",""
"41398.0","17.0","41391.0","753.0","","","","","","","","","","","",""
"41405.0","18.0","41398.0","772.0","","","","","","","","","","","",""
"41412.0","19.0","41405.0","780.0","","","","","","","","","","","",""
"41419.0","20.0","41412.0","734.0","","","","","","","","","","","",""
"41426.0","21.0","41419.0","858.0","","","","","","","","","","","",""
"41433.0","22.0","41426.0","942.0","","","","","","","","","","","",""
"41440.0","23.0","41433.0","1492.0","","","","","","","","","","","",""
"41447.0","24.0","41440.0","1143.0","","","","","","","","","","","",""
"41454.0","25.0","41447.0","836.0","","","","","","","","","","","",""
"41461.0","26.0","41454.0","1008.0","","","","","","","","","","","",""
"41468.0","27.0","41461.0","1054.0","","","","","","","","","","","",""
